entry_id,transaction_date,origin,cash_in,cash_out,balance_after,description
CF-0000281,2024-09-19,accounts_receivable,2548.15,0.00,880115.28,Recebimento titulo AR-0014476
CF-0000282,2024-09-19,accounts_payable,0.00,3606.00,876509.28,Pagamento titulo AP-0000391
CF-0000283,2024-09-19,accounts_payable,0.00,4866.00,871643.28,Pagamento titulo AP-0001441
CF-0000284,2024-09-19,accounts_payable,0.00,2346.00,869297.28,Pagamento titulo AP-0002491
CF-0000285,2024-09-19,accounts_payable,0.00,3606.00,865691.28,Pagamento titulo AP-0003541
CF-0000286,2024-09-19,accounts_payable,0.00,4866.00,860825.28,Pagamento titulo AP-0004591
CF-0000287,2024-09-19,accounts_payable,0.00,2346.00,858479.28,Pagamento titulo AP-0005641
CF-0000288,2024-09-19,accounts_payable,0.00,3606.00,854873.28,Pagamento titulo AP-0006691
CF-0000289,2024-09-19,accounts_payable,0.00,4866.00,850007.28,Pagamento titulo AP-0007741
CF-0000290,2024-09-19,accounts_payable,0.00,2346.00,847661.28,Pagamento titulo AP-0008791
CF-0000291,2024-09-19,accounts_payable,0.00,3606.00,844055.28,Pagamento titulo AP-0009841
CF-0000292,2024-09-19,accounts_payable,0.00,4866.00,839189.28,Pagamento titulo AP-0010891
CF-0000293,2024-09-19,administrative_expense,0.00,686.00,838503.28,Despesa administrativa recorrente
CF-0000294,2024-09-19,administrative_expense,0.00,874.00,837629.28,Despesa administrativa recorrente
CF-0000295,2024-09-19,administrative_expense,0.00,597.00,837032.28,Despesa administrativa recorrente
CF-0000296,2024-09-19,administrative_expense,0.00,760.00,836272.28,Despesa administrativa recorrente
CF-0000297,2024-09-19,administrative_expense,0.00,948.00,835324.28,Despesa administrativa recorrente
CF-0000298,2024-09-19,administrative_expense,0.00,1111.00,834213.28,Despesa administrativa recorrente
CF-0000299,2024-09-19,administrative_expense,0.00,1299.00,832914.28,Despesa administrativa recorrente
CF-0000300,2024-09-20,accounts_payable,0.00,5370.00,827544.28,Pagamento titulo AP-0000781
CF-0000301,2024-09-20,accounts_payable,0.00,2598.00,824946.28,Pagamento titulo AP-0000811
CF-0000302,2024-09-20,accounts_payable,0.00,2850.00,822096.28,Pagamento titulo AP-0001831
CF-0000303,2024-09-20,accounts_payable,0.00,3858.00,818238.28,Pagamento titulo AP-0001861
CF-0000304,2024-09-20,accounts_payable,0.00,4110.00,814128.28,Pagamento titulo AP-0002881
CF-0000305,2024-09-20,accounts_payable,0.00,5118.00,809010.28,Pagamento titulo AP-0002911
CF-0000306,2024-09-20,accounts_payable,0.00,5370.00,803640.28,Pagamento titulo AP-0003931
CF-0000307,2024-09-20,accounts_payable,0.00,2598.00,801042.28,Pagamento titulo AP-0003961
CF-0000308,2024-09-20,accounts_payable,0.00,2850.00,798192.28,Pagamento titulo AP-0004981
CF-0000309,2024-09-20,accounts_payable,0.00,3858.00,794334.28,Pagamento titulo AP-0005011
CF-0000310,2024-09-20,accounts_payable,0.00,4110.00,790224.28,Pagamento titulo AP-0006031
CF-0000311,2024-09-20,accounts_payable,0.00,5118.00,785106.28,Pagamento titulo AP-0006061
CF-0000312,2024-09-20,accounts_payable,0.00,5370.00,779736.28,Pagamento titulo AP-0007081
CF-0000313,2024-09-20,accounts_payable,0.00,2598.00,777138.28,Pagamento titulo AP-0007111
CF-0000314,2024-09-20,accounts_payable,0.00,2850.00,774288.28,Pagamento titulo AP-0008131
CF-0000315,2024-09-20,accounts_payable,0.00,3858.00,770430.28,Pagamento titulo AP-0008161
CF-0000316,2024-09-20,accounts_payable,0.00,4110.00,766320.28,Pagamento titulo AP-0009181
CF-0000317,2024-09-20,accounts_payable,0.00,5118.00,761202.28,Pagamento titulo AP-0009211
CF-0000318,2024-09-20,accounts_payable,0.00,5370.00,755832.28,Pagamento titulo AP-0010231
CF-0000319,2024-09-20,accounts_payable,0.00,2598.00,753234.28,Pagamento titulo AP-0010261
CF-0000320,2024-09-21,accounts_payable,0.00,3102.00,750132.28,Pagamento titulo AP-0000151
CF-0000321,2024-09-21,accounts_payable,0.00,4362.00,745770.28,Pagamento titulo AP-0001201
CF-0000322,2024-09-21,accounts_payable,0.00,1842.00,743928.28,Pagamento titulo AP-0002251
CF-0000323,2024-09-21,accounts_payable,0.00,3102.00,740826.28,Pagamento titulo AP-0003301
CF-0000324,2024-09-21,accounts_payable,0.00,4362.00,736464.28,Pagamento titulo AP-0004351
CF-0000325,2024-09-21,accounts_payable,0.00,1842.00,734622.28,Pagamento titulo AP-0005401
CF-0000326,2024-09-21,accounts_payable,0.00,3102.00,731520.28,Pagamento titulo AP-0006451
CF-0000327,2024-09-21,accounts_payable,0.00,4362.00,727158.28,Pagamento titulo AP-0007501
CF-0000328,2024-09-21,accounts_payable,0.00,1842.00,725316.28,Pagamento titulo AP-0008551
CF-0000329,2024-09-21,accounts_payable,0.00,3102.00,722214.28,Pagamento titulo AP-0009601
CF-0000330,2024-09-21,accounts_payable,0.00,4362.00,717852.28,Pagamento titulo AP-0010651
CF-0000331,2024-09-22,accounts_receivable,3049.62,0.00,720901.90,Recebimento titulo AR-0000267
CF-0000332,2024-09-22,accounts_receivable,1895.58,0.00,722797.48,Recebimento titulo AR-0000499
CF-0000333,2024-09-22,accounts_receivable,3438.22,0.00,726235.70,Recebimento titulo AR-0000964
CF-0000334,2024-09-22,accounts_receivable,2278.30,0.00,728514.00,Recebimento titulo AR-0001196
CF-0000335,2024-09-22,accounts_receivable,1895.58,0.00,730409.58,Recebimento titulo AR-0001661
CF-0000336,2024-09-22,accounts_receivable,2662.98,0.00,733072.56,Recebimento titulo AR-0001893
CF-0000337,2024-09-22,accounts_receivable,2278.30,0.00,735350.86,Recebimento titulo AR-0002358
CF-0000338,2024-09-22,accounts_receivable,3049.62,0.00,738400.48,Recebimento titulo AR-0002591
CF-0000339,2024-09-22,accounts_receivable,2662.98,0.00,741063.46,Recebimento titulo AR-0003055
CF-0000340,2024-09-22,accounts_receivable,3438.22,0.00,744501.68,Recebimento titulo AR-0003288
CF-0000341,2024-09-22,accounts_receivable,3049.62,0.00,747551.30,Recebimento titulo AR-0003753
CF-0000342,2024-09-22,accounts_receivable,1895.58,0.00,749446.88,Recebimento titulo AR-0003985
CF-0000343,2024-09-22,accounts_receivable,3438.22,0.00,752885.10,Recebimento titulo AR-0004450
CF-0000344,2024-09-22,accounts_receivable,2278.30,0.00,755163.40,Recebimento titulo AR-0004682
CF-0000345,2024-09-22,accounts_receivable,1895.58,0.00,757058.98,Recebimento titulo AR-0005147
CF-0000346,2024-09-22,accounts_receivable,2662.98,0.00,759721.96,Recebimento titulo AR-0005379
CF-0000347,2024-09-22,accounts_receivable,2278.30,0.00,762000.26,Recebimento titulo AR-0005844
CF-0000348,2024-09-22,accounts_receivable,3049.62,0.00,765049.88,Recebimento titulo AR-0006077
CF-0000349,2024-09-22,accounts_receivable,2662.98,0.00,767712.86,Recebimento titulo AR-0006541
CF-0000350,2024-09-22,accounts_receivable,3438.22,0.00,771151.08,Recebimento titulo AR-0006774
CF-0000351,2024-09-22,accounts_receivable,3049.62,0.00,774200.70,Recebimento titulo AR-0007239
CF-0000352,2024-09-22,accounts_receivable,1895.58,0.00,776096.28,Recebimento titulo AR-0007471
CF-0000353,2024-09-22,accounts_receivable,3438.22,0.00,779534.50,Recebimento titulo AR-0007936
CF-0000354,2024-09-22,accounts_receivable,2278.30,0.00,781812.80,Recebimento titulo AR-0008168
CF-0000355,2024-09-22,accounts_receivable,1895.58,0.00,783708.38,Recebimento titulo AR-0008633
CF-0000356,2024-09-22,accounts_receivable,2662.98,0.00,786371.36,Recebimento titulo AR-0008865
CF-0000357,2024-09-22,accounts_receivable,2278.30,0.00,788649.66,Recebimento titulo AR-0009330
CF-0000358,2024-09-22,accounts_receivable,3049.62,0.00,791699.28,Recebimento titulo AR-0009563
CF-0000359,2024-09-22,accounts_receivable,2662.98,0.00,794362.26,Recebimento titulo AR-0010027
CF-0000360,2024-09-22,accounts_receivable,3438.22,0.00,797800.48,Recebimento titulo AR-0010260
CF-0000361,2024-09-22,accounts_receivable,3049.62,0.00,800850.10,Recebimento titulo AR-0010725
CF-0000362,2024-09-22,accounts_receivable,1895.58,0.00,802745.68,Recebimento titulo AR-0010957
CF-0000363,2024-09-22,accounts_receivable,3438.22,0.00,806183.90,Recebimento titulo AR-0011422
CF-0000364,2024-09-22,accounts_receivable,2278.30,0.00,808462.20,Recebimento titulo AR-0011654
CF-0000365,2024-09-22,accounts_receivable,1895.58,0.00,810357.78,Recebimento titulo AR-0012119
CF-0000366,2024-09-22,accounts_receivable,2662.98,0.00,813020.76,Recebimento titulo AR-0012351
CF-0000367,2024-09-22,accounts_receivable,2278.30,0.00,815299.06,Recebimento titulo AR-0012816
CF-0000368,2024-09-22,accounts_receivable,3049.62,0.00,818348.68,Recebimento titulo AR-0013049
CF-0000369,2024-09-22,accounts_receivable,2662.98,0.00,821011.66,Recebimento titulo AR-0013513
CF-0000370,2024-09-22,accounts_receivable,3438.22,0.00,824449.88,Recebimento titulo AR-0013746
CF-0000371,2024-09-22,accounts_receivable,3049.62,0.00,827499.50,Recebimento titulo AR-0014211
CF-0000372,2024-09-22,accounts_receivable,1895.58,0.00,829395.08,Recebimento titulo AR-0014443
CF-0000373,2024-09-22,accounts_payable,0.00,2094.00,827301.08,Pagamento titulo AP-0000571
CF-0000374,2024-09-22,accounts_payable,0.00,3354.00,823947.08,Pagamento titulo AP-0001621
CF-0000375,2024-09-22,accounts_payable,0.00,4614.00,819333.08,Pagamento titulo AP-0002671
CF-0000376,2024-09-22,accounts_payable,0.00,2094.00,817239.08,Pagamento titulo AP-0003721
CF-0000377,2024-09-22,accounts_payable,0.00,3354.00,813885.08,Pagamento titulo AP-0004771
CF-0000378,2024-09-22,accounts_payable,0.00,4614.00,809271.08,Pagamento titulo AP-0005821
CF-0000379,2024-09-22,accounts_payable,0.00,2094.00,807177.08,Pagamento titulo AP-0006871
CF-0000380,2024-09-22,accounts_payable,0.00,3354.00,803823.08,Pagamento titulo AP-0007921
CF-0000381,2024-09-22,accounts_payable,0.00,4614.00,799209.08,Pagamento titulo AP-0008971
CF-0000382,2024-09-22,accounts_payable,0.00,2094.00,797115.08,Pagamento titulo AP-0010021
CF-0000383,2024-09-23,accounts_receivable,2662.98,0.00,799778.06,Recebimento titulo AR-0000731
CF-0000384,2024-09-23,accounts_receivable,3049.62,0.00,802827.68,Recebimento titulo AR-0001429
CF-0000385,2024-09-23,accounts_receivable,3438.22,0.00,806265.90,Recebimento titulo AR-0002126
CF-0000386,2024-09-23,accounts_receivable,1895.58,0.00,808161.48,Recebimento titulo AR-0002823
CF-0000387,2024-09-23,accounts_receivable,2278.30,0.00,810439.78,Recebimento titulo AR-0003520
CF-0000388,2024-09-23,accounts_receivable,3049.62,0.00,813489.40,Recebimento titulo AR-0004915
CF-0000389,2024-09-23,accounts_receivable,3438.22,0.00,816927.62,Recebimento titulo AR-0005612
CF-0000390,2024-09-23,accounts_receivable,1895.58,0.00,818823.20,Recebimento titulo AR-0006309
CF-0000391,2024-09-23,accounts_receivable,2278.30,0.00,821101.50,Recebimento titulo AR-0007006
CF-0000392,2024-09-23,accounts_receivable,2662.98,0.00,823764.48,Recebimento titulo AR-0007703
CF-0000393,2024-09-23,accounts_receivable,3049.62,0.00,826814.10,Recebimento titulo AR-0008401
CF-0000394,2024-09-23,accounts_receivable,3438.22,0.00,830252.32,Recebimento titulo AR-0009098
CF-0000395,2024-09-23,accounts_receivable,1895.58,0.00,832147.90,Recebimento titulo AR-0009795
CF-0000396,2024-09-23,accounts_receivable,2278.30,0.00,834426.20,Recebimento titulo AR-0010492
CF-0000397,2024-09-23,accounts_receivable,2662.98,0.00,837089.18,Recebimento titulo AR-0011189
CF-0000398,2024-09-23,accounts_receivable,3049.62,0.00,840138.80,Recebimento titulo AR-0011887
CF-0000399,2024-09-23,accounts_receivable,3438.22,0.00,843577.02,Recebimento titulo AR-0012584
CF-0000400,2024-09-23,accounts_receivable,1895.58,0.00,845472.60,Recebimento titulo AR-0013281
CF-0000401,2024-09-23,accounts_receivable,2278.30,0.00,847750.90,Recebimento titulo AR-0013978
CF-0000402,2024-09-23,accounts_receivable,2662.98,0.00,850413.88,Recebimento titulo AR-0014675
CF-0000403,2024-09-23,accounts_payable,0.00,4866.00,845547.88,Pagamento titulo AP-0000991
CF-0000404,2024-09-23,accounts_payable,0.00,2346.00,843201.88,Pagamento titulo AP-0002041
CF-0000405,2024-09-23,accounts_payable,0.00,3606.00,839595.88,Pagamento titulo AP-0003091
CF-0000406,2024-09-23,accounts_payable,0.00,4866.00,834729.88,Pagamento titulo AP-0004141
CF-0000407,2024-09-23,accounts_payable,0.00,2346.00,832383.88,Pagamento titulo AP-0005191
CF-0000408,2024-09-23,accounts_payable,0.00,3606.00,828777.88,Pagamento titulo AP-0006241
CF-0000409,2024-09-23,accounts_payable,0.00,4866.00,823911.88,Pagamento titulo AP-0007291
CF-0000410,2024-09-23,accounts_payable,0.00,2346.00,821565.88,Pagamento titulo AP-0008341
CF-0000411,2024-09-23,accounts_payable,0.00,3606.00,817959.88,Pagamento titulo AP-0009391
CF-0000412,2024-09-23,accounts_payable,0.00,4866.00,813093.88,Pagamento titulo AP-0010441
CF-0000413,2024-09-23,administrative_expense,0.00,636.00,812457.88,Despesa administrativa recorrente
CF-0000414,2024-09-23,administrative_expense,0.00,799.00,811658.88,Despesa administrativa recorrente
CF-0000415,2024-09-23,administrative_expense,0.00,547.00,811111.88,Despesa administrativa recorrente
CF-0000416,2024-09-23,administrative_expense,0.00,710.00,810401.88,Despesa administrativa recorrente
CF-0000417,2024-09-23,administrative_expense,0.00,873.00,809528.88,Despesa administrativa recorrente
CF-0000418,2024-09-23,administrative_expense,0.00,1061.00,808467.88,Despesa administrativa recorrente
CF-0000419,2024-09-23,administrative_expense,0.00,1224.00,807243.88,Despesa administrativa recorrente
CF-0000420,2024-09-24,accounts_payable,0.00,5370.00,801873.88,Pagamento titulo AP-0000331
CF-0000421,2024-09-24,accounts_payable,0.00,2598.00,799275.88,Pagamento titulo AP-0000361
CF-0000422,2024-09-24,accounts_payable,0.00,2850.00,796425.88,Pagamento titulo AP-0001381
CF-0000423,2024-09-24,accounts_payable,0.00,3858.00,792567.88,Pagamento titulo AP-0001411
CF-0000424,2024-09-24,accounts_payable,0.00,4110.00,788457.88,Pagamento titulo AP-0002431
CF-0000425,2024-09-24,accounts_payable,0.00,5118.00,783339.88,Pagamento titulo AP-0002461
CF-0000426,2024-09-24,accounts_payable,0.00,5370.00,777969.88,Pagamento titulo AP-0003481
CF-0000427,2024-09-24,accounts_payable,0.00,2598.00,775371.88,Pagamento titulo AP-0003511
CF-0000428,2024-09-24,accounts_payable,0.00,2850.00,772521.88,Pagamento titulo AP-0004531
CF-0000429,2024-09-24,accounts_payable,0.00,3858.00,768663.88,Pagamento titulo AP-0004561
CF-0000430,2024-09-24,accounts_payable,0.00,4110.00,764553.88,Pagamento titulo AP-0005581
CF-0000431,2024-09-24,accounts_payable,0.00,5118.00,759435.88,Pagamento titulo AP-0005611
CF-0000432,2024-09-24,accounts_payable,0.00,5370.00,754065.88,Pagamento titulo AP-0006631
CF-0000433,2024-09-24,accounts_payable,0.00,2598.00,751467.88,Pagamento titulo AP-0006661
CF-0000434,2024-09-24,accounts_payable,0.00,2850.00,748617.88,Pagamento titulo AP-0007681
CF-0000435,2024-09-24,accounts_payable,0.00,3858.00,744759.88,Pagamento titulo AP-0007711
CF-0000436,2024-09-24,accounts_payable,0.00,4110.00,740649.88,Pagamento titulo AP-0008731
CF-0000437,2024-09-24,accounts_payable,0.00,5118.00,735531.88,Pagamento titulo AP-0008761
CF-0000438,2024-09-24,accounts_payable,0.00,5370.00,730161.88,Pagamento titulo AP-0009781
CF-0000439,2024-09-24,accounts_payable,0.00,2598.00,727563.88,Pagamento titulo AP-0009811
CF-0000440,2024-09-24,accounts_payable,0.00,2850.00,724713.88,Pagamento titulo AP-0010831
CF-0000441,2024-09-24,accounts_payable,0.00,3858.00,720855.88,Pagamento titulo AP-0010861
CF-0000442,2024-09-25,accounts_payable,0.00,4362.00,716493.88,Pagamento titulo AP-0000751
CF-0000443,2024-09-25,accounts_payable,0.00,1842.00,714651.88,Pagamento titulo AP-0001801
CF-0000444,2024-09-25,accounts_payable,0.00,3102.00,711549.88,Pagamento titulo AP-0002851
CF-0000445,2024-09-25,accounts_payable,0.00,4362.00,707187.88,Pagamento titulo AP-0003901
CF-0000446,2024-09-25,accounts_payable,0.00,1842.00,705345.88,Pagamento titulo AP-0004951
CF-0000447,2024-09-25,accounts_payable,0.00,3102.00,702243.88,Pagamento titulo AP-0006001
CF-0000448,2024-09-25,accounts_payable,0.00,4362.00,697881.88,Pagamento titulo AP-0007051
CF-0000449,2024-09-25,accounts_payable,0.00,1842.00,696039.88,Pagamento titulo AP-0008101
CF-0000450,2024-09-25,accounts_payable,0.00,3102.00,692937.88,Pagamento titulo AP-0009151
CF-0000451,2024-09-25,accounts_payable,0.00,4362.00,688575.88,Pagamento titulo AP-0010201
CF-0000452,2024-09-26,accounts_receivable,3166.27,0.00,691742.15,Recebimento titulo AR-0000466
CF-0000453,2024-09-26,accounts_receivable,2008.45,0.00,693750.60,Recebimento titulo AR-0000698
CF-0000454,2024-09-26,accounts_receivable,3510.48,0.00,697261.08,Recebimento titulo AR-0001163
CF-0000455,2024-09-26,accounts_receivable,2392.43,0.00,699653.51,Recebimento titulo AR-0001395
CF-0000456,2024-09-26,accounts_receivable,2008.45,0.00,701661.96,Recebimento titulo AR-0001860
CF-0000457,2024-09-26,accounts_receivable,2778.37,0.00,704440.33,Recebimento titulo AR-0002093
CF-0000458,2024-09-26,accounts_receivable,2392.43,0.00,706832.76,Recebimento titulo AR-0002557
CF-0000459,2024-09-26,accounts_receivable,3166.27,0.00,709999.03,Recebimento titulo AR-0002790
CF-0000460,2024-09-26,accounts_receivable,3510.48,0.00,713509.51,Recebimento titulo AR-0003487
CF-0000461,2024-09-26,accounts_receivable,3166.27,0.00,716675.78,Recebimento titulo AR-0003952
CF-0000462,2024-09-26,accounts_receivable,2008.45,0.00,718684.23,Recebimento titulo AR-0004184
CF-0000463,2024-09-26,accounts_receivable,3510.48,0.00,722194.71,Recebimento titulo AR-0004649
CF-0000464,2024-09-26,accounts_receivable,2392.43,0.00,724587.14,Recebimento titulo AR-0004881
CF-0000465,2024-09-26,accounts_receivable,2008.45,0.00,726595.59,Recebimento titulo AR-0005346
CF-0000466,2024-09-26,accounts_receivable,2778.37,0.00,729373.96,Recebimento titulo AR-0005579
CF-0000467,2024-09-26,accounts_receivable,2392.43,0.00,731766.39,Recebimento titulo AR-0006043
CF-0000468,2024-09-26,accounts_receivable,3166.27,0.00,734932.66,Recebimento titulo AR-0006276
CF-0000469,2024-09-26,accounts_receivable,2778.37,0.00,737711.03,Recebimento titulo AR-0006741
CF-0000470,2024-09-26,accounts_receivable,3510.48,0.00,741221.51,Recebimento titulo AR-0006973
CF-0000471,2024-09-26,accounts_receivable,3166.27,0.00,744387.78,Recebimento titulo AR-0007438
CF-0000472,2024-09-26,accounts_receivable,2008.45,0.00,746396.23,Recebimento titulo AR-0007670
CF-0000473,2024-09-26,accounts_receivable,3510.48,0.00,749906.71,Recebimento titulo AR-0008135
CF-0000474,2024-09-26,accounts_receivable,2392.43,0.00,752299.14,Recebimento titulo AR-0008367
CF-0000475,2024-09-26,accounts_receivable,2008.45,0.00,754307.59,Recebimento titulo AR-0008832
CF-0000476,2024-09-26,accounts_receivable,2778.37,0.00,757085.96,Recebimento titulo AR-0009065
CF-0000477,2024-09-26,accounts_receivable,2392.43,0.00,759478.39,Recebimento titulo AR-0009529
