receivable_id,sale_id,customer_external_id,issue_date,due_date,amount,status,days_overdue
AR-0000320,S-000160,CLI-0241,2025-11-21,2026-01-18,851.71,recebido,0
AR-0000321,S-000160,CLI-0241,2025-11-21,2026-02-02,851.71,recebido,0
AR-0000322,S-000161,CLI-0258,2025-12-22,2026-02-03,2560.39,recebido,0
AR-0000323,S-000162,CLI-0275,2026-01-23,2026-03-07,1999.95,recebido,0
AR-0000324,S-000163,CLI-0292,2026-02-24,2026-04-08,2003.29,recebido,0
AR-0000325,S-000164,CLI-0309,2026-03-25,2026-05-07,1177.57,recebido,0
AR-0000326,S-000164,CLI-0309,2026-03-25,2026-05-22,1177.57,recebido,0
AR-0000327,S-000165,CLI-0326,2026-04-26,2026-06-08,2389.24,recebido,0
AR-0000328,S-000166,CLI-0343,2026-05-27,2026-07-09,2214.77,recebido,0
AR-0000329,S-000167,CLI-0360,2026-06-28,2026-08-10,2216.89,recebido,0
AR-0000330,S-000168,CLI-0377,2026-07-01,2026-08-13,680.37,vencido,36
AR-0000331,S-000168,CLI-0377,2026-07-01,2026-08-28,680.37,vencido,36
AR-0000332,S-000168,CLI-0377,2026-07-01,2026-09-12,680.37,vencido,36
AR-0000333,S-000169,CLI-0394,2024-08-02,2024-09-14,2433.88,recebido,0
AR-0000334,S-000170,CLI-0411,2024-09-03,2024-10-16,2486.40,recebido,0
AR-0000335,S-000171,CLI-0428,2024-10-04,2024-11-16,2507.12,recebido,0
AR-0000336,S-000172,CLI-0445,2024-11-05,2024-12-18,1491.34,recebido,0
AR-0000337,S-000172,CLI-0445,2024-11-05,2025-01-02,1491.34,recebido,0
AR-0000338,S-000173,CLI-0462,2024-12-06,2025-01-18,3006.82,recebido,0
AR-0000339,S-000174,CLI-0479,2025-01-07,2025-02-19,2362.99,recebido,0
AR-0000340,S-000175,CLI-0496,2025-02-08,2025-03-23,2412.58,recebido,0
AR-0000341,S-000176,CLI-0513,2025-03-09,2025-04-21,1427.09,recebido,0
AR-0000342,S-000176,CLI-0513,2025-03-09,2025-05-06,1427.09,recebido,0
AR-0000343,S-000177,CLI-0530,2025-04-10,2025-05-23,2876.03,recebido,0
AR-0000344,S-000178,CLI-0547,2025-05-11,2025-06-23,2683.08,recebido,0
AR-0000345,S-000179,CLI-0564,2025-06-12,2025-07-25,2703.03,recebido,0
AR-0000346,S-000180,CLI-0581,2025-07-13,2025-08-25,634.42,recebido,0
AR-0000347,S-000180,CLI-0581,2025-07-13,2025-09-09,634.42,recebido,0
AR-0000348,S-000180,CLI-0581,2025-07-13,2025-09-24,634.42,recebido,0
AR-0000349,S-000180,CLI-0581,2025-07-13,2025-10-09,634.42,recebido,0
AR-0000350,S-000181,CLI-0598,2025-08-14,2025-09-26,2778.37,recebido,0
AR-0000351,S-000182,CLI-0615,2025-09-15,2025-10-28,2777.52,recebido,0
AR-0000352,S-000183,CLI-0012,2025-10-16,2025-11-28,2776.24,recebido,0
AR-0000353,S-000184,CLI-0029,2025-11-17,2025-12-30,1637.00,recebido,0
AR-0000354,S-000184,CLI-0029,2025-11-17,2026-01-14,1637.00,recebido,0
AR-0000355,S-000185,CLI-0046,2025-12-18,2026-01-30,3314.46,recebido,0
AR-0000356,S-000186,CLI-0063,2026-01-19,2026-03-03,2581.99,recebido,0
AR-0000357,S-000187,CLI-0080,2026-02-20,2026-04-04,2579.48,recebido,0
AR-0000358,S-000188,CLI-0097,2026-03-21,2026-05-03,1512.36,recebido,0
AR-0000359,S-000188,CLI-0097,2026-03-21,2026-05-18,1512.36,recebido,0
AR-0000360,S-000189,CLI-0114,2026-04-22,2026-06-04,3020.91,recebido,0
AR-0000361,S-000190,CLI-0131,2026-05-23,2026-07-05,2830.14,recebido,0
AR-0000362,S-000191,CLI-0148,2026-06-24,2026-08-06,2825.96,recebido,0
AR-0000363,S-000192,CLI-0165,2026-07-25,2026-09-06,865.23,recebido,0
AR-0000364,S-000192,CLI-0165,2026-07-25,2026-09-21,865.23,recebido,0
AR-0000365,S-000192,CLI-0165,2026-07-25,2026-10-06,865.23,recebido,0
AR-0000366,S-000193,CLI-0182,2024-08-26,2024-10-08,3087.85,recebido,0
AR-0000367,S-000194,CLI-0199,2024-09-27,2024-11-09,3106.76,recebido,0
AR-0000368,S-000195,CLI-0216,2024-10-28,2024-12-10,3166.27,recebido,0
AR-0000369,S-000196,CLI-0233,2024-11-01,2024-12-14,1879.30,recebido,0
AR-0000370,S-000196,CLI-0233,2024-11-01,2024-12-29,1879.30,recebido,0
AR-0000371,S-000197,CLI-0250,2024-12-02,2025-01-14,3780.82,recebido,0
AR-0000372,S-000198,CLI-0267,2025-01-03,2025-02-15,2964.96,recebido,0
AR-0000373,S-000199,CLI-0284,2025-02-04,2025-03-19,2982.03,recebido,0
AR-0000374,S-000200,CLI-0006,2025-03-05,2025-04-17,1188.81,recebido,0
AR-0000375,S-000200,CLI-0006,2025-03-05,2025-05-02,1188.81,recebido,0
AR-0000376,S-000200,CLI-0006,2025-03-05,2025-05-17,1188.81,recebido,0
AR-0000377,S-000201,CLI-0007,2025-04-06,2025-05-19,3586.55,recebido,0
AR-0000378,S-000202,CLI-0008,2025-05-07,2025-06-19,3339.36,recebido,0
AR-0000379,S-000203,CLI-0009,2025-06-08,2025-07-21,3357.70,recebido,0
AR-0000380,S-000204,CLI-0010,2025-07-09,2025-08-21,1035.28,recebido,0
AR-0000381,S-000204,CLI-0010,2025-07-09,2025-09-05,1035.28,recebido,0
AR-0000382,S-000204,CLI-0010,2025-07-09,2025-09-20,1035.28,recebido,0
AR-0000383,S-000205,CLI-0011,2025-08-10,2025-09-22,3438.22,recebido,0
AR-0000384,S-000206,CLI-0012,2025-09-11,2025-10-24,3430.89,recebido,0
AR-0000385,S-000207,CLI-0013,2025-10-12,2025-11-24,3423.17,recebido,0
AR-0000386,S-000208,CLI-0014,2025-11-13,2025-12-26,2014.90,recebido,0
AR-0000387,S-000208,CLI-0014,2025-11-13,2026-01-10,2014.90,recebido,0
AR-0000388,S-000209,CLI-0015,2025-12-14,2026-01-26,4019.82,recebido,0
AR-0000389,S-000210,CLI-0001,2026-01-15,2026-02-27,1480.25,recebido,0
AR-0000390,S-000211,CLI-0002,2026-02-16,2026-03-31,1489.03,recebido,0
AR-0000391,S-000212,CLI-0003,2026-03-17,2026-04-29,878.91,recebido,0
AR-0000392,S-000212,CLI-0003,2026-03-17,2026-05-14,878.91,recebido,0
AR-0000393,S-000213,CLI-0004,2026-04-18,2026-05-31,1767.16,recebido,0
AR-0000394,S-000214,CLI-0005,2026-05-19,2026-07-01,1644.47,recebido,0
AR-0000395,S-000215,CLI-0006,2026-06-20,2026-08-02,1674.10,recebido,0
AR-0000396,S-000216,CLI-0007,2026-07-21,2026-09-02,515.70,recebido,0
AR-0000397,S-000216,CLI-0007,2026-07-21,2026-09-17,515.70,recebido,0
AR-0000398,S-000216,CLI-0007,2026-07-21,2026-10-02,515.70,recebido,0
AR-0000399,S-000217,CLI-0008,2024-08-22,2024-10-04,1851.33,recebido,0
AR-0000400,S-000218,CLI-0009,2024-09-23,2024-11-05,1873.53,recebido,0
AR-0000401,S-000219,CLI-0010,2024-10-24,2024-12-06,1895.58,recebido,0
AR-0000402,S-000220,CLI-0011,2024-11-25,2025-01-07,764.05,recebido,0
AR-0000403,S-000220,CLI-0011,2024-11-25,2025-01-22,764.05,recebido,0
AR-0000404,S-000220,CLI-0011,2024-11-25,2025-02-06,764.05,recebido,0
AR-0000405,S-000221,CLI-0012,2024-12-26,2025-02-07,2318.26,recebido,0
AR-0000406,S-000222,CLI-0013,2025-01-27,2025-03-11,1827.68,vencido,24
AR-0000407,S-000223,CLI-0014,2025-02-28,2025-04-12,1847.78,recebido,0
AR-0000408,S-000224,CLI-0015,2025-03-01,2025-04-13,1096.28,recebido,0
AR-0000409,S-000224,CLI-0015,2025-03-01,2025-04-28,1096.28,recebido,0
AR-0000410,S-000225,CLI-0001,2025-04-02,2025-05-15,2244.75,recebido,0
AR-0000411,S-000226,CLI-0002,2025-05-03,2025-06-15,2100.25,recebido,0
AR-0000412,S-000227,CLI-0003,2025-06-04,2025-07-17,2121.88,recebido,0
AR-0000413,S-000228,CLI-0004,2025-07-05,2025-08-17,657.30,recebido,0
AR-0000414,S-000228,CLI-0004,2025-07-05,2025-09-01,657.30,recebido,0
AR-0000415,S-000228,CLI-0004,2025-07-05,2025-09-16,657.30,recebido,0
AR-0000416,S-000229,CLI-0005,2025-08-06,2025-09-18,2164.73,recebido,0
AR-0000417,S-000230,CLI-0006,2025-09-07,2025-10-20,2198.05,recebido,0
AR-0000418,S-000231,CLI-0007,2025-10-08,2025-11-20,2202.78,recebido,0
AR-0000419,S-000232,CLI-0008,2025-11-09,2025-12-22,1302.18,recebido,0
AR-0000420,S-000232,CLI-0008,2025-11-09,2026-01-06,1302.18,recebido,0
AR-0000421,S-000233,CLI-0009,2025-12-10,2026-01-22,2608.90,recebido,0
AR-0000422,S-000234,CLI-0010,2026-01-11,2026-02-23,2037.23,recebido,0
AR-0000423,S-000235,CLI-0276,2026-02-12,2026-03-27,2066.83,recebido,0
AR-0000424,S-000236,CLI-0293,2026-03-13,2026-04-25,1214.64,recebido,0
AR-0000425,S-000236,CLI-0293,2026-03-13,2026-05-10,1214.64,recebido,0
AR-0000426,S-000237,CLI-0310,2026-04-14,2026-05-27,2431.81,recebido,0
AR-0000427,S-000238,CLI-0327,2026-05-15,2026-06-27,2253.60,recebido,0
AR-0000428,S-000239,CLI-0344,2026-06-16,2026-07-29,2255.12,recebido,0
AR-0000429,S-000240,CLI-0361,2026-07-17,2026-08-29,525.81,recebido,0
AR-0000430,S-000240,CLI-0361,2026-07-17,2026-09-13,525.81,recebido,0
AR-0000431,S-000240,CLI-0361,2026-07-17,2026-09-28,525.81,recebido,0
AR-0000432,S-000240,CLI-0361,2026-07-17,2026-10-13,525.81,recebido,0
AR-0000433,S-000241,CLI-0378,2024-08-18,2024-09-30,2507.12,recebido,0
AR-0000434,S-000242,CLI-0395,2024-09-19,2024-11-01,2527.71,recebido,0
AR-0000435,S-000243,CLI-0412,2024-10-20,2024-12-02,2548.15,recebido,0
AR-0000436,S-000244,CLI-0429,2024-11-21,2025-01-03,1515.39,recebido,0
AR-0000437,S-000244,CLI-0429,2024-11-21,2025-01-18,1515.39,recebido,0
AR-0000438,S-000245,CLI-0446,2024-12-22,2025-02-03,3094.40,recebido,0
AR-0000439,S-000246,CLI-0463,2025-01-23,2025-03-07,2431.32,recebido,0
AR-0000440,S-000247,CLI-0480,2025-02-24,2025-04-08,2449.94,recebido,0
AR-0000441,S-000248,CLI-0497,2025-03-25,2025-05-07,1448.86,recebido,0
AR-0000442,S-000248,CLI-0497,2025-03-25,2025-05-22,1448.86,recebido,0
AR-0000443,S-000249,CLI-0514,2025-04-26,2025-06-08,2919.27,recebido,0
AR-0000444,S-000250,CLI-0531,2025-05-27,2025-07-09,2758.35,recebido,0
AR-0000445,S-000251,CLI-0548,2025-06-28,2025-08-10,2778.37,recebido,0
AR-0000446,S-000252,CLI-0565,2025-07-01,2025-08-13,858.13,recebido,0
AR-0000447,S-000252,CLI-0565,2025-07-01,2025-08-28,858.13,recebido,0
AR-0000448,S-000252,CLI-0565,2025-07-01,2025-09-12,858.13,recebido,0
AR-0000449,S-000253,CLI-0582,2025-08-02,2025-09-14,2818.00,recebido,0
AR-0000450,S-000254,CLI-0599,2025-09-03,2025-10-16,2816.55,recebido,0
AR-0000451,S-000255,CLI-0616,2025-10-04,2025-11-16,2851.50,recebido,0
AR-0000452,S-000256,CLI-0013,2025-11-05,2025-12-18,1681.12,recebido,0
AR-0000453,S-000256,CLI-0013,2025-11-05,2026-01-02,1681.12,recebido,0
AR-0000454,S-000257,CLI-0030,2025-12-06,2026-01-18,3359.27,recebido,0
AR-0000455,S-000258,CLI-0047,2026-01-07,2026-02-19,2616.40,recebido,0
AR-0000456,S-000259,CLI-0064,2026-02-08,2026-03-23,2613.35,recebido,0
AR-0000457,S-000260,CLI-0081,2026-03-09,2026-04-21,1034.73,recebido,0
AR-0000458,S-000260,CLI-0081,2026-03-09,2026-05-06,1034.73,recebido,0
AR-0000459,S-000260,CLI-0081,2026-03-09,2026-05-21,1034.73,recebido,0
AR-0000460,S-000261,CLI-0098,2026-04-10,2026-05-23,3099.90,recebido,0
AR-0000461,S-000262,CLI-0115,2026-05-11,2026-06-23,2865.91,recebido,0
AR-0000462,S-000263,CLI-0132,2026-06-12,2026-07-25,2861.17,recebido,0
AR-0000463,S-000264,CLI-0149,2026-07-13,2026-08-25,875.86,recebido,0
AR-0000464,S-000264,CLI-0149,2026-07-13,2026-09-09,875.86,recebido,0
AR-0000465,S-000264,CLI-0149,2026-07-13,2026-09-24,875.86,recebido,0
AR-0000466,S-000265,CLI-0166,2024-08-14,2024-09-26,3166.27,recebido,0
AR-0000467,S-000266,CLI-0183,2024-09-15,2024-10-28,3185.25,recebido,0
AR-0000468,S-000267,CLI-0200,2024-10-16,2024-11-28,3204.08,recebido,0
AR-0000469,S-000268,CLI-0217,2024-11-17,2024-12-30,1901.44,recebido,0
AR-0000470,S-000268,CLI-0217,2024-11-17,2025-01-14,1901.44,recebido,0
AR-0000471,S-000269,CLI-0234,2024-12-18,2025-01-30,3824.77,vencido,26
AR-0000472,S-000270,CLI-0251,2025-01-19,2025-03-03,3038.07,recebido,0
AR-0000473,S-000271,CLI-0268,2025-02-20,2025-04-04,3055.20,recebido,0
AR-0000474,S-000272,CLI-0285,2025-03-21,2025-05-03,1803.26,recebido,0
AR-0000475,S-000272,CLI-0285,2025-03-21,2025-05-18,1803.26,recebido,0
AR-0000476,S-000273,CLI-0302,2025-04-22,2025-06-04,3626.32,recebido,0
AR-0000477,S-000274,CLI-0319,2025-05-23,2025-07-05,3375.91,recebido,0
AR-0000478,S-000275,CLI-0336,2025-06-24,2025-08-06,3438.22,recebido,0
AR-0000479,S-000276,CLI-0353,2025-07-25,2025-09-06,1059.99,recebido,0
AR-0000480,S-000276,CLI-0353,2025-07-25,2025-09-21,1059.99,recebido,0
AR-0000481,S-000276,CLI-0353,2025-07-25,2025-10-06,1059.99,recebido,0
AR-0000482,S-000277,CLI-0370,2025-08-26,2025-10-08,3474.63,recebido,0
AR-0000483,S-000278,CLI-0387,2025-09-27,2025-11-09,3466.71,recebido,0
AR-0000484,S-000279,CLI-0404,2025-10-28,2025-12-10,3458.44,recebido,0
AR-0000485,S-000280,CLI-0421,2025-11-01,2025-12-14,642.51,recebido,0
AR-0000486,S-000280,CLI-0421,2025-11-01,2025-12-29,642.51,recebido,0
AR-0000487,S-000280,CLI-0421,2025-11-01,2026-01-13,642.51,recebido,0
AR-0000488,S-000281,CLI-0438,2025-12-02,2026-01-14,1939.15,recebido,0
AR-0000489,S-000282,CLI-0455,2026-01-03,2026-02-15,1520.52,vencido,33
AR-0000490,S-000283,CLI-0472,2026-02-04,2026-03-19,1528.73,recebido,0
AR-0000491,S-000284,CLI-0489,2026-03-05,2026-04-17,901.88,recebido,0
AR-0000492,S-000284,CLI-0489,2026-03-05,2026-05-02,901.88,recebido,0
AR-0000493,S-000285,CLI-0506,2026-04-06,2026-05-19,1836.36,recebido,0
AR-0000494,S-000286,CLI-0523,2026-05-07,2026-06-19,1708.14,recebido,0
AR-0000495,S-000287,CLI-0540,2026-06-08,2026-07-21,1715.50,recebido,0
AR-0000496,S-000288,CLI-0557,2026-07-09,2026-08-21,528.21,recebido,0
AR-0000497,S-000288,CLI-0557,2026-07-09,2026-09-05,528.21,recebido,0
AR-0000498,S-000288,CLI-0557,2026-07-09,2026-09-20,528.21,recebido,0
AR-0000499,S-000289,CLI-0574,2024-08-10,2024-09-22,1895.58,recebido,0
AR-0000500,S-000290,CLI-0591,2024-09-11,2024-10-24,1942.50,recebido,0
AR-0000501,S-000291,CLI-0608,2024-10-12,2024-11-24,1964.62,recebido,0
AR-0000502,S-000292,CLI-0005,2024-11-13,2024-12-26,1172.10,recebido,0
AR-0000503,S-000292,CLI-0005,2024-11-13,2025-01-10,1172.10,recebido,0
AR-0000504,S-000293,CLI-0022,2024-12-14,2025-01-26,2369.98,recebido,0
AR-0000505,S-000294,CLI-0039,2025-01-15,2025-02-27,1867.75,vencido,24
AR-0000506,S-000295,CLI-0056,2025-02-16,2025-03-31,1912.19,recebido,0
AR-0000507,S-000296,CLI-0073,2025-03-17,2025-04-29,1134.14,recebido,0
AR-0000508,S-000296,CLI-0073,2025-03-17,2025-05-14,1134.14,recebido,0
AR-0000509,S-000297,CLI-0090,2025-04-18,2025-05-31,2291.63,recebido,0
AR-0000510,S-000298,CLI-0107,2025-05-19,2025-07-01,2143.38,recebido,0
AR-0000511,S-000299,CLI-0124,2025-06-20,2025-08-02,2164.73,recebido,0
AR-0000512,S-000300,CLI-0001,2025-07-21,2025-09-02,509.32,recebido,0
AR-0000513,S-000300,CLI-0001,2025-07-21,2025-09-17,509.32,recebido,0
AR-0000514,S-000300,CLI-0001,2025-07-21,2025-10-02,509.32,recebido,0
AR-0000515,S-000300,CLI-0001,2025-07-21,2025-10-17,509.32,recebido,0
AR-0000516,S-000301,CLI-0002,2025-08-22,2025-10-04,2235.87,recebido,0
AR-0000517,S-000302,CLI-0003,2025-09-23,2025-11-05,2240.42,recebido,0
AR-0000518,S-000303,CLI-0004,2025-10-24,2025-12-06,2244.54,recebido,0
AR-0000519,S-000304,CLI-0005,2025-11-25,2026-01-07,1326.46,recebido,0
AR-0000520,S-000304,CLI-0005,2025-11-25,2026-01-22,1326.46,recebido,0
AR-0000521,S-000305,CLI-0006,2025-12-26,2026-02-07,2691.61,recebido,0
AR-0000522,S-000306,CLI-0007,2026-01-27,2026-03-11,2101.31,recebido,0
AR-0000523,S-000307,CLI-0008,2026-02-28,2026-04-12,2103.68,recebido,0
AR-0000524,S-000308,CLI-0009,2026-03-01,2026-04-13,1235.94,recebido,0
AR-0000525,S-000308,CLI-0009,2026-03-01,2026-04-28,1235.94,recebido,0
AR-0000526,S-000309,CLI-0010,2026-04-02,2026-05-15,2473.79,recebido,0
AR-0000527,S-000310,CLI-0011,2026-05-03,2026-06-15,2322.16,recebido,0
AR-0000528,S-000311,CLI-0012,2026-06-04,2026-07-17,2323.25,recebido,0
AR-0000529,S-000312,CLI-0013,2026-07-05,2026-08-17,712.67,vencido,36
AR-0000530,S-000312,CLI-0013,2026-07-05,2026-09-01,712.67,vencido,36
AR-0000531,S-000312,CLI-0013,2026-07-05,2026-09-16,712.67,vencido,36
AR-0000532,S-000313,CLI-0014,2024-08-06,2024-09-18,2548.15,recebido,0
AR-0000533,S-000314,CLI-0015,2024-09-07,2024-10-20,2568.46,recebido,0
AR-0000534,S-000315,CLI-0001,2024-10-08,2024-11-20,2622.37,recebido,0
AR-0000535,S-000316,CLI-0002,2024-11-09,2024-12-22,1559.22,recebido,0
AR-0000536,S-000316,CLI-0002,2024-11-09,2025-01-06,1559.22,recebido,0
AR-0000537,S-000317,CLI-0003,2024-12-10,2025-01-22,3142.32,recebido,0
AR-0000538,S-000318,CLI-0004,2025-01-11,2025-02-23,2468.43,recebido,0
AR-0000539,S-000319,CLI-0005,2025-02-12,2025-03-27,2486.80,recebido,0
AR-0000540,S-000320,CLI-0006,2025-03-13,2025-04-25,993.01,recebido,0
AR-0000541,S-000320,CLI-0006,2025-03-13,2025-05-10,993.01,recebido,0
AR-0000542,S-000320,CLI-0006,2025-03-13,2025-05-25,993.01,recebido,0
AR-0000543,S-000321,CLI-0007,2025-04-14,2025-05-27,3000.65,recebido,0
AR-0000544,S-000322,CLI-0008,2025-05-15,2025-06-27,2798.26,recebido,0
AR-0000545,S-000323,CLI-0009,2025-06-16,2025-07-29,2818.00,recebido,0
AR-0000546,S-000324,CLI-0010,2025-07-17,2025-08-29,870.20,recebido,0
AR-0000547,S-000324,CLI-0010,2025-07-17,2025-09-13,870.20,recebido,0
AR-0000548,S-000324,CLI-0010,2025-07-17,2025-09-28,870.20,recebido,0
AR-0000549,S-000325,CLI-0011,2025-08-18,2025-09-30,2894.32,recebido,0
AR-0000550,S-000326,CLI-0012,2025-09-19,2025-11-01,2892.40,recebido,0
AR-0000551,S-000327,CLI-0013,2025-10-20,2025-12-02,2890.09,recebido,0
AR-0000552,S-000328,CLI-0014,2025-11-21,2026-01-03,1703.54,recebido,0
AR-0000553,S-000328,CLI-0014,2025-11-21,2026-01-18,1703.54,recebido,0
AR-0000554,S-000329,CLI-0015,2025-12-22,2026-02-03,3403.42,recebido,0
AR-0000555,S-000330,CLI-0001,2026-01-23,2026-03-07,2685.11,recebido,0
AR-0000556,S-000331,CLI-0002,2026-02-24,2026-04-08,2681.61,recebido,0
AR-0000557,S-000332,CLI-0003,2026-03-25,2026-05-07,1571.74,recebido,0
AR-0000558,S-000332,CLI-0003,2026-03-25,2026-05-22,1571.74,recebido,0
AR-0000559,S-000333,CLI-0004,2026-04-26,2026-06-08,3138.57,recebido,0
AR-0000560,S-000334,CLI-0005,2026-05-27,2026-07-09,2901.16,recebido,0
AR-0000561,S-000335,CLI-0116,2026-06-28,2026-08-10,2934.16,recebido,0
AR-0000562,S-000336,CLI-0133,2026-07-01,2026-08-13,898.09,recebido,0
AR-0000563,S-000336,CLI-0133,2026-07-01,2026-08-28,898.09,recebido,0
AR-0000564,S-000336,CLI-0133,2026-07-01,2026-09-12,898.09,recebido,0
AR-0000565,S-000337,CLI-0150,2024-08-02,2024-09-14,3204.08,recebido,0
AR-0000566,S-000338,CLI-0167,2024-09-03,2024-10-16,3222.78,recebido,0
AR-0000567,S-000339,CLI-0184,2024-10-04,2024-11-16,3241.33,recebido,0
AR-0000568,S-000340,CLI-0201,2024-11-05,2024-12-18,1298.88,recebido,0
AR-0000569,S-000340,CLI-0201,2024-11-05,2025-01-02,1298.88,recebido,0
AR-0000570,S-000340,CLI-0201,2024-11-05,2025-01-17,1298.88,recebido,0
AR-0000571,S-000341,CLI-0218,2024-12-06,2025-01-18,3918.64,recebido,0
AR-0000572,S-000342,CLI-0235,2025-01-07,2025-02-19,3072.21,recebido,0
AR-0000573,S-000343,CLI-0252,2025-02-08,2025-03-23,3089.09,recebido,0
AR-0000574,S-000344,CLI-0269,2025-03-09,2025-04-21,1822.99,recebido,0
AR-0000575,S-000344,CLI-0269,2025-03-09,2025-05-06,1822.99,recebido,0
AR-0000576,S-000345,CLI-0286,2025-04-10,2025-05-23,3713.28,recebido,0
AR-0000577,S-000346,CLI-0303,2025-05-11,2025-06-23,3456.50,recebido,0
AR-0000578,S-000347,CLI-0320,2025-06-12,2025-07-25,3474.63,recebido,0
AR-0000579,S-000348,CLI-0337,2025-07-13,2025-08-25,1071.07,recebido,0
AR-0000580,S-000348,CLI-0337,2025-07-13,2025-09-09,1071.07,recebido,0
AR-0000581,S-000348,CLI-0337,2025-07-13,2025-09-24,1071.07,recebido,0
AR-0000582,S-000349,CLI-0354,2025-08-14,2025-09-26,3510.48,recebido,0
AR-0000583,S-000350,CLI-0371,2025-09-15,2025-10-28,1658.17,recebido,0
AR-0000584,S-000351,CLI-0388,2025-10-16,2025-11-28,1668.31,recebido,0
AR-0000585,S-000352,CLI-0405,2025-11-17,2025-12-30,990.00,recebido,0
AR-0000586,S-000352,CLI-0405,2025-11-17,2026-01-14,990.00,recebido,0
AR-0000587,S-000353,CLI-0422,2025-12-18,2026-01-30,1990.89,recebido,0
AR-0000588,S-000354,CLI-0439,2026-01-19,2026-03-03,1560.29,recebido,0
AR-0000589,S-000355,CLI-0456,2026-02-20,2026-04-04,1588.56,recebido,0
AR-0000590,S-000356,CLI-0473,2026-03-21,2026-05-03,936.78,recebido,0
AR-0000591,S-000356,CLI-0473,2026-03-21,2026-05-18,936.78,recebido,0
AR-0000592,S-000357,CLI-0490,2026-04-22,2026-06-04,1881.79,recebido,0
AR-0000593,S-000358,CLI-0507,2026-05-23,2026-07-05,1749.60,vencido,37
AR-0000594,S-000359,CLI-0524,2026-06-24,2026-08-06,1756.36,recebido,0
AR-0000595,S-000360,CLI-0541,2026-07-25,2026-09-06,410.79,recebido,0
AR-0000596,S-000360,CLI-0541,2026-07-25,2026-09-21,410.79,recebido,0
AR-0000597,S-000360,CLI-0541,2026-07-25,2026-10-06,410.79,recebido,0
AR-0000598,S-000360,CLI-0541,2026-07-25,2026-10-21,410.79,recebido,0
AR-0000599,S-000361,CLI-0558,2024-08-26,2024-10-08,1964.62,recebido,0
AR-0000600,S-000362,CLI-0575,2024-09-27,2024-11-09,1986.61,recebido,0
AR-0000601,S-000363,CLI-0592,2024-10-28,2024-12-10,2008.45,recebido,0
AR-0000602,S-000364,CLI-0609,2024-11-01,2024-12-14,1197.80,recebido,0
AR-0000603,S-000364,CLI-0609,2024-11-01,2024-12-29,1197.80,recebido,0
AR-0000604,S-000365,CLI-0006,2024-12-02,2025-01-14,2452.60,recebido,0
AR-0000605,S-000366,CLI-0023,2025-01-03,2025-02-15,1932.22,recebido,0
AR-0000606,S-000367,CLI-0040,2025-02-04,2025-03-19,1952.14,recebido,0
AR-0000607,S-000368,CLI-0057,2025-03-05,2025-04-17,1157.42,recebido,0
AR-0000608,S-000368,CLI-0057,2025-03-05,2025-05-02,1157.42,recebido,0
AR-0000609,S-000369,CLI-0074,2025-04-06,2025-05-19,2337.91,recebido,0
AR-0000610,S-000370,CLI-0091,2025-05-07,2025-06-19,2214.45,recebido,0
AR-0000611,S-000371,CLI-0108,2025-06-08,2025-07-21,2235.87,recebido,0
AR-0000612,S-000372,CLI-0125,2025-07-09,2025-08-21,692.20,recebido,0
AR-0000613,S-000372,CLI-0125,2025-07-09,2025-09-05,692.20,recebido,0
AR-0000614,S-000372,CLI-0125,2025-07-09,2025-09-20,692.20,recebido,0
AR-0000615,S-000373,CLI-0142,2025-08-10,2025-09-22,2278.30,recebido,0
AR-0000616,S-000374,CLI-0159,2025-09-11,2025-10-24,2282.24,recebido,0
AR-0000617,S-000375,CLI-0176,2025-10-12,2025-11-24,2315.65,recebido,0
AR-0000618,S-000376,CLI-0193,2025-11-13,2025-12-26,1368.15,recebido,0
AR-0000619,S-000376,CLI-0193,2025-11-13,2026-01-10,1368.15,recebido,0
AR-0000620,S-000377,CLI-0210,2025-12-14,2026-01-26,2739.64,recebido,0
AR-0000621,S-000378,CLI-0227,2026-01-15,2026-02-27,2138.20,recebido,0
AR-0000622,S-000379,CLI-0244,2026-02-16,2026-03-31,2140.04,recebido,0
AR-0000623,S-000380,CLI-0261,2026-03-17,2026-04-29,849.01,recebido,0
AR-0000624,S-000380,CLI-0261,2026-03-17,2026-05-14,849.01,recebido,0
AR-0000625,S-000380,CLI-0261,2026-03-17,2026-05-29,849.01,recebido,0
AR-0000626,S-000381,CLI-0278,2026-04-18,2026-05-31,2548.45,recebido,0
AR-0000627,S-000382,CLI-0295,2026-05-19,2026-07-01,2360.59,recebido,0
AR-0000628,S-000383,CLI-0312,2026-06-20,2026-08-02,2361.09,vencido,35
AR-0000629,S-000384,CLI-0329,2026-07-21,2026-09-02,724.10,recebido,0
AR-0000630,S-000384,CLI-0329,2026-07-21,2026-09-17,724.10,recebido,0
AR-0000631,S-000384,CLI-0329,2026-07-21,2026-10-02,724.10,recebido,0
AR-0000632,S-000385,CLI-0346,2024-08-22,2024-10-04,2622.37,recebido,0
AR-0000633,S-000386,CLI-0363,2024-09-23,2024-11-05,2642.75,recebido,0
AR-0000634,S-000387,CLI-0380,2024-10-24,2024-12-06,2662.98,recebido,0
AR-0000635,S-000388,CLI-0397,2024-11-25,2025-01-07,1583.02,recebido,0
AR-0000636,S-000388,CLI-0397,2024-11-25,2025-01-22,1583.02,recebido,0
AR-0000637,S-000389,CLI-0414,2024-12-26,2025-02-07,3189.58,recebido,0
AR-0000638,S-000390,CLI-0431,2025-01-27,2025-03-11,2537.68,recebido,0
