source_record_id,transaction_date,cash_flow_type,account_type,cash_in_amount,cash_out_amount,operating_cash_flow_amount,description
SRC-FIN-IN-0000228,2025-01-29,operating,accounts_receivable,733.49,0.00,733.49,Recebimento titulo AR-0000237
SRC-FIN-IN-0000229,2025-02-13,operating,accounts_receivable,733.49,0.00,733.49,Recebimento titulo AR-0000238
SRC-FIN-IN-0000230,2025-01-30,operating,accounts_receivable,2958.41,0.00,2958.41,Recebimento titulo AR-0000239
SRC-FIN-IN-0000231,2025-03-18,operating,accounts_receivable,2325.49,0.00,2325.49,Recebimento titulo AR-0000240
SRC-FIN-IN-0000232,2025-04-04,operating,accounts_receivable,2344.31,0.00,2344.31,Recebimento titulo AR-0000241
SRC-FIN-IN-0000233,2025-05-03,operating,accounts_receivable,1386.96,0.00,1386.96,Recebimento titulo AR-0000242
SRC-FIN-IN-0000234,2025-05-18,operating,accounts_receivable,1386.96,0.00,1386.96,Recebimento titulo AR-0000243
SRC-FIN-IN-0000235,2025-06-04,operating,accounts_receivable,2832.16,0.00,2832.16,Recebimento titulo AR-0000244
SRC-FIN-IN-0000236,2025-07-06,operating,accounts_receivable,2642.75,0.00,2642.75,Recebimento titulo AR-0000245
SRC-FIN-IN-0000237,2025-08-08,operating,accounts_receivable,2662.98,0.00,2662.98,Recebimento titulo AR-0000246
SRC-FIN-IN-0000238,2025-09-06,operating,accounts_receivable,822.81,0.00,822.81,Recebimento titulo AR-0000247
SRC-FIN-IN-0000239,2025-09-21,operating,accounts_receivable,822.81,0.00,822.81,Recebimento titulo AR-0000248
SRC-FIN-IN-0000240,2025-10-06,operating,accounts_receivable,822.81,0.00,822.81,Recebimento titulo AR-0000249
SRC-FIN-IN-0000241,2025-10-08,operating,accounts_receivable,2703.03,0.00,2703.03,Recebimento titulo AR-0000250
SRC-FIN-IN-0000242,2025-11-09,operating,accounts_receivable,2737.92,0.00,2737.92,Recebimento titulo AR-0000251
SRC-FIN-IN-0000243,2025-12-10,operating,accounts_receivable,2737.24,0.00,2737.24,Recebimento titulo AR-0000252
SRC-FIN-IN-0000244,2025-12-14,operating,accounts_receivable,1614.34,0.00,1614.34,Recebimento titulo AR-0000253
SRC-FIN-IN-0000245,2025-12-29,operating,accounts_receivable,1614.34,0.00,1614.34,Recebimento titulo AR-0000254
SRC-FIN-IN-0000246,2026-01-25,operating,accounts_receivable,3226.92,0.00,3226.92,Recebimento titulo AR-0000255
SRC-FIN-IN-0000247,2026-02-27,operating,accounts_receivable,2514.18,0.00,2514.18,Recebimento titulo AR-0000256
SRC-FIN-IN-0000248,2026-04-01,operating,accounts_receivable,2545.12,0.00,2545.12,Recebimento titulo AR-0000257
SRC-FIN-IN-0000249,2026-05-01,operating,accounts_receivable,1492.49,0.00,1492.49,Recebimento titulo AR-0000258
SRC-FIN-IN-0000250,2026-05-16,operating,accounts_receivable,1492.49,0.00,1492.49,Recebimento titulo AR-0000259
SRC-FIN-IN-0000251,2026-06-26,operating,accounts_receivable,2757.61,0.00,2757.61,Recebimento titulo AR-0000261
SRC-FIN-IN-0000252,2026-07-29,operating,accounts_receivable,2753.89,0.00,2753.89,Recebimento titulo AR-0000262
SRC-FIN-IN-0000253,2026-08-30,operating,accounts_receivable,640.83,0.00,640.83,Recebimento titulo AR-0000263
SRC-FIN-IN-0000254,2026-09-14,operating,accounts_receivable,640.83,0.00,640.83,Recebimento titulo AR-0000264
SRC-FIN-IN-0000255,2026-09-29,operating,accounts_receivable,640.83,0.00,640.83,Recebimento titulo AR-0000265
SRC-FIN-IN-0000256,2026-10-14,operating,accounts_receivable,640.83,0.00,640.83,Recebimento titulo AR-0000266
SRC-FIN-IN-0000257,2024-09-22,operating,accounts_receivable,3049.62,0.00,3049.62,Recebimento titulo AR-0000267
SRC-FIN-IN-0000258,2024-10-24,operating,accounts_receivable,3068.81,0.00,3068.81,Recebimento titulo AR-0000268
SRC-FIN-IN-0000259,2024-11-24,operating,accounts_receivable,3087.85,0.00,3087.85,Recebimento titulo AR-0000269
SRC-FIN-IN-0000260,2024-12-27,operating,accounts_receivable,1832.98,0.00,1832.98,Recebimento titulo AR-0000270
SRC-FIN-IN-0000261,2025-01-11,operating,accounts_receivable,1832.98,0.00,1832.98,Recebimento titulo AR-0000271
SRC-FIN-IN-0000262,2025-01-28,operating,accounts_receivable,3736.20,0.00,3736.20,Recebimento titulo AR-0000272
SRC-FIN-IN-0000263,2025-02-27,operating,accounts_receivable,2930.43,0.00,2930.43,Recebimento titulo AR-0000273
SRC-FIN-IN-0000264,2025-03-31,operating,accounts_receivable,2947.76,0.00,2947.76,Recebimento titulo AR-0000274
SRC-FIN-IN-0000265,2025-04-29,operating,accounts_receivable,1740.30,0.00,1740.30,Recebimento titulo AR-0000275
SRC-FIN-IN-0000266,2025-05-14,operating,accounts_receivable,1740.30,0.00,1740.30,Recebimento titulo AR-0000276
SRC-FIN-IN-0000267,2025-05-31,operating,accounts_receivable,3500.64,0.00,3500.64,Recebimento titulo AR-0000277
SRC-FIN-IN-0000268,2025-07-01,operating,accounts_receivable,3302.25,0.00,3302.25,Recebimento titulo AR-0000278
SRC-FIN-IN-0000269,2025-08-02,operating,accounts_receivable,3320.87,0.00,3320.87,Recebimento titulo AR-0000279
SRC-FIN-IN-0000270,2025-10-05,operating,accounts_receivable,3357.70,0.00,3357.70,Recebimento titulo AR-0000283
SRC-FIN-IN-0000271,2025-11-07,operating,accounts_receivable,3350.85,0.00,3350.85,Recebimento titulo AR-0000284
SRC-FIN-IN-0000272,2025-12-06,operating,accounts_receivable,3387.35,0.00,3387.35,Recebimento titulo AR-0000285
SRC-FIN-IN-0000273,2026-01-07,operating,accounts_receivable,1994.10,0.00,1994.10,Recebimento titulo AR-0000286
SRC-FIN-IN-0000274,2026-01-22,operating,accounts_receivable,1994.10,0.00,1994.10,Recebimento titulo AR-0000287
SRC-FIN-IN-0000275,2026-02-15,operating,accounts_receivable,3978.89,0.00,3978.89,Recebimento titulo AR-0000288
SRC-FIN-IN-0000276,2026-03-20,operating,accounts_receivable,3094.59,0.00,3094.59,Recebimento titulo AR-0000289
SRC-FIN-IN-0000277,2026-04-22,operating,accounts_receivable,3086.66,0.00,3086.66,Recebimento titulo AR-0000290
SRC-FIN-IN-0000278,2026-04-24,operating,accounts_receivable,570.43,0.00,570.43,Recebimento titulo AR-0000291
SRC-FIN-IN-0000279,2026-05-09,operating,accounts_receivable,570.43,0.00,570.43,Recebimento titulo AR-0000292
SRC-FIN-IN-0000280,2026-05-24,operating,accounts_receivable,570.43,0.00,570.43,Recebimento titulo AR-0000293
SRC-FIN-IN-0000281,2026-05-27,operating,accounts_receivable,1721.29,0.00,1721.29,Recebimento titulo AR-0000294
SRC-FIN-IN-0000282,2026-06-28,operating,accounts_receivable,1602.61,0.00,1602.61,Recebimento titulo AR-0000295
SRC-FIN-IN-0000283,2026-08-23,operating,accounts_receivable,496.46,0.00,496.46,Recebimento titulo AR-0000297
SRC-FIN-IN-0000284,2026-09-07,operating,accounts_receivable,496.46,0.00,496.46,Recebimento titulo AR-0000298
SRC-FIN-IN-0000285,2026-09-22,operating,accounts_receivable,496.46,0.00,496.46,Recebimento titulo AR-0000299
SRC-FIN-IN-0000286,2024-09-18,operating,accounts_receivable,1806.52,0.00,1806.52,Recebimento titulo AR-0000300
SRC-FIN-IN-0000287,2024-10-20,operating,accounts_receivable,1829.00,0.00,1829.00,Recebimento titulo AR-0000301
SRC-FIN-IN-0000288,2024-11-20,operating,accounts_receivable,1851.33,0.00,1851.33,Recebimento titulo AR-0000302
SRC-FIN-IN-0000289,2024-12-22,operating,accounts_receivable,1105.38,0.00,1105.38,Recebimento titulo AR-0000303
SRC-FIN-IN-0000290,2025-01-06,operating,accounts_receivable,1105.38,0.00,1105.38,Recebimento titulo AR-0000304
SRC-FIN-IN-0000291,2025-01-22,operating,accounts_receivable,2236.79,0.00,2236.79,Recebimento titulo AR-0000305
SRC-FIN-IN-0000292,2025-02-23,operating,accounts_receivable,1787.10,0.00,1787.10,Recebimento titulo AR-0000306
SRC-FIN-IN-0000293,2025-03-28,operating,accounts_receivable,1807.45,0.00,1807.45,Recebimento titulo AR-0000307
SRC-FIN-IN-0000294,2025-04-27,operating,accounts_receivable,1072.77,0.00,1072.77,Recebimento titulo AR-0000308
SRC-FIN-IN-0000295,2025-05-12,operating,accounts_receivable,1072.77,0.00,1072.77,Recebimento titulo AR-0000309
SRC-FIN-IN-0000296,2025-05-27,operating,accounts_receivable,2169.13,0.00,2169.13,Recebimento titulo AR-0000310
SRC-FIN-IN-0000297,2025-06-27,operating,accounts_receivable,2030.16,0.00,2030.16,Recebimento titulo AR-0000311
SRC-FIN-IN-0000298,2025-08-12,operating,accounts_receivable,2078.47,0.00,2078.47,Recebimento titulo AR-0000312
SRC-FIN-IN-0000299,2025-08-29,operating,accounts_receivable,644.07,0.00,644.07,Recebimento titulo AR-0000313
SRC-FIN-IN-0000300,2025-09-13,operating,accounts_receivable,644.07,0.00,644.07,Recebimento titulo AR-0000314
SRC-FIN-IN-0000301,2025-09-28,operating,accounts_receivable,644.07,0.00,644.07,Recebimento titulo AR-0000315
SRC-FIN-IN-0000302,2025-09-30,operating,accounts_receivable,2121.88,0.00,2121.88,Recebimento titulo AR-0000316
SRC-FIN-IN-0000303,2025-11-01,operating,accounts_receivable,2127.47,0.00,2127.47,Recebimento titulo AR-0000317
SRC-FIN-IN-0000304,2025-12-02,operating,accounts_receivable,2132.64,0.00,2132.64,Recebimento titulo AR-0000318
SRC-FIN-IN-0000305,2026-01-04,operating,accounts_receivable,851.71,0.00,851.71,Recebimento titulo AR-0000319
SRC-FIN-IN-0000306,2026-01-19,operating,accounts_receivable,851.71,0.00,851.71,Recebimento titulo AR-0000320
SRC-FIN-IN-0000307,2026-02-03,operating,accounts_receivable,851.71,0.00,851.71,Recebimento titulo AR-0000321
SRC-FIN-IN-0000308,2026-02-17,operating,accounts_receivable,2560.39,0.00,2560.39,Recebimento titulo AR-0000322
SRC-FIN-IN-0000309,2026-03-13,operating,accounts_receivable,1999.95,0.00,1999.95,Recebimento titulo AR-0000323
SRC-FIN-IN-0000310,2026-04-15,operating,accounts_receivable,2003.29,0.00,2003.29,Recebimento titulo AR-0000324
SRC-FIN-IN-0000311,2026-05-15,operating,accounts_receivable,1177.57,0.00,1177.57,Recebimento titulo AR-0000325
SRC-FIN-IN-0000312,2026-05-30,operating,accounts_receivable,1177.57,0.00,1177.57,Recebimento titulo AR-0000326
SRC-FIN-IN-0000313,2026-06-17,operating,accounts_receivable,2389.24,0.00,2389.24,Recebimento titulo AR-0000327
SRC-FIN-IN-0000314,2026-07-19,operating,accounts_receivable,2214.77,0.00,2214.77,Recebimento titulo AR-0000328
SRC-FIN-IN-0000315,2026-08-21,operating,accounts_receivable,2216.89,0.00,2216.89,Recebimento titulo AR-0000329
SRC-FIN-IN-0000316,2024-09-15,operating,accounts_receivable,2433.88,0.00,2433.88,Recebimento titulo AR-0000333
SRC-FIN-IN-0000317,2024-10-18,operating,accounts_receivable,2486.40,0.00,2486.40,Recebimento titulo AR-0000334
SRC-FIN-IN-0000318,2024-11-16,operating,accounts_receivable,2507.12,0.00,2507.12,Recebimento titulo AR-0000335
SRC-FIN-IN-0000319,2024-12-18,operating,accounts_receivable,1491.34,0.00,1491.34,Recebimento titulo AR-0000336
SRC-FIN-IN-0000320,2025-01-02,operating,accounts_receivable,1491.34,0.00,1491.34,Recebimento titulo AR-0000337
SRC-FIN-IN-0000321,2025-01-18,operating,accounts_receivable,3006.82,0.00,3006.82,Recebimento titulo AR-0000338
SRC-FIN-IN-0000322,2025-02-19,operating,accounts_receivable,2362.99,0.00,2362.99,Recebimento titulo AR-0000339
SRC-FIN-IN-0000323,2025-03-23,operating,accounts_receivable,2412.58,0.00,2412.58,Recebimento titulo AR-0000340
SRC-FIN-IN-0000324,2025-04-21,operating,accounts_receivable,1427.09,0.00,1427.09,Recebimento titulo AR-0000341
SRC-FIN-IN-0000325,2025-05-06,operating,accounts_receivable,1427.09,0.00,1427.09,Recebimento titulo AR-0000342
SRC-FIN-IN-0000326,2025-05-23,operating,accounts_receivable,2876.03,0.00,2876.03,Recebimento titulo AR-0000343
SRC-FIN-IN-0000327,2025-06-24,operating,accounts_receivable,2683.08,0.00,2683.08,Recebimento titulo AR-0000344
SRC-FIN-IN-0000328,2025-07-27,operating,accounts_receivable,2703.03,0.00,2703.03,Recebimento titulo AR-0000345
SRC-FIN-IN-0000329,2025-08-25,operating,accounts_receivable,634.42,0.00,634.42,Recebimento titulo AR-0000346
SRC-FIN-IN-0000330,2025-09-09,operating,accounts_receivable,634.42,0.00,634.42,Recebimento titulo AR-0000347
SRC-FIN-IN-0000331,2025-09-24,operating,accounts_receivable,634.42,0.00,634.42,Recebimento titulo AR-0000348
SRC-FIN-IN-0000332,2025-10-09,operating,accounts_receivable,634.42,0.00,634.42,Recebimento titulo AR-0000349
SRC-FIN-IN-0000333,2025-10-09,operating,accounts_receivable,2778.37,0.00,2778.37,Recebimento titulo AR-0000350
SRC-FIN-IN-0000334,2025-10-28,operating,accounts_receivable,2777.52,0.00,2777.52,Recebimento titulo AR-0000351
SRC-FIN-IN-0000335,2025-11-28,operating,accounts_receivable,2776.24,0.00,2776.24,Recebimento titulo AR-0000352
SRC-FIN-IN-0000336,2025-12-30,operating,accounts_receivable,1637.00,0.00,1637.00,Recebimento titulo AR-0000353
SRC-FIN-IN-0000337,2026-01-14,operating,accounts_receivable,1637.00,0.00,1637.00,Recebimento titulo AR-0000354
SRC-FIN-IN-0000338,2026-02-10,operating,accounts_receivable,3314.46,0.00,3314.46,Recebimento titulo AR-0000355
SRC-FIN-IN-0000339,2026-03-15,operating,accounts_receivable,2581.99,0.00,2581.99,Recebimento titulo AR-0000356
SRC-FIN-IN-0000340,2026-04-17,operating,accounts_receivable,2579.48,0.00,2579.48,Recebimento titulo AR-0000357
SRC-FIN-IN-0000341,2026-05-17,operating,accounts_receivable,1512.36,0.00,1512.36,Recebimento titulo AR-0000358
SRC-FIN-IN-0000342,2026-06-01,operating,accounts_receivable,1512.36,0.00,1512.36,Recebimento titulo AR-0000359
SRC-FIN-IN-0000343,2026-06-10,operating,accounts_receivable,3020.91,0.00,3020.91,Recebimento titulo AR-0000360
SRC-FIN-IN-0000344,2026-07-12,operating,accounts_receivable,2830.14,0.00,2830.14,Recebimento titulo AR-0000361
SRC-FIN-IN-0000345,2026-08-14,operating,accounts_receivable,2825.96,0.00,2825.96,Recebimento titulo AR-0000362
SRC-FIN-IN-0000346,2026-09-15,operating,accounts_receivable,865.23,0.00,865.23,Recebimento titulo AR-0000363
SRC-FIN-IN-0000347,2026-09-30,operating,accounts_receivable,865.23,0.00,865.23,Recebimento titulo AR-0000364
SRC-FIN-IN-0000348,2026-10-15,operating,accounts_receivable,865.23,0.00,865.23,Recebimento titulo AR-0000365
SRC-FIN-IN-0000349,2024-10-24,operating,accounts_receivable,3087.85,0.00,3087.85,Recebimento titulo AR-0000366
SRC-FIN-IN-0000350,2024-11-09,operating,accounts_receivable,3106.76,0.00,3106.76,Recebimento titulo AR-0000367
SRC-FIN-IN-0000351,2024-12-10,operating,accounts_receivable,3166.27,0.00,3166.27,Recebimento titulo AR-0000368
SRC-FIN-IN-0000352,2024-12-15,operating,accounts_receivable,1879.30,0.00,1879.30,Recebimento titulo AR-0000369
SRC-FIN-IN-0000353,2024-12-30,operating,accounts_receivable,1879.30,0.00,1879.30,Recebimento titulo AR-0000370
SRC-FIN-IN-0000354,2025-01-16,operating,accounts_receivable,3780.82,0.00,3780.82,Recebimento titulo AR-0000371
SRC-FIN-IN-0000355,2025-02-15,operating,accounts_receivable,2964.96,0.00,2964.96,Recebimento titulo AR-0000372
SRC-FIN-IN-0000356,2025-03-19,operating,accounts_receivable,2982.03,0.00,2982.03,Recebimento titulo AR-0000373
SRC-FIN-IN-0000357,2025-04-17,operating,accounts_receivable,1188.81,0.00,1188.81,Recebimento titulo AR-0000374
SRC-FIN-IN-0000358,2025-05-02,operating,accounts_receivable,1188.81,0.00,1188.81,Recebimento titulo AR-0000375
SRC-FIN-IN-0000359,2025-05-17,operating,accounts_receivable,1188.81,0.00,1188.81,Recebimento titulo AR-0000376
SRC-FIN-IN-0000360,2025-05-19,operating,accounts_receivable,3586.55,0.00,3586.55,Recebimento titulo AR-0000377
SRC-FIN-IN-0000361,2025-06-19,operating,accounts_receivable,3339.36,0.00,3339.36,Recebimento titulo AR-0000378
SRC-FIN-IN-0000362,2025-07-21,operating,accounts_receivable,3357.70,0.00,3357.70,Recebimento titulo AR-0000379
SRC-FIN-IN-0000363,2025-08-21,operating,accounts_receivable,1035.28,0.00,1035.28,Recebimento titulo AR-0000380
SRC-FIN-IN-0000364,2025-09-05,operating,accounts_receivable,1035.28,0.00,1035.28,Recebimento titulo AR-0000381
SRC-FIN-IN-0000365,2025-09-20,operating,accounts_receivable,1035.28,0.00,1035.28,Recebimento titulo AR-0000382
SRC-FIN-IN-0000366,2025-09-23,operating,accounts_receivable,3438.22,0.00,3438.22,Recebimento titulo AR-0000383
SRC-FIN-IN-0000367,2025-10-26,operating,accounts_receivable,3430.89,0.00,3430.89,Recebimento titulo AR-0000384
SRC-FIN-IN-0000368,2025-12-06,operating,accounts_receivable,3423.17,0.00,3423.17,Recebimento titulo AR-0000385
SRC-FIN-IN-0000369,2025-12-26,operating,accounts_receivable,2014.90,0.00,2014.90,Recebimento titulo AR-0000386
SRC-FIN-IN-0000370,2026-01-10,operating,accounts_receivable,2014.90,0.00,2014.90,Recebimento titulo AR-0000387
SRC-FIN-IN-0000371,2026-02-03,operating,accounts_receivable,4019.82,0.00,4019.82,Recebimento titulo AR-0000388
SRC-FIN-IN-0000372,2026-03-08,operating,accounts_receivable,1480.25,0.00,1480.25,Recebimento titulo AR-0000389
SRC-FIN-IN-0000373,2026-04-10,operating,accounts_receivable,1489.03,0.00,1489.03,Recebimento titulo AR-0000390
SRC-FIN-IN-0000374,2026-05-10,operating,accounts_receivable,878.91,0.00,878.91,Recebimento titulo AR-0000391
SRC-FIN-IN-0000375,2026-05-25,operating,accounts_receivable,878.91,0.00,878.91,Recebimento titulo AR-0000392
SRC-FIN-IN-0000376,2026-06-12,operating,accounts_receivable,1767.16,0.00,1767.16,Recebimento titulo AR-0000393
SRC-FIN-IN-0000377,2026-07-14,operating,accounts_receivable,1644.47,0.00,1644.47,Recebimento titulo AR-0000394
SRC-FIN-IN-0000378,2026-08-16,operating,accounts_receivable,1674.10,0.00,1674.10,Recebimento titulo AR-0000395
SRC-FIN-IN-0000379,2026-09-08,operating,accounts_receivable,515.70,0.00,515.70,Recebimento titulo AR-0000396
SRC-FIN-IN-0000380,2026-09-23,operating,accounts_receivable,515.70,0.00,515.70,Recebimento titulo AR-0000397
SRC-FIN-IN-0000381,2026-10-08,operating,accounts_receivable,515.70,0.00,515.70,Recebimento titulo AR-0000398
SRC-FIN-IN-0000382,2024-10-04,operating,accounts_receivable,1851.33,0.00,1851.33,Recebimento titulo AR-0000399
SRC-FIN-IN-0000383,2024-11-05,operating,accounts_receivable,1873.53,0.00,1873.53,Recebimento titulo AR-0000400
SRC-FIN-IN-0000384,2024-12-06,operating,accounts_receivable,1895.58,0.00,1895.58,Recebimento titulo AR-0000401
SRC-FIN-IN-0000385,2025-01-07,operating,accounts_receivable,764.05,0.00,764.05,Recebimento titulo AR-0000402
SRC-FIN-IN-0000386,2025-01-22,operating,accounts_receivable,764.05,0.00,764.05,Recebimento titulo AR-0000403
SRC-FIN-IN-0000387,2025-02-06,operating,accounts_receivable,764.05,0.00,764.05,Recebimento titulo AR-0000404
SRC-FIN-IN-0000388,2025-02-07,operating,accounts_receivable,2318.26,0.00,2318.26,Recebimento titulo AR-0000405
SRC-FIN-IN-0000389,2025-04-13,operating,accounts_receivable,1847.78,0.00,1847.78,Recebimento titulo AR-0000407
SRC-FIN-IN-0000390,2025-04-15,operating,accounts_receivable,1096.28,0.00,1096.28,Recebimento titulo AR-0000408
SRC-FIN-IN-0000391,2025-04-30,operating,accounts_receivable,1096.28,0.00,1096.28,Recebimento titulo AR-0000409
SRC-FIN-IN-0000392,2025-05-15,operating,accounts_receivable,2244.75,0.00,2244.75,Recebimento titulo AR-0000410
SRC-FIN-IN-0000393,2025-06-15,operating,accounts_receivable,2100.25,0.00,2100.25,Recebimento titulo AR-0000411
SRC-FIN-IN-0000394,2025-07-17,operating,accounts_receivable,2121.88,0.00,2121.88,Recebimento titulo AR-0000412
SRC-FIN-IN-0000395,2025-08-17,operating,accounts_receivable,657.30,0.00,657.30,Recebimento titulo AR-0000413
SRC-FIN-IN-0000396,2025-09-01,operating,accounts_receivable,657.30,0.00,657.30,Recebimento titulo AR-0000414
SRC-FIN-IN-0000397,2025-09-16,operating,accounts_receivable,657.30,0.00,657.30,Recebimento titulo AR-0000415
SRC-FIN-IN-0000398,2025-09-18,operating,accounts_receivable,2164.73,0.00,2164.73,Recebimento titulo AR-0000416
SRC-FIN-IN-0000399,2025-10-20,operating,accounts_receivable,2198.05,0.00,2198.05,Recebimento titulo AR-0000417
SRC-FIN-IN-0000400,2025-11-20,operating,accounts_receivable,2202.78,0.00,2202.78,Recebimento titulo AR-0000418
SRC-FIN-IN-0000401,2025-12-23,operating,accounts_receivable,1302.18,0.00,1302.18,Recebimento titulo AR-0000419
SRC-FIN-IN-0000402,2026-01-07,operating,accounts_receivable,1302.18,0.00,1302.18,Recebimento titulo AR-0000420
SRC-FIN-IN-0000403,2026-02-05,operating,accounts_receivable,2608.90,0.00,2608.90,Recebimento titulo AR-0000421
SRC-FIN-IN-0000404,2026-03-01,operating,accounts_receivable,2037.23,0.00,2037.23,Recebimento titulo AR-0000422
SRC-FIN-IN-0000405,2026-04-03,operating,accounts_receivable,2066.83,0.00,2066.83,Recebimento titulo AR-0000423
SRC-FIN-IN-0000406,2026-05-03,operating,accounts_receivable,1214.64,0.00,1214.64,Recebimento titulo AR-0000424
SRC-FIN-IN-0000407,2026-05-18,operating,accounts_receivable,1214.64,0.00,1214.64,Recebimento titulo AR-0000425
