source_record_id,transaction_date,invoice_id,invoice_line_id,product_external_id,customer_external_id,gross_revenue,tax_amount,discount_amount,return_amount,net_revenue,quantity_sold,cogs_amount
SRC-SALE-000201,2025-04-06,NF-000201,1,PRD-01264,CLI-0007,4627.80,833.00,171.23,37.02,3586.55,4,2932.17
SRC-SALE-000202,2025-05-07,NF-000202,1,PRD-01277,CLI-0008,4320.00,777.60,168.48,34.56,3339.36,5,2755.30
SRC-SALE-000203,2025-06-08,NF-000203,1,PRD-01290,CLI-0009,4355.00,783.90,178.56,34.84,3357.70,6,2795.91
SRC-SALE-000204,2025-07-09,NF-000204,1,PRD-01303,CLI-0010,4038.80,726.98,173.67,32.31,3105.84,7,2609.87
SRC-SALE-000205,2025-08-10,NF-000205,1,PRD-01316,CLI-0011,4425.00,796.50,154.88,35.40,3438.22,8,2878.02
SRC-SALE-000206,2025-09-11,NF-000206,1,PRD-01329,CLI-0012,4433.24,797.98,164.03,40.34,3430.89,9,2902.00
SRC-SALE-000207,2025-10-12,NF-000207,1,PRD-01342,CLI-0013,4441.06,799.39,173.20,45.30,3423.17,1,2925.77
SRC-SALE-000208,2025-11-13,NF-000208,1,PRD-00005,CLI-0014,5249.18,944.85,215.22,59.32,4029.79,2,3480.21
SRC-SALE-000209,2025-12-14,NF-000209,1,PRD-00018,CLI-0015,5257.42,946.34,226.07,65.19,4019.82,3,3507.75
SRC-SALE-000210,2026-01-15,NF-000210,1,PRD-00031,CLI-0001,1918.66,345.36,67.15,25.90,1480.25,4,1288.19
SRC-SALE-000211,2026-02-16,NF-000211,1,PRD-00044,CLI-0002,1937.83,348.81,71.70,28.29,1489.03,5,1309.20
SRC-SALE-000212,2026-03-17,NF-000212,1,PRD-00057,CLI-0003,2296.90,413.44,89.58,36.06,1757.82,6,1561.43
SRC-SALE-000213,2026-04-18,NF-000213,1,PRD-00070,CLI-0004,2318.50,417.33,95.06,38.95,1767.16,7,1585.85
SRC-SALE-000214,2026-05-19,NF-000214,1,PRD-00083,CLI-0005,2166.34,389.94,93.15,38.78,1644.47,8,1490.88
SRC-SALE-000215,2026-06-20,NF-000215,1,PRD-00096,CLI-0006,2185.50,393.39,76.49,41.52,1674.10,9,1513.24
SRC-SALE-000216,2026-07-21,NF-000216,1,PRD-00109,CLI-0007,2027.90,365.02,75.03,40.76,1547.09,1,1412.64
SRC-SALE-000217,2024-08-22,NF-000217,1,PRD-00122,CLI-0008,2395.00,431.10,93.41,19.16,1851.33,2,1437.00
SRC-SALE-000218,2024-09-23,NF-000218,1,PRD-00135,CLI-0009,2430.00,437.40,99.63,19.44,1873.53,3,1468.21
SRC-SALE-000219,2024-10-24,NF-000219,1,PRD-00148,CLI-0010,2465.00,443.70,106.00,19.72,1895.58,4,1499.71
SRC-SALE-000220,2024-11-25,NF-000220,1,PRD-00161,CLI-0011,2950.00,531.00,103.25,23.60,2292.15,5,1807.17
SRC-SALE-000221,2024-12-26,NF-000221,1,PRD-00174,CLI-0012,2991.30,538.43,110.68,23.93,2318.26,6,1845.03
SRC-SALE-000222,2025-01-27,NF-000222,1,PRD-00187,CLI-0013,2364.40,425.59,92.21,18.92,1827.68,7,1468.29
SRC-SALE-000223,2025-02-28,NF-000223,1,PRD-00200,CLI-0014,2396.60,431.39,98.26,19.17,1847.78,8,1498.35
SRC-SALE-000224,2025-03-01,NF-000224,1,PRD-00213,CLI-0015,2851.20,513.22,122.60,22.81,2192.57,9,1794.55
SRC-SALE-000225,2025-04-02,NF-000225,1,PRD-00226,CLI-0001,2889.00,520.02,101.12,23.11,2244.75,1,1830.47
SRC-SALE-000226,2025-05-03,NF-000226,1,PRD-00239,CLI-0002,2710.00,487.80,100.27,21.68,2100.25,2,1728.44
SRC-SALE-000227,2025-06-04,NF-000227,1,PRD-00252,CLI-0003,2745.00,494.10,107.06,21.96,2121.88,3,1762.29
SRC-SALE-000228,2025-07-05,NF-000228,1,PRD-00265,CLI-0004,2557.60,460.37,104.86,20.46,1971.91,4,1652.72
SRC-SALE-000229,2025-08-06,NF-000229,1,PRD-00278,CLI-0005,2815.00,506.70,121.05,22.52,2164.73,5,1830.88
SRC-SALE-000230,2025-09-07,NF-000230,1,PRD-00291,CLI-0006,2832.90,509.92,99.15,25.78,2198.05,6,1854.42
SRC-SALE-000231,2025-10-08,NF-000231,1,PRD-00304,CLI-0007,2850.38,513.07,105.46,29.07,2202.78,7,1877.83
SRC-SALE-000232,2025-11-09,NF-000232,1,PRD-00317,CLI-0008,3383.58,609.04,131.96,38.23,2604.35,8,2243.31
SRC-SALE-000233,2025-12-10,NF-000233,1,PRD-00330,CLI-0009,3403.21,612.58,139.53,42.20,2608.90,9,2270.62
SRC-SALE-000234,2026-01-11,NF-000234,1,PRD-00343,CLI-0010,2668.28,480.29,114.74,36.02,2037.23,1,1791.48
SRC-SALE-000235,2026-02-12,NF-000235,1,PRD-00356,CLI-0276,2682.81,482.91,93.90,39.17,2066.83,2,1812.51
SRC-SALE-000236,2026-03-13,NF-000236,1,PRD-00369,CLI-0293,3166.00,569.88,117.14,49.71,2429.27,3,2152.25
SRC-SALE-000237,2026-04-14,NF-000237,1,PRD-00382,CLI-0310,3182.16,572.79,124.10,53.46,2431.81,4,2176.60
SRC-SALE-000238,2026-05-15,NF-000238,1,PRD-00395,CLI-0327,2960.98,532.98,121.40,53.00,2253.60,5,2037.75
SRC-SALE-000239,2026-06-16,NF-000239,1,PRD-00408,CLI-0344,2975.10,535.52,127.93,56.53,2255.12,6,2059.96
SRC-SALE-000240,2026-07-17,NF-000240,1,PRD-00421,CLI-0361,2749.70,494.95,96.24,55.27,2103.24,7,1915.44
SRC-SALE-000241,2024-08-18,NF-000241,1,PRD-00434,CLI-0378,3235.00,582.30,119.70,25.88,2507.12,8,1941.00
SRC-SALE-000242,2024-09-19,NF-000242,1,PRD-00447,CLI-0395,3270.00,588.60,127.53,26.16,2527.71,9,1975.73
SRC-SALE-000243,2024-10-20,NF-000243,1,PRD-00460,CLI-0412,3305.00,594.90,135.51,26.44,2548.15,1,2010.76
SRC-SALE-000244,2024-11-21,NF-000244,1,PRD-00473,CLI-0429,3941.20,709.42,169.47,31.53,3030.78,2,2414.38
SRC-SALE-000245,2024-12-22,NF-000245,1,PRD-00486,CLI-0446,3982.50,716.85,139.39,31.86,3094.40,3,2456.41
SRC-SALE-000246,2025-01-23,NF-000246,1,PRD-00499,CLI-0463,3137.20,564.70,116.08,25.10,2431.32,4,1948.20
SRC-SALE-000247,2025-02-24,NF-000247,1,PRD-00512,CLI-0480,3169.40,570.49,123.61,25.36,2449.94,5,1981.51
SRC-SALE-000248,2025-03-25,NF-000248,1,PRD-00525,CLI-0497,3758.40,676.51,154.09,30.07,2897.73,6,2365.54
SRC-SALE-000249,2025-04-26,NF-000249,1,PRD-00538,CLI-0514,3796.20,683.32,163.24,30.37,2919.27,7,2405.27
SRC-SALE-000250,2025-05-27,NF-000250,1,PRD-00551,CLI-0531,3550.00,639.00,124.25,28.40,2758.35,8,2264.19
SRC-SALE-000251,2025-06-28,NF-000251,1,PRD-00564,CLI-0548,3585.00,645.30,132.65,28.68,2778.37,9,2301.57
SRC-SALE-000252,2025-07-01,NF-000252,1,PRD-00577,CLI-0565,3330.40,599.47,129.89,26.64,2574.40,1,2152.10
SRC-SALE-000253,2025-08-02,NF-000253,1,PRD-00590,CLI-0582,3655.00,657.90,149.86,29.24,2818.00,2,2377.21
SRC-SALE-000254,2025-09-03,NF-000254,1,PRD-00603,CLI-0599,3667.86,660.21,157.72,33.38,2816.55,3,2400.98
SRC-SALE-000255,2025-10-04,NF-000255,1,PRD-00616,CLI-0616,3680.30,662.45,128.81,37.54,2851.50,4,2424.58
SRC-SALE-000256,2025-11-05,NF-000256,1,PRD-00629,CLI-0013,4356.94,784.25,161.21,49.23,3362.25,5,2888.65
SRC-SALE-000257,2025-12-06,NF-000257,1,PRD-00642,CLI-0030,4370.63,786.71,170.45,54.20,3359.27,6,2916.08
SRC-SALE-000258,2026-01-07,NF-000258,1,PRD-00655,CLI-0047,3417.89,615.22,140.13,46.14,2616.40,7,2294.77
SRC-SALE-000259,2026-02-08,NF-000259,1,PRD-00668,CLI-0064,3427.79,617.00,147.39,50.05,2613.35,8,2315.81
SRC-SALE-000260,2026-03-09,NF-000260,1,PRD-00681,CLI-0081,4035.10,726.32,141.23,63.35,3104.20,9,2743.06
SRC-SALE-000261,2026-04-10,NF-000261,1,PRD-00694,CLI-0098,4045.81,728.25,149.69,67.97,3099.90,1,2767.33
SRC-SALE-000262,2026-05-11,NF-000262,1,PRD-00707,CLI-0115,3755.62,676.01,146.47,67.23,2865.91,2,2584.62
SRC-SALE-000263,2026-06-12,NF-000263,1,PRD-00720,CLI-0132,3764.70,677.65,154.35,71.53,2861.17,3,2606.68
SRC-SALE-000264,2026-07-13,NF-000264,1,PRD-00733,CLI-0149,3471.49,624.87,149.27,69.78,2627.57,4,2418.24
SRC-SALE-000265,2024-08-14,NF-000265,1,PRD-00746,CLI-0166,4075.00,733.50,142.63,32.60,3166.27,5,2445.00
SRC-SALE-000266,2024-09-15,NF-000266,1,PRD-00759,CLI-0183,4110.00,739.80,152.07,32.88,3185.25,6,2483.26
SRC-SALE-000267,2024-10-16,NF-000267,1,PRD-00772,CLI-0200,4145.00,746.10,161.66,33.16,3204.08,7,2521.82
SRC-SALE-000268,2024-11-17,NF-000268,1,PRD-00785,CLI-0217,4932.40,887.83,202.23,39.46,3802.88,8,3021.59
SRC-SALE-000269,2024-12-18,NF-000269,1,PRD-00798,CLI-0234,4973.70,895.27,213.87,39.79,3824.77,9,3067.78
SRC-SALE-000270,2025-01-19,NF-000270,1,PRD-00811,CLI-0251,3910.00,703.80,136.85,31.28,3038.07,1,2428.11
SRC-SALE-000271,2025-02-20,NF-000271,1,PRD-00824,CLI-0268,3942.20,709.60,145.86,31.54,3055.20,2,2464.66
SRC-SALE-000272,2025-03-21,NF-000272,1,PRD-00837,CLI-0285,4665.60,839.81,181.96,37.32,3606.51,3,2936.53
SRC-SALE-000273,2025-04-22,NF-000273,1,PRD-00850,CLI-0302,4703.40,846.61,192.84,37.63,3626.32,4,2980.07
SRC-SALE-000274,2025-05-23,NF-000274,1,PRD-00863,CLI-0319,4390.00,790.20,188.77,35.12,3375.91,5,2799.94
SRC-SALE-000275,2025-06-24,NF-000275,1,PRD-00876,CLI-0336,4425.00,796.50,154.88,35.40,3438.22,6,2840.85
SRC-SALE-000276,2025-07-25,NF-000276,1,PRD-00889,CLI-0353,4103.20,738.58,151.82,32.83,3179.97,7,2651.49
SRC-SALE-000277,2025-08-26,NF-000277,1,PRD-00902,CLI-0370,4495.00,809.10,175.31,35.96,3474.63,8,2923.55
SRC-SALE-000278,2025-09-27,NF-000278,1,PRD-00915,CLI-0387,4502.82,810.51,184.62,40.98,3466.71,9,2947.55
SRC-SALE-000279,2025-10-28,NF-000279,1,PRD-00928,CLI-0404,4510.22,811.84,193.94,46.00,3458.44,1,2971.33
SRC-SALE-000280,2025-11-01,NF-000280,1,PRD-00941,CLI-0421,2491.33,448.44,87.20,28.15,1927.54,2,1651.75
SRC-SALE-000281,2025-12-02,NF-000281,1,PRD-00954,CLI-0438,2516.42,452.96,93.11,31.20,1939.15,3,1678.96
SRC-SALE-000282,2026-01-03,NF-000282,1,PRD-00967,CLI-0455,1981.13,356.60,77.26,26.75,1520.52,4,1330.13
SRC-SALE-000283,2026-02-04,NF-000283,1,PRD-00980,CLI-0472,1999.91,359.98,82.00,29.20,1528.73,5,1351.14
SRC-SALE-000284,2026-03-05,NF-000284,1,PRD-00993,CLI-0489,2369.33,426.48,101.88,37.20,1803.77,6,1610.67
SRC-SALE-000285,2026-04-06,NF-000285,1,PRD-01006,CLI-0506,2390.47,430.28,83.67,40.16,1836.36,7,1635.08
SRC-SALE-000286,2026-05-07,NF-000286,1,PRD-01019,CLI-0523,2232.56,401.86,82.60,39.96,1708.14,8,1536.45
SRC-SALE-000287,2026-06-08,NF-000287,1,PRD-01032,CLI-0540,2251.30,405.23,87.80,42.77,1715.50,9,1558.80
SRC-SALE-000288,2026-07-09,NF-000288,1,PRD-01045,CLI-0557,2088.05,375.85,85.61,41.97,1584.62,1,1454.54
SRC-SALE-000289,2024-08-10,NF-000289,1,PRD-01058,CLI-0574,2465.00,443.70,106.00,19.72,1895.58,2,1479.00
SRC-SALE-000290,2024-09-11,NF-000290,1,PRD-01071,CLI-0591,2500.00,450.00,87.50,20.00,1942.50,3,1510.50
SRC-SALE-000291,2024-10-12,NF-000291,1,PRD-01084,CLI-0608,2535.00,456.30,93.80,20.28,1964.62,4,1542.29
SRC-SALE-000292,2024-11-13,NF-000292,1,PRD-01097,CLI-0005,3032.60,545.87,118.27,24.26,2344.20,5,1857.77
SRC-SALE-000293,2024-12-14,NF-000293,1,PRD-01110,CLI-0022,3073.90,553.30,126.03,24.59,2369.98,6,1895.98
SRC-SALE-000294,2025-01-15,NF-000294,1,PRD-01123,CLI-0039,2428.80,437.18,104.44,19.43,1867.75,7,1508.28
SRC-SALE-000295,2025-02-16,NF-000295,1,PRD-01136,CLI-0056,2461.00,442.98,86.14,19.69,1912.19,8,1538.62
SRC-SALE-000296,2025-03-17,NF-000296,1,PRD-01149,CLI-0073,2926.80,526.82,108.29,23.41,2268.28,9,1842.13
SRC-SALE-000297,2025-04-18,NF-000297,1,PRD-01162,CLI-0090,2964.60,533.63,115.62,23.72,2291.63,1,1878.37
SRC-SALE-000298,2025-05-19,NF-000298,1,PRD-01175,CLI-0107,2780.00,500.40,113.98,22.24,2143.38,2,1773.08
SRC-SALE-000299,2025-06-20,NF-000299,1,PRD-01188,CLI-0124,2815.00,506.70,121.05,22.52,2164.73,3,1807.23
SRC-SALE-000300,2025-07-21,NF-000300,1,PRD-01201,CLI-0001,2622.00,471.96,91.77,20.98,2037.29,4,1694.34
SRC-SALE-000301,2025-08-22,NF-000301,1,PRD-01214,CLI-0002,2885.00,519.30,106.75,23.08,2235.87,5,1876.40
SRC-SALE-000302,2025-09-23,NF-000302,1,PRD-01227,CLI-0003,2902.48,522.45,113.20,26.41,2240.42,6,1899.96
SRC-SALE-000303,2025-10-24,NF-000303,1,PRD-01240,CLI-0004,2919.54,525.52,119.70,29.78,2244.54,7,1923.39
SRC-SALE-000304,2025-11-25,NF-000304,1,PRD-01253,CLI-0005,3464.69,623.64,148.98,39.15,2652.92,8,2297.09
SRC-SALE-000305,2025-12-26,NF-000305,1,PRD-01266,CLI-0006,3483.83,627.09,121.93,43.20,2691.61,9,2324.41
SRC-SALE-000306,2026-01-27,NF-000306,1,PRD-01279,CLI-0007,2730.74,491.53,101.04,36.86,2101.31,1,1833.42
SRC-SALE-000307,2026-02-28,NF-000307,1,PRD-01292,CLI-0008,2744.89,494.08,107.05,40.08,2103.68,2,1854.45
SRC-SALE-000308,2026-03-01,NF-000308,1,PRD-01305,CLI-0009,3238.42,582.92,132.78,50.84,2471.88,3,2201.48
SRC-SALE-000309,2026-04-02,NF-000309,1,PRD-01318,CLI-0010,3254.13,585.74,139.93,54.67,2473.79,4,2225.82
SRC-SALE-000310,2026-05-03,NF-000310,1,PRD-01331,CLI-0011,3027.20,544.90,105.95,54.19,2322.16,5,2083.32
SRC-SALE-000311,2026-06-04,NF-000311,1,PRD-01344,CLI-0012,3040.90,547.36,112.51,57.78,2323.25,6,2105.52
SRC-SALE-000312,2026-07-05,NF-000312,1,PRD-00007,CLI-0013,2809.85,505.77,109.58,56.48,2138.02,7,1957.34
SRC-SALE-000313,2024-08-06,NF-000313,1,PRD-00020,CLI-0014,3305.00,594.90,135.51,26.44,2548.15,8,1983.00
SRC-SALE-000314,2024-09-07,NF-000314,1,PRD-00033,CLI-0015,3340.00,601.20,143.62,26.72,2568.46,9,2018.03
SRC-SALE-000315,2024-10-08,NF-000315,1,PRD-00046,CLI-0001,3375.00,607.50,118.13,27.00,2622.37,1,2053.35
SRC-SALE-000316,2024-11-09,NF-000316,1,PRD-00059,CLI-0002,4023.80,724.28,148.88,32.19,3118.45,2,2464.98
SRC-SALE-000317,2024-12-10,NF-000317,1,PRD-00072,CLI-0003,4065.10,731.72,158.54,32.52,3142.32,3,2507.35
SRC-SALE-000318,2025-01-11,NF-000318,1,PRD-00085,CLI-0004,3201.60,576.29,131.27,25.61,2468.43,4,1988.19
SRC-SALE-000319,2025-02-12,NF-000319,1,PRD-00098,CLI-0005,3233.80,582.08,139.05,25.87,2486.80,5,2021.77
SRC-SALE-000320,2025-03-13,NF-000320,1,PRD-00111,CLI-0006,3834.00,690.12,134.19,30.67,2979.02,6,2413.12
SRC-SALE-000321,2025-04-14,NF-000321,1,PRD-00124,CLI-0007,3871.80,696.92,143.26,30.97,3000.65,7,2453.17
SRC-SALE-000322,2025-05-15,NF-000322,1,PRD-00137,CLI-0008,3620.00,651.60,141.18,28.96,2798.26,8,2308.84
SRC-SALE-000323,2025-06-16,NF-000323,1,PRD-00150,CLI-0009,3655.00,657.90,149.86,29.24,2818.00,9,2346.51
SRC-SALE-000324,2025-07-17,NF-000324,1,PRD-00163,CLI-0010,3394.80,611.06,145.98,27.16,2610.60,1,2193.72
SRC-SALE-000325,2025-08-18,NF-000325,1,PRD-00176,CLI-0011,3725.00,670.50,130.38,29.80,2894.32,2,2422.74
SRC-SALE-000326,2025-09-19,NF-000326,1,PRD-00189,CLI-0012,3737.44,672.74,138.29,34.01,2892.40,3,2446.53
SRC-SALE-000327,2025-10-20,NF-000327,1,PRD-00202,CLI-0013,3749.46,674.90,146.23,38.24,2890.09,4,2470.14
SRC-SALE-000328,2025-11-21,NF-000328,1,PRD-00215,CLI-0014,4438.05,798.85,181.96,50.15,3407.09,5,2942.43
SRC-SALE-000329,2025-12-22,NF-000329,1,PRD-00228,CLI-0015,4451.24,801.22,191.40,55.20,3403.42,6,2969.87
SRC-SALE-000330,2026-01-23,NF-000330,1,PRD-00241,CLI-0001,3480.36,626.46,121.81,46.98,2685.11,7,2336.71
SRC-SALE-000331,2026-02-24,NF-000331,1,PRD-00254,CLI-0002,3489.87,628.18,129.13,50.95,2681.61,8,2357.76
SRC-SALE-000332,2026-03-25,NF-000332,1,PRD-00267,CLI-0003,4107.52,739.35,160.19,64.49,3143.49,9,2792.29
SRC-SALE-000333,2026-04-26,NF-000333,1,PRD-00280,CLI-0004,4117.78,741.20,168.83,69.18,3138.57,1,2816.56
SRC-SALE-000334,2026-05-27,NF-000334,1,PRD-00293,CLI-0005,3821.84,687.93,164.34,68.41,2901.16,2,2630.19
SRC-SALE-000335,2026-06-28,NF-000335,1,PRD-00306,CLI-0116,3830.50,689.49,134.07,72.78,2934.16,3,2652.24
SRC-SALE-000336,2026-07-01,NF-000336,1,PRD-00319,CLI-0133,3531.64,635.70,130.67,70.99,2694.28,4,2460.14
SRC-SALE-000337,2024-08-02,NF-000337,1,PRD-00332,CLI-0150,4145.00,746.10,161.66,33.16,3204.08,5,2487.00
SRC-SALE-000338,2024-09-03,NF-000338,1,PRD-00345,CLI-0167,4180.00,752.40,171.38,33.44,3222.78,6,2525.56
SRC-SALE-000339,2024-10-04,NF-000339,1,PRD-00358,CLI-0184,4215.00,758.70,181.25,33.72,3241.33,7,2564.41
SRC-SALE-000340,2024-11-05,NF-000340,1,PRD-00371,CLI-0201,5015.00,902.70,175.53,40.12,3896.65,8,3072.19
SRC-SALE-000341,2024-12-06,NF-000341,1,PRD-00384,CLI-0218,5056.30,910.13,187.08,40.45,3918.64,9,3118.73
SRC-SALE-000342,2025-01-07,NF-000342,1,PRD-00397,CLI-0235,3974.40,715.39,155.00,31.80,3072.21,1,2468.10
SRC-SALE-000343,2025-02-08,NF-000343,1,PRD-00410,CLI-0252,4006.60,721.19,164.27,32.05,3089.09,2,2504.93
SRC-SALE-000344,2025-03-09,NF-000344,1,PRD-00423,CLI-0269,4741.20,853.42,203.87,37.93,3645.98,3,2984.11
SRC-SALE-000345,2025-04-10,NF-000345,1,PRD-00436,CLI-0286,4779.00,860.22,167.27,38.23,3713.28,4,3027.97
SRC-SALE-000346,2025-05-11,NF-000346,1,PRD-00449,CLI-0303,4460.00,802.80,165.02,35.68,3456.50,5,2844.59
SRC-SALE-000347,2025-06-12,NF-000347,1,PRD-00462,CLI-0320,4495.00,809.10,175.31,35.96,3474.63,6,2885.79
SRC-SALE-000348,2025-07-13,NF-000348,1,PRD-00475,CLI-0337,4167.60,750.17,170.87,33.34,3213.22,7,2693.10
SRC-SALE-000349,2025-08-14,NF-000349,1,PRD-00488,CLI-0354,4565.00,821.70,196.30,36.52,3510.48,8,2969.08
SRC-SALE-000350,2025-09-15,NF-000350,1,PRD-00501,CLI-0371,2137.10,384.68,74.80,19.45,1658.17,9,1398.95
SRC-SALE-000351,2025-10-16,NF-000351,1,PRD-00514,CLI-0388,2158.78,388.58,79.87,22.02,1668.31,1,1422.20
SRC-SALE-000352,2025-11-17,NF-000352,1,PRD-00527,CLI-0405,2572.45,463.04,100.33,29.07,1980.01,2,1705.53
SRC-SALE-000353,2025-12-18,NF-000353,1,PRD-00540,CLI-0422,2597.04,467.47,106.48,32.20,1990.89,3,1732.75
SRC-SALE-000354,2026-01-19,NF-000354,1,PRD-00553,CLI-0439,2043.60,367.85,87.87,27.59,1560.29,4,1372.07
SRC-SALE-000355,2026-02-20,NF-000355,1,PRD-00566,CLI-0456,2062.00,371.16,72.17,30.11,1588.56,5,1393.09
SRC-SALE-000356,2026-03-21,NF-000356,1,PRD-00579,CLI-0473,2441.75,439.52,90.34,38.34,1873.55,6,1659.90
SRC-SALE-000357,2026-04-22,NF-000357,1,PRD-00592,CLI-0490,2462.44,443.24,96.04,41.37,1881.79,7,1684.31
SRC-SALE-000358,2026-05-23,NF-000358,1,PRD-00605,CLI-0507,2298.78,413.78,94.25,41.15,1749.60,8,1582.02
SRC-SALE-000359,2026-06-24,NF-000359,1,PRD-00618,CLI-0524,2317.10,417.08,99.64,44.02,1756.36,9,1604.36
SRC-SALE-000360,2026-07-25,NF-000360,1,PRD-00631,CLI-0541,2148.20,386.68,75.19,43.18,1643.15,1,1496.44
SRC-SALE-000361,2024-08-26,NF-000361,1,PRD-00644,CLI-0558,2535.00,456.30,93.80,20.28,1964.62,2,1521.00
SRC-SALE-000362,2024-09-27,NF-000362,1,PRD-00657,CLI-0575,2570.00,462.60,100.23,20.56,1986.61,3,1552.79
SRC-SALE-000363,2024-10-28,NF-000363,1,PRD-00670,CLI-0592,2605.00,468.90,106.81,20.84,2008.45,4,1584.88
SRC-SALE-000364,2024-11-01,NF-000364,1,PRD-00683,CLI-0609,3115.20,560.74,133.95,24.92,2395.59,5,1908.37
SRC-SALE-000365,2024-12-02,NF-000365,1,PRD-00696,CLI-0006,3156.50,568.17,110.48,25.25,2452.60,6,1946.93
SRC-SALE-000366,2025-01-03,NF-000366,1,PRD-00709,CLI-0023,2493.20,448.78,92.25,19.95,1932.22,7,1548.28
SRC-SALE-000367,2025-02-04,NF-000367,1,PRD-00722,CLI-0040,2525.40,454.57,98.49,20.20,1952.14,8,1578.88
SRC-SALE-000368,2025-03-05,NF-000368,1,PRD-00735,CLI-0057,3002.40,540.43,123.10,24.02,2314.85,9,1889.71
SRC-SALE-000369,2025-04-06,NF-000369,1,PRD-00748,CLI-0074,3040.20,547.24,130.73,24.32,2337.91,1,1926.27
SRC-SALE-000370,2025-05-07,NF-000370,1,PRD-00761,CLI-0091,2850.00,513.00,99.75,22.80,2214.45,2,1817.73
SRC-SALE-000371,2025-06-08,NF-000371,1,PRD-00774,CLI-0108,2885.00,519.30,106.75,23.08,2235.87,3,1852.17
SRC-SALE-000372,2025-07-09,NF-000372,1,PRD-00787,CLI-0125,2686.40,483.55,104.77,21.49,2076.59,4,1735.95
SRC-SALE-000373,2025-08-10,NF-000373,1,PRD-00800,CLI-0142,2955.00,531.90,121.16,23.64,2278.30,5,1921.93
SRC-SALE-000374,2025-09-11,NF-000374,1,PRD-00813,CLI-0159,2972.06,534.97,127.80,27.05,2282.24,6,1945.51
SRC-SALE-000375,2025-10-12,NF-000375,1,PRD-00826,CLI-0176,2988.70,537.97,104.60,30.48,2315.65,7,1968.96
SRC-SALE-000376,2025-11-13,NF-000376,1,PRD-00839,CLI-0193,3545.81,638.25,131.19,40.07,2736.30,8,2350.87
SRC-SALE-000377,2025-12-14,NF-000377,1,PRD-00852,CLI-0210,3564.45,641.60,139.01,44.20,2739.64,9,2378.20
SRC-SALE-000378,2026-01-15,NF-000378,1,PRD-00865,CLI-0227,2793.21,502.78,114.52,37.71,2138.20,1,1875.36
SRC-SALE-000379,2026-02-16,NF-000379,1,PRD-00878,CLI-0244,2806.98,505.26,120.70,40.98,2140.04,2,1896.40
SRC-SALE-000380,2026-03-17,NF-000380,1,PRD-00891,CLI-0261,3310.85,595.95,115.88,51.98,2547.04,3,2250.72
SRC-SALE-000381,2026-04-18,NF-000381,1,PRD-00904,CLI-0278,3326.10,598.70,123.07,55.88,2548.45,4,2275.05
SRC-SALE-000382,2026-05-19,NF-000382,1,PRD-00917,CLI-0295,3093.42,556.82,120.64,55.37,2360.59,5,2128.89
SRC-SALE-000383,2026-06-20,NF-000383,1,PRD-00930,CLI-0312,3106.70,559.21,127.37,59.03,2361.09,6,2151.08
SRC-SALE-000384,2026-07-21,NF-000384,1,PRD-00943,CLI-0329,2870.00,516.60,123.41,57.69,2172.30,7,1999.24
SRC-SALE-000385,2024-08-22,NF-000385,1,PRD-00956,CLI-0346,3375.00,607.50,118.13,27.00,2622.37,8,2025.00
SRC-SALE-000386,2024-09-23,NF-000386,1,PRD-00969,CLI-0363,3410.00,613.80,126.17,27.28,2642.75,9,2060.32
SRC-SALE-000387,2024-10-24,NF-000387,1,PRD-00982,CLI-0380,3445.00,620.10,134.36,27.56,2662.98,1,2095.94
SRC-SALE-000388,2024-11-25,NF-000388,1,PRD-00995,CLI-0397,4106.40,739.15,168.36,32.85,3166.04,2,2515.58
SRC-SALE-000389,2024-12-26,NF-000389,1,PRD-01008,CLI-0414,4147.70,746.59,178.35,33.18,3189.58,3,2558.30
SRC-SALE-000390,2025-01-27,NF-000390,1,PRD-01021,CLI-0431,3266.00,587.88,114.31,26.13,2537.68,4,2028.19
SRC-SALE-000391,2025-02-28,NF-000391,1,PRD-01034,CLI-0448,3298.20,593.68,122.03,26.39,2556.10,5,2062.03
SRC-SALE-000392,2025-03-01,NF-000392,1,PRD-01047,CLI-0465,3909.60,703.73,152.47,31.28,3022.12,6,2460.70
SRC-SALE-000393,2025-04-02,NF-000393,1,PRD-01060,CLI-0482,3947.40,710.53,161.84,31.58,3043.45,7,2501.07
SRC-SALE-000394,2025-05-03,NF-000394,1,PRD-01073,CLI-0499,3690.00,664.20,158.67,29.52,2837.61,8,2353.48
SRC-SALE-000395,2025-06-04,NF-000395,1,PRD-01086,CLI-0516,3725.00,670.50,130.38,29.80,2894.32,9,2391.45
SRC-SALE-000396,2025-07-05,NF-000396,1,PRD-01099,CLI-0533,3459.20,622.66,127.99,27.67,2680.88,1,2235.34
SRC-SALE-000397,2025-08-06,NF-000397,1,PRD-01112,CLI-0550,3795.00,683.10,148.01,30.36,2933.53,2,2468.27
SRC-SALE-000398,2025-09-07,NF-000398,1,PRD-01125,CLI-0567,3807.02,685.26,156.09,34.64,2931.03,3,2492.08
SRC-SALE-000399,2025-10-08,NF-000399,1,PRD-01138,CLI-0584,3818.62,687.35,164.20,38.95,2928.12,4,2515.71
SRC-SALE-000400,2025-11-09,NF-000400,1,PRD-01151,CLI-0011,4519.16,813.45,158.17,51.07,3496.47,5,2996.20
SRC-SALE-000401,2025-12-10,NF-000401,1,PRD-01164,CLI-0012,4531.86,815.73,167.68,56.20,3492.25,6,3023.66
