receipt_id,receivable_id,customer_external_id,received_date,amount_received,payment_method
RC-0000371,AR-0000388,CLI-0015,2026-02-03,4019.82,Transferencia
RC-0000372,AR-0000389,CLI-0001,2026-03-08,1480.25,Boleto
RC-0000373,AR-0000390,CLI-0002,2026-04-10,1489.03,PIX
RC-0000374,AR-0000391,CLI-0003,2026-05-10,878.91,Transferencia
RC-0000375,AR-0000392,CLI-0003,2026-05-25,878.91,Transferencia
RC-0000376,AR-0000393,CLI-0004,2026-06-12,1767.16,Boleto
RC-0000377,AR-0000394,CLI-0005,2026-07-14,1644.47,PIX
RC-0000378,AR-0000395,CLI-0006,2026-08-16,1674.10,Transferencia
RC-0000379,AR-0000396,CLI-0007,2026-09-08,515.70,Boleto
RC-0000380,AR-0000397,CLI-0007,2026-09-23,515.70,Boleto
RC-0000381,AR-0000398,CLI-0007,2026-10-08,515.70,Boleto
RC-0000382,AR-0000399,CLI-0008,2024-10-04,1851.33,PIX
RC-0000383,AR-0000400,CLI-0009,2024-11-05,1873.53,Transferencia
RC-0000384,AR-0000401,CLI-0010,2024-12-06,1895.58,Boleto
RC-0000385,AR-0000402,CLI-0011,2025-01-07,764.05,PIX
RC-0000386,AR-0000403,CLI-0011,2025-01-22,764.05,PIX
RC-0000387,AR-0000404,CLI-0011,2025-02-06,764.05,PIX
RC-0000388,AR-0000405,CLI-0012,2025-02-07,2318.26,Transferencia
RC-0000389,AR-0000407,CLI-0014,2025-04-13,1847.78,PIX
RC-0000390,AR-0000408,CLI-0015,2025-04-15,1096.28,Transferencia
RC-0000391,AR-0000409,CLI-0015,2025-04-30,1096.28,Transferencia
RC-0000392,AR-0000410,CLI-0001,2025-05-15,2244.75,Boleto
RC-0000393,AR-0000411,CLI-0002,2025-06-15,2100.25,PIX
RC-0000394,AR-0000412,CLI-0003,2025-07-17,2121.88,Transferencia
RC-0000395,AR-0000413,CLI-0004,2025-08-17,657.30,Boleto
RC-0000396,AR-0000414,CLI-0004,2025-09-01,657.30,Boleto
RC-0000397,AR-0000415,CLI-0004,2025-09-16,657.30,Boleto
RC-0000398,AR-0000416,CLI-0005,2025-09-18,2164.73,PIX
RC-0000399,AR-0000417,CLI-0006,2025-10-20,2198.05,Transferencia
RC-0000400,AR-0000418,CLI-0007,2025-11-20,2202.78,Boleto
RC-0000401,AR-0000419,CLI-0008,2025-12-23,1302.18,PIX
RC-0000402,AR-0000420,CLI-0008,2026-01-07,1302.18,PIX
RC-0000403,AR-0000421,CLI-0009,2026-02-05,2608.90,Transferencia
RC-0000404,AR-0000422,CLI-0010,2026-03-01,2037.23,Boleto
RC-0000405,AR-0000423,CLI-0276,2026-04-03,2066.83,PIX
RC-0000406,AR-0000424,CLI-0293,2026-05-03,1214.64,Transferencia
RC-0000407,AR-0000425,CLI-0293,2026-05-18,1214.64,Transferencia
RC-0000408,AR-0000426,CLI-0310,2026-06-05,2431.81,Boleto
RC-0000409,AR-0000427,CLI-0327,2026-07-07,2253.60,PIX
RC-0000410,AR-0000428,CLI-0344,2026-08-09,2255.12,Transferencia
RC-0000411,AR-0000429,CLI-0361,2026-09-10,525.81,Boleto
RC-0000412,AR-0000430,CLI-0361,2026-09-25,525.81,Boleto
RC-0000413,AR-0000431,CLI-0361,2026-10-10,525.81,Boleto
RC-0000414,AR-0000432,CLI-0361,2026-10-25,525.81,Boleto
RC-0000415,AR-0000433,CLI-0378,2024-10-01,2507.12,PIX
RC-0000416,AR-0000434,CLI-0395,2024-11-03,2527.71,Transferencia
RC-0000417,AR-0000435,CLI-0412,2024-12-02,2548.15,Boleto
RC-0000418,AR-0000436,CLI-0429,2025-01-16,1515.39,PIX
RC-0000419,AR-0000437,CLI-0429,2025-01-31,1515.39,PIX
RC-0000420,AR-0000438,CLI-0446,2025-02-03,3094.40,Transferencia
RC-0000421,AR-0000439,CLI-0463,2025-03-07,2431.32,Boleto
RC-0000422,AR-0000440,CLI-0480,2025-04-08,2449.94,PIX
RC-0000423,AR-0000441,CLI-0497,2025-05-07,1448.86,Transferencia
RC-0000424,AR-0000442,CLI-0497,2025-05-22,1448.86,Transferencia
RC-0000425,AR-0000443,CLI-0514,2025-06-08,2919.27,Boleto
RC-0000426,AR-0000444,CLI-0531,2025-07-10,2758.35,PIX
RC-0000427,AR-0000445,CLI-0548,2025-08-12,2778.37,Transferencia
RC-0000428,AR-0000446,CLI-0565,2025-08-13,858.13,Boleto
RC-0000429,AR-0000447,CLI-0565,2025-08-28,858.13,Boleto
RC-0000430,AR-0000448,CLI-0565,2025-09-12,858.13,Boleto
RC-0000431,AR-0000449,CLI-0582,2025-09-14,2818.00,PIX
RC-0000432,AR-0000450,CLI-0599,2025-10-16,2816.55,Transferencia
RC-0000433,AR-0000451,CLI-0616,2025-11-16,2851.50,Boleto
RC-0000434,AR-0000452,CLI-0013,2026-01-03,1681.12,PIX
RC-0000435,AR-0000453,CLI-0013,2026-01-18,1681.12,PIX
RC-0000436,AR-0000454,CLI-0030,2026-01-29,3359.27,Transferencia
RC-0000437,AR-0000455,CLI-0047,2026-03-03,2616.40,Boleto
RC-0000438,AR-0000456,CLI-0064,2026-04-05,2613.35,PIX
RC-0000439,AR-0000457,CLI-0081,2026-05-05,1034.73,Transferencia
RC-0000440,AR-0000458,CLI-0081,2026-05-20,1034.73,Transferencia
RC-0000441,AR-0000459,CLI-0081,2026-06-04,1034.73,Transferencia
RC-0000442,AR-0000460,CLI-0098,2026-05-29,3099.90,Boleto
RC-0000443,AR-0000461,CLI-0115,2026-06-30,2865.91,PIX
RC-0000444,AR-0000462,CLI-0132,2026-08-02,2861.17,Transferencia
RC-0000445,AR-0000463,CLI-0149,2026-09-03,875.86,Boleto
RC-0000446,AR-0000464,CLI-0149,2026-09-18,875.86,Boleto
RC-0000447,AR-0000465,CLI-0149,2026-10-03,875.86,Boleto
RC-0000448,AR-0000466,CLI-0166,2024-09-26,3166.27,PIX
RC-0000449,AR-0000467,CLI-0183,2024-10-28,3185.25,Transferencia
RC-0000450,AR-0000468,CLI-0200,2024-11-28,3204.08,Boleto
RC-0000451,AR-0000469,CLI-0217,2024-12-31,1901.44,PIX
RC-0000452,AR-0000470,CLI-0217,2025-01-15,1901.44,PIX
RC-0000453,AR-0000472,CLI-0251,2025-03-03,3038.07,Boleto
RC-0000454,AR-0000473,CLI-0268,2025-04-04,3055.20,PIX
RC-0000455,AR-0000474,CLI-0285,2025-05-03,1803.26,Transferencia
RC-0000456,AR-0000475,CLI-0285,2025-05-18,1803.26,Transferencia
RC-0000457,AR-0000476,CLI-0302,2025-06-04,3626.32,Boleto
RC-0000458,AR-0000477,CLI-0319,2025-07-05,3375.91,PIX
RC-0000459,AR-0000478,CLI-0336,2025-08-06,3438.22,Transferencia
RC-0000460,AR-0000479,CLI-0353,2025-09-06,1059.99,Boleto
RC-0000461,AR-0000480,CLI-0353,2025-09-21,1059.99,Boleto
RC-0000462,AR-0000481,CLI-0353,2025-10-06,1059.99,Boleto
RC-0000463,AR-0000482,CLI-0370,2025-10-09,3474.63,PIX
RC-0000464,AR-0000483,CLI-0387,2025-11-11,3466.71,Transferencia
RC-0000465,AR-0000484,CLI-0404,2025-12-10,3458.44,Boleto
RC-0000466,AR-0000485,CLI-0421,2025-12-14,642.51,PIX
RC-0000467,AR-0000486,CLI-0421,2025-12-29,642.51,PIX
RC-0000468,AR-0000487,CLI-0421,2026-01-13,642.51,PIX
RC-0000469,AR-0000488,CLI-0438,2026-01-22,1939.15,Transferencia
RC-0000470,AR-0000490,CLI-0472,2026-03-29,1528.73,PIX
RC-0000471,AR-0000491,CLI-0489,2026-04-28,901.88,Transferencia
RC-0000472,AR-0000492,CLI-0489,2026-05-13,901.88,Transferencia
RC-0000473,AR-0000493,CLI-0506,2026-05-31,1836.36,Boleto
RC-0000474,AR-0000494,CLI-0523,2026-07-02,1708.14,PIX
RC-0000475,AR-0000495,CLI-0540,2026-08-04,1715.50,Transferencia
RC-0000476,AR-0000496,CLI-0557,2026-08-27,528.21,Boleto
RC-0000477,AR-0000497,CLI-0557,2026-09-11,528.21,Boleto
RC-0000478,AR-0000498,CLI-0557,2026-09-26,528.21,Boleto
RC-0000479,AR-0000499,CLI-0574,2024-09-22,1895.58,PIX
RC-0000480,AR-0000500,CLI-0591,2024-10-24,1942.50,Transferencia
RC-0000481,AR-0000501,CLI-0608,2024-11-24,1964.62,Boleto
RC-0000482,AR-0000502,CLI-0005,2024-12-26,1172.10,PIX
RC-0000483,AR-0000503,CLI-0005,2025-01-10,1172.10,PIX
RC-0000484,AR-0000504,CLI-0022,2025-01-26,2369.98,Transferencia
RC-0000485,AR-0000506,CLI-0056,2025-04-01,1912.19,PIX
RC-0000486,AR-0000507,CLI-0073,2025-05-01,1134.14,Transferencia
RC-0000487,AR-0000508,CLI-0073,2025-05-16,1134.14,Transferencia
RC-0000488,AR-0000509,CLI-0090,2025-05-31,2291.63,Boleto
RC-0000489,AR-0000510,CLI-0107,2025-07-01,2143.38,PIX
RC-0000490,AR-0000511,CLI-0124,2025-08-02,2164.73,Transferencia
RC-0000491,AR-0000512,CLI-0001,2025-09-02,509.32,Boleto
RC-0000492,AR-0000513,CLI-0001,2025-09-17,509.32,Boleto
RC-0000493,AR-0000514,CLI-0001,2025-10-02,509.32,Boleto
RC-0000494,AR-0000515,CLI-0001,2025-10-17,509.32,Boleto
RC-0000495,AR-0000516,CLI-0002,2025-10-04,2235.87,PIX
RC-0000496,AR-0000517,CLI-0003,2025-11-05,2240.42,Transferencia
RC-0000497,AR-0000518,CLI-0004,2025-12-06,2244.54,Boleto
RC-0000498,AR-0000519,CLI-0005,2026-01-08,1326.46,PIX
RC-0000499,AR-0000520,CLI-0005,2026-01-23,1326.46,PIX
RC-0000500,AR-0000521,CLI-0006,2026-02-21,2691.61,Transferencia
RC-0000501,AR-0000522,CLI-0007,2026-03-17,2101.31,Boleto
RC-0000502,AR-0000523,CLI-0008,2026-04-19,2103.68,PIX
RC-0000503,AR-0000524,CLI-0009,2026-04-21,1235.94,Transferencia
RC-0000504,AR-0000525,CLI-0009,2026-05-06,1235.94,Transferencia
RC-0000505,AR-0000526,CLI-0010,2026-05-24,2473.79,Boleto
RC-0000506,AR-0000527,CLI-0011,2026-06-25,2322.16,PIX
RC-0000507,AR-0000528,CLI-0012,2026-07-28,2323.25,Transferencia
RC-0000508,AR-0000532,CLI-0014,2024-09-19,2548.15,PIX
RC-0000509,AR-0000533,CLI-0015,2024-10-22,2568.46,Transferencia
RC-0000510,AR-0000534,CLI-0001,2024-11-20,2622.37,Boleto
RC-0000511,AR-0000535,CLI-0002,2024-12-22,1559.22,PIX
RC-0000512,AR-0000536,CLI-0002,2025-01-06,1559.22,PIX
RC-0000513,AR-0000537,CLI-0003,2025-01-22,3142.32,Transferencia
RC-0000514,AR-0000538,CLI-0004,2025-02-23,2468.43,Boleto
RC-0000515,AR-0000539,CLI-0005,2025-03-27,2486.80,PIX
RC-0000516,AR-0000540,CLI-0006,2025-04-25,993.01,Transferencia
RC-0000517,AR-0000541,CLI-0006,2025-05-10,993.01,Transferencia
RC-0000518,AR-0000542,CLI-0006,2025-05-25,993.01,Transferencia
RC-0000519,AR-0000543,CLI-0007,2025-05-27,3000.65,Boleto
RC-0000520,AR-0000544,CLI-0008,2025-06-28,2798.26,PIX
RC-0000521,AR-0000545,CLI-0009,2025-07-31,2818.00,Transferencia
RC-0000522,AR-0000546,CLI-0010,2025-08-29,870.20,Boleto
RC-0000523,AR-0000547,CLI-0010,2025-09-13,870.20,Boleto
RC-0000524,AR-0000548,CLI-0010,2025-09-28,870.20,Boleto
RC-0000525,AR-0000549,CLI-0011,2025-09-30,2894.32,PIX
RC-0000526,AR-0000550,CLI-0012,2025-11-01,2892.40,Transferencia
RC-0000527,AR-0000551,CLI-0013,2025-12-17,2890.09,Boleto
RC-0000528,AR-0000552,CLI-0014,2026-01-03,1703.54,PIX
RC-0000529,AR-0000553,CLI-0014,2026-01-18,1703.54,PIX
RC-0000530,AR-0000554,CLI-0015,2026-02-14,3403.42,Transferencia
RC-0000531,AR-0000555,CLI-0001,2026-03-19,2685.11,Boleto
RC-0000532,AR-0000556,CLI-0002,2026-04-21,2681.61,PIX
RC-0000533,AR-0000557,CLI-0003,2026-05-21,1571.74,Transferencia
RC-0000534,AR-0000558,CLI-0003,2026-06-05,1571.74,Transferencia
RC-0000535,AR-0000559,CLI-0004,2026-06-14,3138.57,Boleto
RC-0000536,AR-0000560,CLI-0005,2026-07-16,2901.16,PIX
RC-0000537,AR-0000561,CLI-0116,2026-08-18,2934.16,Transferencia
RC-0000538,AR-0000562,CLI-0133,2026-08-22,898.09,Boleto
RC-0000539,AR-0000563,CLI-0133,2026-09-06,898.09,Boleto
RC-0000540,AR-0000564,CLI-0133,2026-09-21,898.09,Boleto
RC-0000541,AR-0000565,CLI-0150,2024-09-14,3204.08,PIX
RC-0000542,AR-0000566,CLI-0167,2024-10-16,3222.78,Transferencia
RC-0000543,AR-0000567,CLI-0184,2024-11-16,3241.33,Boleto
RC-0000544,AR-0000568,CLI-0201,2024-12-19,1298.88,PIX
RC-0000545,AR-0000569,CLI-0201,2025-01-03,1298.88,PIX
RC-0000546,AR-0000570,CLI-0201,2025-01-18,1298.88,PIX
RC-0000547,AR-0000571,CLI-0218,2025-01-20,3918.64,Transferencia
RC-0000548,AR-0000572,CLI-0235,2025-02-19,3072.21,Boleto
RC-0000549,AR-0000573,CLI-0252,2025-03-23,3089.09,PIX
RC-0000550,AR-0000574,CLI-0269,2025-04-21,1822.99,Transferencia
RC-0000551,AR-0000575,CLI-0269,2025-05-06,1822.99,Transferencia
RC-0000552,AR-0000576,CLI-0286,2025-06-07,3713.28,Boleto
RC-0000553,AR-0000577,CLI-0303,2025-06-23,3456.50,PIX
RC-0000554,AR-0000578,CLI-0320,2025-07-25,3474.63,Transferencia
RC-0000555,AR-0000579,CLI-0337,2025-08-25,1071.07,Boleto
RC-0000556,AR-0000580,CLI-0337,2025-09-09,1071.07,Boleto
RC-0000557,AR-0000581,CLI-0337,2025-09-24,1071.07,Boleto
RC-0000558,AR-0000582,CLI-0354,2025-09-27,3510.48,PIX
RC-0000559,AR-0000583,CLI-0371,2025-10-30,1658.17,Transferencia
RC-0000560,AR-0000584,CLI-0388,2025-11-28,1668.31,Boleto
RC-0000561,AR-0000585,CLI-0405,2025-12-30,990.00,PIX
RC-0000562,AR-0000586,CLI-0405,2026-01-14,990.00,PIX
RC-0000563,AR-0000587,CLI-0422,2026-02-07,1990.89,Transferencia
RC-0000564,AR-0000588,CLI-0439,2026-03-12,1560.29,Boleto
RC-0000565,AR-0000589,CLI-0456,2026-04-14,1588.56,PIX
RC-0000566,AR-0000590,CLI-0473,2026-05-14,936.78,Transferencia
RC-0000567,AR-0000591,CLI-0473,2026-05-29,936.78,Transferencia
RC-0000568,AR-0000592,CLI-0490,2026-06-16,1881.79,Boleto
RC-0000569,AR-0000594,CLI-0524,2026-08-20,1756.36,Transferencia
RC-0000570,AR-0000595,CLI-0541,2026-09-12,410.79,Boleto
RC-0000571,AR-0000596,CLI-0541,2026-09-27,410.79,Boleto
RC-0000572,AR-0000597,CLI-0541,2026-10-12,410.79,Boleto
RC-0000573,AR-0000598,CLI-0541,2026-10-27,410.79,Boleto
RC-0000574,AR-0000599,CLI-0558,2024-10-08,1964.62,PIX
RC-0000575,AR-0000600,CLI-0575,2024-11-09,1986.61,Transferencia
RC-0000576,AR-0000601,CLI-0592,2024-12-10,2008.45,Boleto
RC-0000577,AR-0000602,CLI-0609,2024-12-14,1197.80,PIX
RC-0000578,AR-0000603,CLI-0609,2024-12-29,1197.80,PIX
RC-0000579,AR-0000604,CLI-0006,2025-01-14,2452.60,Transferencia
RC-0000580,AR-0000605,CLI-0023,2025-02-15,1932.22,Boleto
RC-0000581,AR-0000606,CLI-0040,2025-03-20,1952.14,PIX
RC-0000582,AR-0000607,CLI-0057,2025-04-19,1157.42,Transferencia
RC-0000583,AR-0000608,CLI-0057,2025-05-04,1157.42,Transferencia
RC-0000584,AR-0000609,CLI-0074,2025-05-19,2337.91,Boleto
RC-0000585,AR-0000610,CLI-0091,2025-07-02,2214.45,PIX
RC-0000586,AR-0000611,CLI-0108,2025-07-21,2235.87,Transferencia
RC-0000587,AR-0000612,CLI-0125,2025-08-21,692.20,Boleto
RC-0000588,AR-0000613,CLI-0125,2025-09-05,692.20,Boleto
RC-0000589,AR-0000614,CLI-0125,2025-09-20,692.20,Boleto
RC-0000590,AR-0000615,CLI-0142,2025-09-22,2278.30,PIX
RC-0000591,AR-0000616,CLI-0159,2025-10-24,2282.24,Transferencia
RC-0000592,AR-0000617,CLI-0176,2025-11-24,2315.65,Boleto
RC-0000593,AR-0000618,CLI-0193,2025-12-27,1368.15,PIX
RC-0000594,AR-0000619,CLI-0193,2026-01-11,1368.15,PIX
RC-0000595,AR-0000620,CLI-0210,2026-02-09,2739.64,Transferencia
RC-0000596,AR-0000621,CLI-0227,2026-03-05,2138.20,Boleto
RC-0000597,AR-0000622,CLI-0244,2026-04-07,2140.04,PIX
RC-0000598,AR-0000623,CLI-0261,2026-05-07,849.01,Transferencia
RC-0000599,AR-0000624,CLI-0261,2026-05-22,849.01,Transferencia
RC-0000600,AR-0000625,CLI-0261,2026-06-06,849.01,Transferencia
RC-0000601,AR-0000626,CLI-0278,2026-06-09,2548.45,Boleto
RC-0000602,AR-0000627,CLI-0295,2026-07-11,2360.59,PIX
RC-0000603,AR-0000629,CLI-0329,2026-09-14,724.10,Boleto
RC-0000604,AR-0000630,CLI-0329,2026-09-29,724.10,Boleto
RC-0000605,AR-0000631,CLI-0329,2026-10-14,724.10,Boleto
RC-0000606,AR-0000632,CLI-0346,2024-10-05,2622.37,PIX
RC-0000607,AR-0000633,CLI-0363,2024-11-07,2642.75,Transferencia
RC-0000608,AR-0000634,CLI-0380,2024-12-06,2662.98,Boleto
RC-0000609,AR-0000635,CLI-0397,2025-01-07,1583.02,PIX
RC-0000610,AR-0000636,CLI-0397,2025-01-22,1583.02,PIX
RC-0000611,AR-0000637,CLI-0414,2025-02-07,3189.58,Transferencia
RC-0000612,AR-0000638,CLI-0431,2025-03-11,2537.68,Boleto
RC-0000613,AR-0000639,CLI-0448,2025-04-12,2556.10,PIX
RC-0000614,AR-0000640,CLI-0465,2025-04-13,1511.06,Transferencia
RC-0000615,AR-0000641,CLI-0465,2025-04-28,1511.06,Transferencia
RC-0000616,AR-0000642,CLI-0482,2025-05-15,3043.45,Boleto
RC-0000617,AR-0000643,CLI-0499,2025-06-16,2837.61,PIX
RC-0000618,AR-0000644,CLI-0516,2025-07-19,2894.32,Transferencia
RC-0000619,AR-0000645,CLI-0533,2025-08-29,893.63,Boleto
RC-0000620,AR-0000646,CLI-0533,2025-09-13,893.63,Boleto
RC-0000621,AR-0000647,CLI-0533,2025-09-28,893.63,Boleto
RC-0000622,AR-0000648,CLI-0550,2025-09-18,2933.53,PIX
RC-0000623,AR-0000649,CLI-0567,2025-10-20,2931.03,Transferencia
RC-0000624,AR-0000650,CLI-0584,2025-11-20,2928.12,Boleto
RC-0000625,AR-0000651,CLI-0011,2025-12-22,1165.49,PIX
RC-0000626,AR-0000652,CLI-0011,2026-01-06,1165.49,PIX
RC-0000627,AR-0000653,CLI-0011,2026-01-21,1165.49,PIX
RC-0000628,AR-0000654,CLI-0012,2026-02-02,3492.25,Transferencia
RC-0000629,AR-0000656,CLI-0014,2026-04-09,2715.11,PIX
RC-0000630,AR-0000657,CLI-0015,2026-05-09,1591.10,Transferencia
RC-0000631,AR-0000658,CLI-0015,2026-05-24,1591.10,Transferencia
RC-0000632,AR-0000659,CLI-0001,2026-06-02,3218.56,Boleto
RC-0000633,AR-0000660,CLI-0002,2026-07-04,2974.75,PIX
RC-0000634,AR-0000661,CLI-0003,2026-08-06,2968.98,Transferencia
RC-0000635,AR-0000662,CLI-0004,2026-09-07,908.61,Boleto
RC-0000636,AR-0000663,CLI-0004,2026-09-22,908.61,Boleto
RC-0000637,AR-0000664,CLI-0004,2026-10-07,908.61,Boleto
RC-0000638,AR-0000665,CLI-0005,2024-09-30,3241.33,PIX
RC-0000639,AR-0000666,CLI-0006,2024-11-01,3302.25,Transferencia
RC-0000640,AR-0000667,CLI-0007,2024-12-02,3320.87,Boleto
RC-0000641,AR-0000668,CLI-0008,2025-01-04,1970.22,PIX
RC-0000642,AR-0000669,CLI-0008,2025-01-19,1970.22,PIX
RC-0000643,AR-0000670,CLI-0009,2025-02-05,3962.10,Transferencia
RC-0000644,AR-0000671,CLI-0010,2025-03-07,3105.84,Boleto
RC-0000645,AR-0000672,CLI-0011,2025-04-08,3163.16,PIX
RC-0000646,AR-0000673,CLI-0012,2025-05-07,1866.52,Transferencia
RC-0000647,AR-0000674,CLI-0012,2025-05-22,1866.52,Transferencia
RC-0000648,AR-0000675,CLI-0013,2025-06-23,3752.60,Boleto
RC-0000649,AR-0000676,CLI-0014,2025-07-09,3492.63,PIX
RC-0000650,AR-0000677,CLI-0015,2025-08-10,3510.48,Transferencia
RC-0000651,AR-0000678,CLI-0001,2025-08-13,384.23,Boleto
RC-0000652,AR-0000679,CLI-0001,2025-08-28,384.23,Boleto
RC-0000653,AR-0000680,CLI-0001,2025-09-12,384.23,Boleto
RC-0000654,AR-0000681,CLI-0001,2025-09-27,384.23,Boleto
RC-0000655,AR-0000682,CLI-0002,2025-09-15,1693.37,PIX
RC-0000656,AR-0000683,CLI-0003,2025-10-18,1703.34,Transferencia
RC-0000657,AR-0000684,CLI-0004,2025-11-16,1712.84,Boleto
RC-0000658,AR-0000685,CLI-0005,2025-12-18,1015.92,PIX
RC-0000659,AR-0000686,CLI-0005,2026-01-02,1015.92,PIX
RC-0000660,AR-0000687,CLI-0006,2026-01-26,2068.76,Transferencia
RC-0000661,AR-0000688,CLI-0007,2026-02-28,1620.62,Boleto
RC-0000662,AR-0000689,CLI-0008,2026-04-02,1627.90,PIX
RC-0000663,AR-0000690,CLI-0009,2026-05-02,959.54,Transferencia
RC-0000664,AR-0000691,CLI-0009,2026-05-17,959.54,Transferencia
RC-0000665,AR-0000692,CLI-0010,2026-06-04,1926.66,Boleto
RC-0000666,AR-0000693,CLI-0011,2026-07-06,1814.19,PIX
RC-0000667,AR-0000694,CLI-0012,2026-08-08,1820.53,Transferencia
RC-0000668,AR-0000698,CLI-0014,2024-09-26,2008.45,PIX
RC-0000669,AR-0000699,CLI-0015,2024-10-28,2030.16,Transferencia
RC-0000670,AR-0000700,CLI-0576,2024-11-28,2078.47,Boleto
RC-0000671,AR-0000701,CLI-0593,2024-12-30,1239.15,PIX
RC-0000672,AR-0000702,CLI-0593,2025-01-14,1239.15,PIX
RC-0000673,AR-0000703,CLI-0610,2025-01-30,2503.83,Transferencia
RC-0000674,AR-0000704,CLI-0007,2025-03-03,1971.91,Boleto
RC-0000675,AR-0000705,CLI-0024,2025-04-05,1991.56,PIX
RC-0000676,AR-0000706,CLI-0041,2025-05-05,797.20,Transferencia
RC-0000677,AR-0000707,CLI-0041,2025-05-20,797.20,Transferencia
RC-0000678,AR-0000708,CLI-0041,2025-06-04,797.20,Transferencia
RC-0000679,AR-0000709,CLI-0058,2025-06-04,2414.75,Boleto
RC-0000680,AR-0000710,CLI-0075,2025-07-05,2257.16,PIX
RC-0000681,AR-0000711,CLI-0092,2025-08-06,2278.30,Transferencia
RC-0000682,AR-0000712,CLI-0109,2025-09-06,705.12,Boleto
RC-0000683,AR-0000713,CLI-0109,2025-09-21,705.12,Boleto
RC-0000684,AR-0000714,CLI-0109,2025-10-06,705.12,Boleto
RC-0000685,AR-0000715,CLI-0126,2025-10-08,2350.42,PIX
RC-0000686,AR-0000717,CLI-0160,2025-12-10,2357.00,Boleto
RC-0000687,AR-0000718,CLI-0177,2025-12-15,1392.20,PIX
RC-0000688,AR-0000719,CLI-0177,2025-12-30,1392.20,PIX
RC-0000689,AR-0000720,CLI-0194,2026-01-28,2787.02,Transferencia
RC-0000690,AR-0000721,CLI-0211,2026-02-21,2203.16,Boleto
RC-0000691,AR-0000722,CLI-0228,2026-03-26,2204.58,PIX
RC-0000692,AR-0000723,CLI-0245,2026-04-25,1294.60,Transferencia
RC-0000693,AR-0000724,CLI-0245,2026-05-10,1294.60,Transferencia
RC-0000694,AR-0000725,CLI-0262,2026-05-28,2590.01,Boleto
RC-0000695,AR-0000726,CLI-0279,2026-06-29,2398.48,PIX
RC-0000696,AR-0000727,CLI-0296,2026-08-01,2430.13,Transferencia
RC-0000697,AR-0000728,CLI-0313,2026-09-02,745.13,Boleto
RC-0000698,AR-0000729,CLI-0313,2026-09-17,745.13,Boleto
RC-0000699,AR-0000730,CLI-0313,2026-10-02,745.13,Boleto
RC-0000700,AR-0000731,CLI-0330,2024-09-23,2662.98,PIX
RC-0000701,AR-0000732,CLI-0347,2024-10-26,2683.08,Transferencia
RC-0000702,AR-0000733,CLI-0364,2024-12-06,2703.03,Boleto
RC-0000703,AR-0000734,CLI-0381,2024-12-26,1084.95,PIX
RC-0000704,AR-0000735,CLI-0381,2025-01-10,1084.95,PIX
RC-0000705,AR-0000736,CLI-0381,2025-01-25,1084.95,PIX
RC-0000706,AR-0000737,CLI-0398,2025-01-26,3278.49,Transferencia
RC-0000707,AR-0000738,CLI-0415,2025-02-27,2574.40,Boleto
RC-0000708,AR-0000739,CLI-0432,2025-03-31,2592.56,PIX
RC-0000709,AR-0000740,CLI-0449,2025-04-29,1532.31,Transferencia
RC-0000710,AR-0000741,CLI-0449,2025-05-14,1532.31,Transferencia
RC-0000711,AR-0000742,CLI-0466,2025-05-31,3125.87,Boleto
RC-0000712,AR-0000743,CLI-0483,2025-07-02,2914.00,PIX
RC-0000713,AR-0000744,CLI-0500,2025-08-04,2933.53,Transferencia
RC-0000714,AR-0000745,CLI-0517,2025-09-02,905.56,Boleto
RC-0000715,AR-0000746,CLI-0517,2025-09-17,905.56,Boleto
RC-0000716,AR-0000747,CLI-0517,2025-10-02,905.56,Boleto
RC-0000717,AR-0000748,CLI-0534,2025-10-04,2972.18,PIX
RC-0000718,AR-0000749,CLI-0551,2025-11-05,3007.85,Transferencia
RC-0000719,AR-0000750,CLI-0568,2025-12-06,3004.47,Boleto
RC-0000720,AR-0000751,CLI-0585,2026-01-23,1770.42,PIX
RC-0000721,AR-0000752,CLI-0585,2026-02-07,1770.42,PIX
RC-0000722,AR-0000753,CLI-0602,2026-02-18,3535.93,Transferencia
RC-0000723,AR-0000754,CLI-0619,2026-03-23,2752.65,Boleto
RC-0000724,AR-0000755,CLI-0016,2026-04-25,2784.26,PIX
RC-0000725,AR-0000756,CLI-0033,2026-04-27,1631.42,Transferencia
RC-0000726,AR-0000757,CLI-0033,2026-05-12,1631.42,Transferencia
RC-0000727,AR-0000758,CLI-0050,2026-05-21,3256.80,Boleto
RC-0000728,AR-0000759,CLI-0067,2026-06-22,3009.60,PIX
RC-0000729,AR-0000760,CLI-0084,2026-07-25,3003.27,Transferencia
RC-0000730,AR-0000761,CLI-0101,2026-08-26,698.34,Boleto
RC-0000731,AR-0000762,CLI-0101,2026-09-10,698.34,Boleto
RC-0000732,AR-0000763,CLI-0101,2026-09-25,698.34,Boleto
RC-0000733,AR-0000764,CLI-0101,2026-10-10,698.34,Boleto
RC-0000734,AR-0000765,CLI-0118,2024-09-18,3320.87,PIX
RC-0000735,AR-0000766,CLI-0135,2024-10-20,3339.36,Transferencia
RC-0000736,AR-0000767,CLI-0152,2024-11-20,3357.70,Boleto
RC-0000737,AR-0000770,CLI-0186,2025-01-24,4057.11,Transferencia
RC-0000738,AR-0000771,CLI-0203,2025-02-23,3179.97,Boleto
RC-0000739,AR-0000772,CLI-0220,2025-03-27,3196.67,PIX
