source_record_id,sku,name,category,unit_of_measure,status,default_cost,default_price,tax_profile_ref,external_id
SRC-PROD-00756,SKU-NDB-00756,Cabos e Fios Modelo 0756,Cabos e Fios,UN,active,40.40,51.71,ICMS18,PRD-00756
SRC-PROD-00757,SKU-NDB-00757,Disjuntores Modelo 0757,Disjuntores,CX,active,41.30,56.99,ICMS18,PRD-00757
SRC-PROD-00758,SKU-NDB-00758,Tomadas e Interruptores Modelo 0758,Tomadas e Interruptores,MT,active,42.20,58.24,ICMS18,PRD-00758
SRC-PROD-00759,SKU-NDB-00759,Iluminacao LED Modelo 0759,Iluminacao LED,RL,active,43.10,59.48,ICMS18,PRD-00759
SRC-PROD-00760,SKU-NDB-00760,Conexoes PVC Modelo 0760,Conexoes PVC,UN,active,44.00,60.72,ICMS18,PRD-00760
SRC-PROD-00761,SKU-NDB-00761,Tubos e Eletrodutos Modelo 0761,Tubos e Eletrodutos,CX,active,44.90,61.96,ICMS18,PRD-00761
SRC-PROD-00762,SKU-NDB-00762,Bombas Hidraulicas Modelo 0762,Bombas Hidraulicas,MT,active,45.80,63.20,ICMS18,PRD-00762
SRC-PROD-00763,SKU-NDB-00763,Ferramentas Modelo 0763,Ferramentas,RL,active,46.70,59.78,ICMS18,PRD-00763
SRC-PROD-00764,SKU-NDB-00764,Fixacao Modelo 0764,Fixacao,UN,active,47.60,65.69,ICMS18,PRD-00764
SRC-PROD-00765,SKU-NDB-00765,Painel Eletrico Modelo 0765,Painel Eletrico,CX,active,48.50,66.93,ICMS18,PRD-00765
SRC-PROD-00766,SKU-NDB-00766,Valvulas Modelo 0766,Valvulas,MT,active,49.40,68.17,ICMS18,PRD-00766
SRC-PROD-00767,SKU-NDB-00767,Acessorios Hidraulicos Modelo 0767,Acessorios Hidraulicos,RL,active,50.30,69.41,ICMS18,PRD-00767
SRC-PROD-00768,SKU-NDB-00768,Cabos e Fios Modelo 0768,Cabos e Fios,UN,active,51.20,70.66,ICMS18,PRD-00768
SRC-PROD-00769,SKU-NDB-00769,Disjuntores Modelo 0769,Disjuntores,CX,active,52.10,71.90,ICMS18,PRD-00769
SRC-PROD-00770,SKU-NDB-00770,Tomadas e Interruptores Modelo 0770,Tomadas e Interruptores,MT,active,53.00,67.84,ICMS18,PRD-00770
SRC-PROD-00771,SKU-NDB-00771,Iluminacao LED Modelo 0771,Iluminacao LED,RL,active,53.90,74.38,ICMS18,PRD-00771
SRC-PROD-00772,SKU-NDB-00772,Conexoes PVC Modelo 0772,Conexoes PVC,UN,active,54.80,75.62,ICMS18,PRD-00772
SRC-PROD-00773,SKU-NDB-00773,Tubos e Eletrodutos Modelo 0773,Tubos e Eletrodutos,CX,active,55.70,76.87,ICMS18,PRD-00773
SRC-PROD-00774,SKU-NDB-00774,Bombas Hidraulicas Modelo 0774,Bombas Hidraulicas,MT,active,56.60,78.11,ICMS18,PRD-00774
SRC-PROD-00775,SKU-NDB-00775,Ferramentas Modelo 0775,Ferramentas,RL,active,57.50,79.35,ICMS18,PRD-00775
SRC-PROD-00776,SKU-NDB-00776,Fixacao Modelo 0776,Fixacao,UN,active,58.40,80.59,ICMS18,PRD-00776
SRC-PROD-00777,SKU-NDB-00777,Painel Eletrico Modelo 0777,Painel Eletrico,CX,active,59.30,75.90,ICMS18,PRD-00777
SRC-PROD-00778,SKU-NDB-00778,Valvulas Modelo 0778,Valvulas,MT,active,60.20,83.08,ICMS18,PRD-00778
SRC-PROD-00779,SKU-NDB-00779,Acessorios Hidraulicos Modelo 0779,Acessorios Hidraulicos,RL,inactive,61.10,84.32,ICMS18,PRD-00779
SRC-PROD-00780,SKU-NDB-00780,Cabos e Fios Modelo 0780,Cabos e Fios,UN,active,62.00,85.56,ICMS18,PRD-00780
SRC-PROD-00781,SKU-NDB-00781,Disjuntores Modelo 0781,Disjuntores,CX,active,62.90,86.80,ICMS18,PRD-00781
SRC-PROD-00782,SKU-NDB-00782,Tomadas e Interruptores Modelo 0782,Tomadas e Interruptores,MT,active,63.80,88.04,ICMS18,PRD-00782
SRC-PROD-00783,SKU-NDB-00783,Iluminacao LED Modelo 0783,Iluminacao LED,RL,active,64.70,89.29,ICMS18,PRD-00783
SRC-PROD-00784,SKU-NDB-00784,Conexoes PVC Modelo 0784,Conexoes PVC,UN,active,65.60,83.97,ICMS18,PRD-00784
SRC-PROD-00785,SKU-NDB-00785,Tubos e Eletrodutos Modelo 0785,Tubos e Eletrodutos,CX,active,66.50,91.77,ICMS18,PRD-00785
SRC-PROD-00786,SKU-NDB-00786,Bombas Hidraulicas Modelo 0786,Bombas Hidraulicas,MT,active,67.40,93.01,ICMS18,PRD-00786
SRC-PROD-00787,SKU-NDB-00787,Ferramentas Modelo 0787,Ferramentas,RL,active,68.30,94.25,ICMS18,PRD-00787
SRC-PROD-00788,SKU-NDB-00788,Fixacao Modelo 0788,Fixacao,UN,active,69.20,95.50,ICMS18,PRD-00788
SRC-PROD-00789,SKU-NDB-00789,Painel Eletrico Modelo 0789,Painel Eletrico,CX,active,70.10,96.74,ICMS18,PRD-00789
SRC-PROD-00790,SKU-NDB-00790,Valvulas Modelo 0790,Valvulas,MT,active,71.00,97.98,ICMS18,PRD-00790
SRC-PROD-00791,SKU-NDB-00791,Acessorios Hidraulicos Modelo 0791,Acessorios Hidraulicos,RL,active,71.90,92.03,ICMS18,PRD-00791
SRC-PROD-00792,SKU-NDB-00792,Cabos e Fios Modelo 0792,Cabos e Fios,UN,active,72.80,100.46,ICMS18,PRD-00792
SRC-PROD-00793,SKU-NDB-00793,Disjuntores Modelo 0793,Disjuntores,CX,active,73.70,101.71,ICMS18,PRD-00793
SRC-PROD-00794,SKU-NDB-00794,Tomadas e Interruptores Modelo 0794,Tomadas e Interruptores,MT,active,74.60,102.95,ICMS18,PRD-00794
SRC-PROD-00795,SKU-NDB-00795,Iluminacao LED Modelo 0795,Iluminacao LED,RL,active,75.50,104.19,ICMS18,PRD-00795
SRC-PROD-00796,SKU-NDB-00796,Conexoes PVC Modelo 0796,Conexoes PVC,UN,active,76.40,105.43,ICMS18,PRD-00796
SRC-PROD-00797,SKU-NDB-00797,Tubos e Eletrodutos Modelo 0797,Tubos e Eletrodutos,CX,active,77.30,106.67,ICMS18,PRD-00797
SRC-PROD-00798,SKU-NDB-00798,Bombas Hidraulicas Modelo 0798,Bombas Hidraulicas,MT,active,78.20,100.10,ICMS18,PRD-00798
SRC-PROD-00799,SKU-NDB-00799,Ferramentas Modelo 0799,Ferramentas,RL,active,79.10,109.16,ICMS18,PRD-00799
SRC-PROD-00800,SKU-NDB-00800,Fixacao Modelo 0800,Fixacao,UN,active,80.00,110.40,ICMS18,PRD-00800
SRC-PROD-00801,SKU-NDB-00801,Painel Eletrico Modelo 0801,Painel Eletrico,CX,active,80.90,111.64,ICMS18,PRD-00801
SRC-PROD-00802,SKU-NDB-00802,Valvulas Modelo 0802,Valvulas,MT,active,81.80,112.88,ICMS18,PRD-00802
SRC-PROD-00803,SKU-NDB-00803,Acessorios Hidraulicos Modelo 0803,Acessorios Hidraulicos,RL,active,82.70,114.13,ICMS18,PRD-00803
SRC-PROD-00804,SKU-NDB-00804,Cabos e Fios Modelo 0804,Cabos e Fios,UN,active,83.60,115.37,ICMS18,PRD-00804
SRC-PROD-00805,SKU-NDB-00805,Disjuntores Modelo 0805,Disjuntores,CX,active,84.50,108.16,ICMS18,PRD-00805
SRC-PROD-00806,SKU-NDB-00806,Tomadas e Interruptores Modelo 0806,Tomadas e Interruptores,MT,active,85.40,117.85,ICMS18,PRD-00806
SRC-PROD-00807,SKU-NDB-00807,Iluminacao LED Modelo 0807,Iluminacao LED,RL,active,86.30,119.09,ICMS18,PRD-00807
SRC-PROD-00808,SKU-NDB-00808,Conexoes PVC Modelo 0808,Conexoes PVC,UN,active,87.20,120.34,ICMS18,PRD-00808
SRC-PROD-00809,SKU-NDB-00809,Tubos e Eletrodutos Modelo 0809,Tubos e Eletrodutos,CX,active,88.10,121.58,ICMS18,PRD-00809
SRC-PROD-00810,SKU-NDB-00810,Bombas Hidraulicas Modelo 0810,Bombas Hidraulicas,MT,active,89.00,122.82,ICMS18,PRD-00810
SRC-PROD-00811,SKU-NDB-00811,Ferramentas Modelo 0811,Ferramentas,RL,active,89.90,124.06,ICMS18,PRD-00811
SRC-PROD-00812,SKU-NDB-00812,Fixacao Modelo 0812,Fixacao,UN,active,90.80,116.22,ICMS18,PRD-00812
SRC-PROD-00813,SKU-NDB-00813,Painel Eletrico Modelo 0813,Painel Eletrico,CX,active,91.70,126.55,ICMS18,PRD-00813
SRC-PROD-00814,SKU-NDB-00814,Valvulas Modelo 0814,Valvulas,MT,active,92.60,127.79,ICMS18,PRD-00814
SRC-PROD-00815,SKU-NDB-00815,Acessorios Hidraulicos Modelo 0815,Acessorios Hidraulicos,RL,active,93.50,129.03,ICMS18,PRD-00815
SRC-PROD-00816,SKU-NDB-00816,Cabos e Fios Modelo 0816,Cabos e Fios,UN,active,94.40,130.27,ICMS18,PRD-00816
SRC-PROD-00817,SKU-NDB-00817,Disjuntores Modelo 0817,Disjuntores,CX,active,95.30,131.51,ICMS18,PRD-00817
SRC-PROD-00818,SKU-NDB-00818,Tomadas e Interruptores Modelo 0818,Tomadas e Interruptores,MT,active,96.20,132.76,ICMS18,PRD-00818
SRC-PROD-00819,SKU-NDB-00819,Iluminacao LED Modelo 0819,Iluminacao LED,RL,active,97.10,124.29,ICMS18,PRD-00819
SRC-PROD-00820,SKU-NDB-00820,Conexoes PVC Modelo 0820,Conexoes PVC,UN,inactive,98.00,135.24,ICMS18,PRD-00820
SRC-PROD-00821,SKU-NDB-00821,Tubos e Eletrodutos Modelo 0821,Tubos e Eletrodutos,CX,active,98.90,136.48,ICMS18,PRD-00821
SRC-PROD-00822,SKU-NDB-00822,Bombas Hidraulicas Modelo 0822,Bombas Hidraulicas,MT,active,99.80,137.72,ICMS18,PRD-00822
SRC-PROD-00823,SKU-NDB-00823,Ferramentas Modelo 0823,Ferramentas,RL,active,100.70,138.97,ICMS18,PRD-00823
SRC-PROD-00824,SKU-NDB-00824,Fixacao Modelo 0824,Fixacao,UN,active,101.60,140.21,ICMS18,PRD-00824
SRC-PROD-00825,SKU-NDB-00825,Painel Eletrico Modelo 0825,Painel Eletrico,CX,active,102.50,141.45,ICMS18,PRD-00825
SRC-PROD-00826,SKU-NDB-00826,Valvulas Modelo 0826,Valvulas,MT,active,103.40,132.35,ICMS18,PRD-00826
SRC-PROD-00827,SKU-NDB-00827,Acessorios Hidraulicos Modelo 0827,Acessorios Hidraulicos,RL,active,104.30,143.93,ICMS18,PRD-00827
SRC-PROD-00828,SKU-NDB-00828,Cabos e Fios Modelo 0828,Cabos e Fios,UN,active,105.20,145.18,ICMS18,PRD-00828
SRC-PROD-00829,SKU-NDB-00829,Disjuntores Modelo 0829,Disjuntores,CX,active,106.10,146.42,ICMS18,PRD-00829
SRC-PROD-00830,SKU-NDB-00830,Tomadas e Interruptores Modelo 0830,Tomadas e Interruptores,MT,active,107.00,147.66,ICMS18,PRD-00830
SRC-PROD-00831,SKU-NDB-00831,Iluminacao LED Modelo 0831,Iluminacao LED,RL,active,107.90,148.90,ICMS18,PRD-00831
SRC-PROD-00832,SKU-NDB-00832,Conexoes PVC Modelo 0832,Conexoes PVC,UN,active,108.80,150.14,ICMS18,PRD-00832
SRC-PROD-00833,SKU-NDB-00833,Tubos e Eletrodutos Modelo 0833,Tubos e Eletrodutos,CX,active,109.70,140.42,ICMS18,PRD-00833
SRC-PROD-00834,SKU-NDB-00834,Bombas Hidraulicas Modelo 0834,Bombas Hidraulicas,MT,active,110.60,152.63,ICMS18,PRD-00834
SRC-PROD-00835,SKU-NDB-00835,Ferramentas Modelo 0835,Ferramentas,RL,active,111.50,153.87,ICMS18,PRD-00835
SRC-PROD-00836,SKU-NDB-00836,Fixacao Modelo 0836,Fixacao,UN,active,112.40,155.11,ICMS18,PRD-00836
SRC-PROD-00837,SKU-NDB-00837,Painel Eletrico Modelo 0837,Painel Eletrico,CX,active,113.30,156.35,ICMS18,PRD-00837
SRC-PROD-00838,SKU-NDB-00838,Valvulas Modelo 0838,Valvulas,MT,active,114.20,157.60,ICMS18,PRD-00838
SRC-PROD-00839,SKU-NDB-00839,Acessorios Hidraulicos Modelo 0839,Acessorios Hidraulicos,RL,active,115.10,158.84,ICMS18,PRD-00839
SRC-PROD-00840,SKU-NDB-00840,Cabos e Fios Modelo 0840,Cabos e Fios,UN,active,8.00,10.24,ICMS18,PRD-00840
SRC-PROD-00841,SKU-NDB-00841,Disjuntores Modelo 0841,Disjuntores,CX,active,8.90,12.28,ICMS18,PRD-00841
SRC-PROD-00842,SKU-NDB-00842,Tomadas e Interruptores Modelo 0842,Tomadas e Interruptores,MT,active,9.80,13.52,ICMS18,PRD-00842
SRC-PROD-00843,SKU-NDB-00843,Iluminacao LED Modelo 0843,Iluminacao LED,RL,active,10.70,14.77,ICMS18,PRD-00843
SRC-PROD-00844,SKU-NDB-00844,Conexoes PVC Modelo 0844,Conexoes PVC,UN,active,11.60,16.01,ICMS18,PRD-00844
SRC-PROD-00845,SKU-NDB-00845,Tubos e Eletrodutos Modelo 0845,Tubos e Eletrodutos,CX,active,12.50,17.25,ICMS18,PRD-00845
SRC-PROD-00846,SKU-NDB-00846,Bombas Hidraulicas Modelo 0846,Bombas Hidraulicas,MT,active,13.40,18.49,ICMS18,PRD-00846
SRC-PROD-00847,SKU-NDB-00847,Ferramentas Modelo 0847,Ferramentas,RL,active,14.30,18.30,ICMS18,PRD-00847
SRC-PROD-00848,SKU-NDB-00848,Fixacao Modelo 0848,Fixacao,UN,active,15.20,20.98,ICMS18,PRD-00848
SRC-PROD-00849,SKU-NDB-00849,Painel Eletrico Modelo 0849,Painel Eletrico,CX,active,16.10,22.22,ICMS18,PRD-00849
SRC-PROD-00850,SKU-NDB-00850,Valvulas Modelo 0850,Valvulas,MT,active,17.00,23.46,ICMS18,PRD-00850
SRC-PROD-00851,SKU-NDB-00851,Acessorios Hidraulicos Modelo 0851,Acessorios Hidraulicos,RL,active,17.90,24.70,ICMS18,PRD-00851
SRC-PROD-00852,SKU-NDB-00852,Cabos e Fios Modelo 0852,Cabos e Fios,UN,active,18.80,25.94,ICMS18,PRD-00852
SRC-PROD-00853,SKU-NDB-00853,Disjuntores Modelo 0853,Disjuntores,CX,active,19.70,27.19,ICMS18,PRD-00853
SRC-PROD-00854,SKU-NDB-00854,Tomadas e Interruptores Modelo 0854,Tomadas e Interruptores,MT,active,20.60,26.37,ICMS18,PRD-00854
SRC-PROD-00855,SKU-NDB-00855,Iluminacao LED Modelo 0855,Iluminacao LED,RL,active,21.50,29.67,ICMS18,PRD-00855
SRC-PROD-00856,SKU-NDB-00856,Conexoes PVC Modelo 0856,Conexoes PVC,UN,active,22.40,30.91,ICMS18,PRD-00856
SRC-PROD-00857,SKU-NDB-00857,Tubos e Eletrodutos Modelo 0857,Tubos e Eletrodutos,CX,active,23.30,32.15,ICMS18,PRD-00857
SRC-PROD-00858,SKU-NDB-00858,Bombas Hidraulicas Modelo 0858,Bombas Hidraulicas,MT,active,24.20,33.40,ICMS18,PRD-00858
SRC-PROD-00859,SKU-NDB-00859,Ferramentas Modelo 0859,Ferramentas,RL,active,25.10,34.64,ICMS18,PRD-00859
SRC-PROD-00860,SKU-NDB-00860,Fixacao Modelo 0860,Fixacao,UN,active,26.00,35.88,ICMS18,PRD-00860
SRC-PROD-00861,SKU-NDB-00861,Painel Eletrico Modelo 0861,Painel Eletrico,CX,inactive,26.90,34.43,ICMS18,PRD-00861
SRC-PROD-00862,SKU-NDB-00862,Valvulas Modelo 0862,Valvulas,MT,active,27.80,38.36,ICMS18,PRD-00862
SRC-PROD-00863,SKU-NDB-00863,Acessorios Hidraulicos Modelo 0863,Acessorios Hidraulicos,RL,active,28.70,39.61,ICMS18,PRD-00863
SRC-PROD-00864,SKU-NDB-00864,Cabos e Fios Modelo 0864,Cabos e Fios,UN,active,29.60,40.85,ICMS18,PRD-00864
SRC-PROD-00865,SKU-NDB-00865,Disjuntores Modelo 0865,Disjuntores,CX,active,30.50,42.09,ICMS18,PRD-00865
SRC-PROD-00866,SKU-NDB-00866,Tomadas e Interruptores Modelo 0866,Tomadas e Interruptores,MT,active,31.40,43.33,ICMS18,PRD-00866
SRC-PROD-00867,SKU-NDB-00867,Iluminacao LED Modelo 0867,Iluminacao LED,RL,active,32.30,44.57,ICMS18,PRD-00867
SRC-PROD-00868,SKU-NDB-00868,Conexoes PVC Modelo 0868,Conexoes PVC,UN,active,33.20,42.50,ICMS18,PRD-00868
SRC-PROD-00869,SKU-NDB-00869,Tubos e Eletrodutos Modelo 0869,Tubos e Eletrodutos,CX,active,34.10,47.06,ICMS18,PRD-00869
SRC-PROD-00870,SKU-NDB-00870,Bombas Hidraulicas Modelo 0870,Bombas Hidraulicas,MT,active,35.00,48.30,ICMS18,PRD-00870
SRC-PROD-00871,SKU-NDB-00871,Ferramentas Modelo 0871,Ferramentas,RL,active,35.90,49.54,ICMS18,PRD-00871
SRC-PROD-00872,SKU-NDB-00872,Fixacao Modelo 0872,Fixacao,UN,active,36.80,50.78,ICMS18,PRD-00872
SRC-PROD-00873,SKU-NDB-00873,Painel Eletrico Modelo 0873,Painel Eletrico,CX,active,37.70,52.03,ICMS18,PRD-00873
SRC-PROD-00874,SKU-NDB-00874,Valvulas Modelo 0874,Valvulas,MT,active,38.60,53.27,ICMS18,PRD-00874
SRC-PROD-00875,SKU-NDB-00875,Acessorios Hidraulicos Modelo 0875,Acessorios Hidraulicos,RL,active,39.50,50.56,ICMS18,PRD-00875
SRC-PROD-00876,SKU-NDB-00876,Cabos e Fios Modelo 0876,Cabos e Fios,UN,active,40.40,55.75,ICMS18,PRD-00876
SRC-PROD-00877,SKU-NDB-00877,Disjuntores Modelo 0877,Disjuntores,CX,active,41.30,56.99,ICMS18,PRD-00877
SRC-PROD-00878,SKU-NDB-00878,Tomadas e Interruptores Modelo 0878,Tomadas e Interruptores,MT,active,42.20,58.24,ICMS18,PRD-00878
SRC-PROD-00879,SKU-NDB-00879,Iluminacao LED Modelo 0879,Iluminacao LED,RL,active,43.10,59.48,ICMS18,PRD-00879
SRC-PROD-00880,SKU-NDB-00880,Conexoes PVC Modelo 0880,Conexoes PVC,UN,active,44.00,60.72,ICMS18,PRD-00880
SRC-PROD-00881,SKU-NDB-00881,Tubos e Eletrodutos Modelo 0881,Tubos e Eletrodutos,CX,active,44.90,61.96,ICMS18,PRD-00881
SRC-PROD-00882,SKU-NDB-00882,Bombas Hidraulicas Modelo 0882,Bombas Hidraulicas,MT,active,45.80,58.62,ICMS18,PRD-00882
SRC-PROD-00883,SKU-NDB-00883,Ferramentas Modelo 0883,Ferramentas,RL,active,46.70,64.45,ICMS18,PRD-00883
SRC-PROD-00884,SKU-NDB-00884,Fixacao Modelo 0884,Fixacao,UN,active,47.60,65.69,ICMS18,PRD-00884
SRC-PROD-00885,SKU-NDB-00885,Painel Eletrico Modelo 0885,Painel Eletrico,CX,active,48.50,66.93,ICMS18,PRD-00885
SRC-PROD-00886,SKU-NDB-00886,Valvulas Modelo 0886,Valvulas,MT,active,49.40,68.17,ICMS18,PRD-00886
SRC-PROD-00887,SKU-NDB-00887,Acessorios Hidraulicos Modelo 0887,Acessorios Hidraulicos,RL,active,50.30,69.41,ICMS18,PRD-00887
SRC-PROD-00888,SKU-NDB-00888,Cabos e Fios Modelo 0888,Cabos e Fios,UN,active,51.20,70.66,ICMS18,PRD-00888
SRC-PROD-00889,SKU-NDB-00889,Disjuntores Modelo 0889,Disjuntores,CX,active,52.10,66.69,ICMS18,PRD-00889
SRC-PROD-00890,SKU-NDB-00890,Tomadas e Interruptores Modelo 0890,Tomadas e Interruptores,MT,active,53.00,73.14,ICMS18,PRD-00890
SRC-PROD-00891,SKU-NDB-00891,Iluminacao LED Modelo 0891,Iluminacao LED,RL,active,53.90,74.38,ICMS18,PRD-00891
SRC-PROD-00892,SKU-NDB-00892,Conexoes PVC Modelo 0892,Conexoes PVC,UN,active,54.80,75.62,ICMS18,PRD-00892
SRC-PROD-00893,SKU-NDB-00893,Tubos e Eletrodutos Modelo 0893,Tubos e Eletrodutos,CX,active,55.70,76.87,ICMS18,PRD-00893
SRC-PROD-00894,SKU-NDB-00894,Bombas Hidraulicas Modelo 0894,Bombas Hidraulicas,MT,active,56.60,78.11,ICMS18,PRD-00894
SRC-PROD-00895,SKU-NDB-00895,Ferramentas Modelo 0895,Ferramentas,RL,active,57.50,79.35,ICMS18,PRD-00895
SRC-PROD-00896,SKU-NDB-00896,Fixacao Modelo 0896,Fixacao,UN,active,58.40,74.75,ICMS18,PRD-00896
SRC-PROD-00897,SKU-NDB-00897,Painel Eletrico Modelo 0897,Painel Eletrico,CX,active,59.30,81.83,ICMS18,PRD-00897
SRC-PROD-00898,SKU-NDB-00898,Valvulas Modelo 0898,Valvulas,MT,active,60.20,83.08,ICMS18,PRD-00898
SRC-PROD-00899,SKU-NDB-00899,Acessorios Hidraulicos Modelo 0899,Acessorios Hidraulicos,RL,active,61.10,84.32,ICMS18,PRD-00899
SRC-PROD-00900,SKU-NDB-00900,Cabos e Fios Modelo 0900,Cabos e Fios,UN,active,62.00,85.56,ICMS18,PRD-00900
SRC-PROD-00901,SKU-NDB-00901,Disjuntores Modelo 0901,Disjuntores,CX,active,62.90,86.80,ICMS18,PRD-00901
SRC-PROD-00902,SKU-NDB-00902,Tomadas e Interruptores Modelo 0902,Tomadas e Interruptores,MT,inactive,63.80,88.04,ICMS18,PRD-00902
SRC-PROD-00903,SKU-NDB-00903,Iluminacao LED Modelo 0903,Iluminacao LED,RL,active,64.70,82.82,ICMS18,PRD-00903
SRC-PROD-00904,SKU-NDB-00904,Conexoes PVC Modelo 0904,Conexoes PVC,UN,active,65.60,90.53,ICMS18,PRD-00904
SRC-PROD-00905,SKU-NDB-00905,Tubos e Eletrodutos Modelo 0905,Tubos e Eletrodutos,CX,active,66.50,91.77,ICMS18,PRD-00905
SRC-PROD-00906,SKU-NDB-00906,Bombas Hidraulicas Modelo 0906,Bombas Hidraulicas,MT,active,67.40,93.01,ICMS18,PRD-00906
SRC-PROD-00907,SKU-NDB-00907,Ferramentas Modelo 0907,Ferramentas,RL,active,68.30,94.25,ICMS18,PRD-00907
SRC-PROD-00908,SKU-NDB-00908,Fixacao Modelo 0908,Fixacao,UN,active,69.20,95.50,ICMS18,PRD-00908
SRC-PROD-00909,SKU-NDB-00909,Painel Eletrico Modelo 0909,Painel Eletrico,CX,active,70.10,96.74,ICMS18,PRD-00909
SRC-PROD-00910,SKU-NDB-00910,Valvulas Modelo 0910,Valvulas,MT,active,71.00,90.88,ICMS18,PRD-00910
SRC-PROD-00911,SKU-NDB-00911,Acessorios Hidraulicos Modelo 0911,Acessorios Hidraulicos,RL,active,71.90,99.22,ICMS18,PRD-00911
SRC-PROD-00912,SKU-NDB-00912,Cabos e Fios Modelo 0912,Cabos e Fios,UN,active,72.80,100.46,ICMS18,PRD-00912
SRC-PROD-00913,SKU-NDB-00913,Disjuntores Modelo 0913,Disjuntores,CX,active,73.70,101.71,ICMS18,PRD-00913
SRC-PROD-00914,SKU-NDB-00914,Tomadas e Interruptores Modelo 0914,Tomadas e Interruptores,MT,active,74.60,102.95,ICMS18,PRD-00914
SRC-PROD-00915,SKU-NDB-00915,Iluminacao LED Modelo 0915,Iluminacao LED,RL,active,75.50,104.19,ICMS18,PRD-00915
SRC-PROD-00916,SKU-NDB-00916,Conexoes PVC Modelo 0916,Conexoes PVC,UN,active,76.40,105.43,ICMS18,PRD-00916
SRC-PROD-00917,SKU-NDB-00917,Tubos e Eletrodutos Modelo 0917,Tubos e Eletrodutos,CX,active,77.30,98.94,ICMS18,PRD-00917
SRC-PROD-00918,SKU-NDB-00918,Bombas Hidraulicas Modelo 0918,Bombas Hidraulicas,MT,active,78.20,107.92,ICMS18,PRD-00918
SRC-PROD-00919,SKU-NDB-00919,Ferramentas Modelo 0919,Ferramentas,RL,active,79.10,109.16,ICMS18,PRD-00919
SRC-PROD-00920,SKU-NDB-00920,Fixacao Modelo 0920,Fixacao,UN,active,80.00,110.40,ICMS18,PRD-00920
SRC-PROD-00921,SKU-NDB-00921,Painel Eletrico Modelo 0921,Painel Eletrico,CX,active,80.90,111.64,ICMS18,PRD-00921
SRC-PROD-00922,SKU-NDB-00922,Valvulas Modelo 0922,Valvulas,MT,active,81.80,112.88,ICMS18,PRD-00922
SRC-PROD-00923,SKU-NDB-00923,Acessorios Hidraulicos Modelo 0923,Acessorios Hidraulicos,RL,active,82.70,114.13,ICMS18,PRD-00923
SRC-PROD-00924,SKU-NDB-00924,Cabos e Fios Modelo 0924,Cabos e Fios,UN,active,83.60,107.01,ICMS18,PRD-00924
SRC-PROD-00925,SKU-NDB-00925,Disjuntores Modelo 0925,Disjuntores,CX,active,84.50,116.61,ICMS18,PRD-00925
SRC-PROD-00926,SKU-NDB-00926,Tomadas e Interruptores Modelo 0926,Tomadas e Interruptores,MT,active,85.40,117.85,ICMS18,PRD-00926
SRC-PROD-00927,SKU-NDB-00927,Iluminacao LED Modelo 0927,Iluminacao LED,RL,active,86.30,119.09,ICMS18,PRD-00927
SRC-PROD-00928,SKU-NDB-00928,Conexoes PVC Modelo 0928,Conexoes PVC,UN,active,87.20,120.34,ICMS18,PRD-00928
SRC-PROD-00929,SKU-NDB-00929,Tubos e Eletrodutos Modelo 0929,Tubos e Eletrodutos,CX,active,88.10,121.58,ICMS18,PRD-00929
SRC-PROD-00930,SKU-NDB-00930,Bombas Hidraulicas Modelo 0930,Bombas Hidraulicas,MT,active,89.00,122.82,ICMS18,PRD-00930
SRC-PROD-00931,SKU-NDB-00931,Ferramentas Modelo 0931,Ferramentas,RL,active,89.90,115.07,ICMS18,PRD-00931
SRC-PROD-00932,SKU-NDB-00932,Fixacao Modelo 0932,Fixacao,UN,active,90.80,125.30,ICMS18,PRD-00932
SRC-PROD-00933,SKU-NDB-00933,Painel Eletrico Modelo 0933,Painel Eletrico,CX,active,91.70,126.55,ICMS18,PRD-00933
SRC-PROD-00934,SKU-NDB-00934,Valvulas Modelo 0934,Valvulas,MT,active,92.60,127.79,ICMS18,PRD-00934
SRC-PROD-00935,SKU-NDB-00935,Acessorios Hidraulicos Modelo 0935,Acessorios Hidraulicos,RL,active,93.50,129.03,ICMS18,PRD-00935
SRC-PROD-00936,SKU-NDB-00936,Cabos e Fios Modelo 0936,Cabos e Fios,UN,active,94.40,130.27,ICMS18,PRD-00936
SRC-PROD-00937,SKU-NDB-00937,Disjuntores Modelo 0937,Disjuntores,CX,active,95.30,131.51,ICMS18,PRD-00937
SRC-PROD-00938,SKU-NDB-00938,Tomadas e Interruptores Modelo 0938,Tomadas e Interruptores,MT,active,96.20,123.14,ICMS18,PRD-00938
SRC-PROD-00939,SKU-NDB-00939,Iluminacao LED Modelo 0939,Iluminacao LED,RL,active,97.10,134.00,ICMS18,PRD-00939
SRC-PROD-00940,SKU-NDB-00940,Conexoes PVC Modelo 0940,Conexoes PVC,UN,active,98.00,135.24,ICMS18,PRD-00940
SRC-PROD-00941,SKU-NDB-00941,Tubos e Eletrodutos Modelo 0941,Tubos e Eletrodutos,CX,active,98.90,136.48,ICMS18,PRD-00941
SRC-PROD-00942,SKU-NDB-00942,Bombas Hidraulicas Modelo 0942,Bombas Hidraulicas,MT,active,99.80,137.72,ICMS18,PRD-00942
SRC-PROD-00943,SKU-NDB-00943,Ferramentas Modelo 0943,Ferramentas,RL,inactive,100.70,138.97,ICMS18,PRD-00943
SRC-PROD-00944,SKU-NDB-00944,Fixacao Modelo 0944,Fixacao,UN,active,101.60,140.21,ICMS18,PRD-00944
