order_id,company_id,customer_external_id,order_date,status,gross_amount,net_amount,sales_channel
O-000270,cmp_nova_distribuidora,CLI-0251,2025-01-19,faturado,3910.00,3038.07,Representante
O-000271,cmp_nova_distribuidora,CLI-0268,2025-02-20,faturado,3942.20,3055.20,E-commerce B2B
O-000272,cmp_nova_distribuidora,CLI-0285,2025-03-21,faturado,4665.60,3606.51,Balcao
O-000273,cmp_nova_distribuidora,CLI-0302,2025-04-22,faturado,4703.40,3626.32,Televendas
O-000274,cmp_nova_distribuidora,CLI-0319,2025-05-23,faturado,4390.00,3375.91,Representante
O-000275,cmp_nova_distribuidora,CLI-0336,2025-06-24,faturado,4425.00,3438.22,E-commerce B2B
O-000276,cmp_nova_distribuidora,CLI-0353,2025-07-25,faturado,4103.20,3179.97,Balcao
O-000277,cmp_nova_distribuidora,CLI-0370,2025-08-26,faturado,4495.00,3474.63,Televendas
O-000278,cmp_nova_distribuidora,CLI-0387,2025-09-27,faturado,4502.82,3466.71,Representante
O-000279,cmp_nova_distribuidora,CLI-0404,2025-10-28,faturado,4510.22,3458.44,E-commerce B2B
O-000280,cmp_nova_distribuidora,CLI-0421,2025-11-01,faturado,2491.33,1927.54,Balcao
O-000281,cmp_nova_distribuidora,CLI-0438,2025-12-02,faturado,2516.42,1939.15,Televendas
O-000282,cmp_nova_distribuidora,CLI-0455,2026-01-03,faturado,1981.13,1520.52,Representante
O-000283,cmp_nova_distribuidora,CLI-0472,2026-02-04,faturado,1999.91,1528.73,E-commerce B2B
O-000284,cmp_nova_distribuidora,CLI-0489,2026-03-05,faturado,2369.33,1803.77,Balcao
O-000285,cmp_nova_distribuidora,CLI-0506,2026-04-06,faturado,2390.47,1836.36,Televendas
O-000286,cmp_nova_distribuidora,CLI-0523,2026-05-07,faturado,2232.56,1708.14,Representante
O-000287,cmp_nova_distribuidora,CLI-0540,2026-06-08,faturado,2251.30,1715.50,E-commerce B2B
O-000288,cmp_nova_distribuidora,CLI-0557,2026-07-09,faturado,2088.05,1584.62,Balcao
O-000289,cmp_nova_distribuidora,CLI-0574,2024-08-10,faturado,2465.00,1895.58,Televendas
O-000290,cmp_nova_distribuidora,CLI-0591,2024-09-11,faturado,2500.00,1942.50,Representante
O-000291,cmp_nova_distribuidora,CLI-0608,2024-10-12,faturado,2535.00,1964.62,E-commerce B2B
O-000292,cmp_nova_distribuidora,CLI-0005,2024-11-13,faturado,3032.60,2344.20,Balcao
O-000293,cmp_nova_distribuidora,CLI-0022,2024-12-14,faturado,3073.90,2369.98,Televendas
O-000294,cmp_nova_distribuidora,CLI-0039,2025-01-15,faturado,2428.80,1867.75,Representante
O-000295,cmp_nova_distribuidora,CLI-0056,2025-02-16,faturado,2461.00,1912.19,E-commerce B2B
O-000296,cmp_nova_distribuidora,CLI-0073,2025-03-17,faturado,2926.80,2268.28,Balcao
O-000297,cmp_nova_distribuidora,CLI-0090,2025-04-18,faturado,2964.60,2291.63,Televendas
O-000298,cmp_nova_distribuidora,CLI-0107,2025-05-19,faturado,2780.00,2143.38,Representante
O-000299,cmp_nova_distribuidora,CLI-0124,2025-06-20,faturado,2815.00,2164.73,E-commerce B2B
O-000300,cmp_nova_distribuidora,CLI-0001,2025-07-21,faturado,2622.00,2037.29,Balcao
O-000301,cmp_nova_distribuidora,CLI-0002,2025-08-22,faturado,2885.00,2235.87,Televendas
O-000302,cmp_nova_distribuidora,CLI-0003,2025-09-23,faturado,2902.48,2240.42,Representante
O-000303,cmp_nova_distribuidora,CLI-0004,2025-10-24,faturado,2919.54,2244.54,E-commerce B2B
O-000304,cmp_nova_distribuidora,CLI-0005,2025-11-25,faturado,3464.69,2652.92,Balcao
O-000305,cmp_nova_distribuidora,CLI-0006,2025-12-26,faturado,3483.83,2691.61,Televendas
O-000306,cmp_nova_distribuidora,CLI-0007,2026-01-27,faturado,2730.74,2101.31,Representante
O-000307,cmp_nova_distribuidora,CLI-0008,2026-02-28,faturado,2744.89,2103.68,E-commerce B2B
O-000308,cmp_nova_distribuidora,CLI-0009,2026-03-01,faturado,3238.42,2471.88,Balcao
O-000309,cmp_nova_distribuidora,CLI-0010,2026-04-02,faturado,3254.13,2473.79,Televendas
O-000310,cmp_nova_distribuidora,CLI-0011,2026-05-03,faturado,3027.20,2322.16,Representante
O-000311,cmp_nova_distribuidora,CLI-0012,2026-06-04,faturado,3040.90,2323.25,E-commerce B2B
O-000312,cmp_nova_distribuidora,CLI-0013,2026-07-05,faturado,2809.85,2138.02,Balcao
O-000313,cmp_nova_distribuidora,CLI-0014,2024-08-06,faturado,3305.00,2548.15,Televendas
O-000314,cmp_nova_distribuidora,CLI-0015,2024-09-07,faturado,3340.00,2568.46,Representante
O-000315,cmp_nova_distribuidora,CLI-0001,2024-10-08,faturado,3375.00,2622.37,E-commerce B2B
O-000316,cmp_nova_distribuidora,CLI-0002,2024-11-09,faturado,4023.80,3118.45,Balcao
O-000317,cmp_nova_distribuidora,CLI-0003,2024-12-10,faturado,4065.10,3142.32,Televendas
O-000318,cmp_nova_distribuidora,CLI-0004,2025-01-11,faturado,3201.60,2468.43,Representante
O-000319,cmp_nova_distribuidora,CLI-0005,2025-02-12,faturado,3233.80,2486.80,E-commerce B2B
O-000320,cmp_nova_distribuidora,CLI-0006,2025-03-13,faturado,3834.00,2979.02,Balcao
O-000321,cmp_nova_distribuidora,CLI-0007,2025-04-14,faturado,3871.80,3000.65,Televendas
O-000322,cmp_nova_distribuidora,CLI-0008,2025-05-15,faturado,3620.00,2798.26,Representante
O-000323,cmp_nova_distribuidora,CLI-0009,2025-06-16,faturado,3655.00,2818.00,E-commerce B2B
O-000324,cmp_nova_distribuidora,CLI-0010,2025-07-17,faturado,3394.80,2610.60,Balcao
O-000325,cmp_nova_distribuidora,CLI-0011,2025-08-18,faturado,3725.00,2894.32,Televendas
O-000326,cmp_nova_distribuidora,CLI-0012,2025-09-19,faturado,3737.44,2892.40,Representante
O-000327,cmp_nova_distribuidora,CLI-0013,2025-10-20,faturado,3749.46,2890.09,E-commerce B2B
O-000328,cmp_nova_distribuidora,CLI-0014,2025-11-21,faturado,4438.05,3407.09,Balcao
O-000329,cmp_nova_distribuidora,CLI-0015,2025-12-22,faturado,4451.24,3403.42,Televendas
O-000330,cmp_nova_distribuidora,CLI-0001,2026-01-23,faturado,3480.36,2685.11,Representante
O-000331,cmp_nova_distribuidora,CLI-0002,2026-02-24,faturado,3489.87,2681.61,E-commerce B2B
O-000332,cmp_nova_distribuidora,CLI-0003,2026-03-25,faturado,4107.52,3143.49,Balcao
O-000333,cmp_nova_distribuidora,CLI-0004,2026-04-26,faturado,4117.78,3138.57,Televendas
O-000334,cmp_nova_distribuidora,CLI-0005,2026-05-27,faturado,3821.84,2901.16,Representante
O-000335,cmp_nova_distribuidora,CLI-0116,2026-06-28,faturado,3830.50,2934.16,E-commerce B2B
O-000336,cmp_nova_distribuidora,CLI-0133,2026-07-01,faturado,3531.64,2694.28,Balcao
O-000337,cmp_nova_distribuidora,CLI-0150,2024-08-02,faturado,4145.00,3204.08,Televendas
O-000338,cmp_nova_distribuidora,CLI-0167,2024-09-03,faturado,4180.00,3222.78,Representante
O-000339,cmp_nova_distribuidora,CLI-0184,2024-10-04,faturado,4215.00,3241.33,E-commerce B2B
O-000340,cmp_nova_distribuidora,CLI-0201,2024-11-05,faturado,5015.00,3896.65,Balcao
O-000341,cmp_nova_distribuidora,CLI-0218,2024-12-06,faturado,5056.30,3918.64,Televendas
O-000342,cmp_nova_distribuidora,CLI-0235,2025-01-07,faturado,3974.40,3072.21,Representante
O-000343,cmp_nova_distribuidora,CLI-0252,2025-02-08,faturado,4006.60,3089.09,E-commerce B2B
O-000344,cmp_nova_distribuidora,CLI-0269,2025-03-09,faturado,4741.20,3645.98,Balcao
O-000345,cmp_nova_distribuidora,CLI-0286,2025-04-10,faturado,4779.00,3713.28,Televendas
O-000346,cmp_nova_distribuidora,CLI-0303,2025-05-11,faturado,4460.00,3456.50,Representante
O-000347,cmp_nova_distribuidora,CLI-0320,2025-06-12,faturado,4495.00,3474.63,E-commerce B2B
O-000348,cmp_nova_distribuidora,CLI-0337,2025-07-13,faturado,4167.60,3213.22,Balcao
O-000349,cmp_nova_distribuidora,CLI-0354,2025-08-14,faturado,4565.00,3510.48,Televendas
O-000350,cmp_nova_distribuidora,CLI-0371,2025-09-15,faturado,2137.10,1658.17,Representante
O-000351,cmp_nova_distribuidora,CLI-0388,2025-10-16,faturado,2158.78,1668.31,E-commerce B2B
O-000352,cmp_nova_distribuidora,CLI-0405,2025-11-17,faturado,2572.45,1980.01,Balcao
O-000353,cmp_nova_distribuidora,CLI-0422,2025-12-18,faturado,2597.04,1990.89,Televendas
O-000354,cmp_nova_distribuidora,CLI-0439,2026-01-19,faturado,2043.60,1560.29,Representante
O-000355,cmp_nova_distribuidora,CLI-0456,2026-02-20,faturado,2062.00,1588.56,E-commerce B2B
O-000356,cmp_nova_distribuidora,CLI-0473,2026-03-21,faturado,2441.75,1873.55,Balcao
O-000357,cmp_nova_distribuidora,CLI-0490,2026-04-22,faturado,2462.44,1881.79,Televendas
O-000358,cmp_nova_distribuidora,CLI-0507,2026-05-23,faturado,2298.78,1749.60,Representante
O-000359,cmp_nova_distribuidora,CLI-0524,2026-06-24,faturado,2317.10,1756.36,E-commerce B2B
O-000360,cmp_nova_distribuidora,CLI-0541,2026-07-25,faturado,2148.20,1643.15,Balcao
O-000361,cmp_nova_distribuidora,CLI-0558,2024-08-26,faturado,2535.00,1964.62,Televendas
O-000362,cmp_nova_distribuidora,CLI-0575,2024-09-27,faturado,2570.00,1986.61,Representante
O-000363,cmp_nova_distribuidora,CLI-0592,2024-10-28,faturado,2605.00,2008.45,E-commerce B2B
O-000364,cmp_nova_distribuidora,CLI-0609,2024-11-01,faturado,3115.20,2395.59,Balcao
O-000365,cmp_nova_distribuidora,CLI-0006,2024-12-02,faturado,3156.50,2452.60,Televendas
O-000366,cmp_nova_distribuidora,CLI-0023,2025-01-03,faturado,2493.20,1932.22,Representante
O-000367,cmp_nova_distribuidora,CLI-0040,2025-02-04,faturado,2525.40,1952.14,E-commerce B2B
O-000368,cmp_nova_distribuidora,CLI-0057,2025-03-05,faturado,3002.40,2314.85,Balcao
O-000369,cmp_nova_distribuidora,CLI-0074,2025-04-06,faturado,3040.20,2337.91,Televendas
O-000370,cmp_nova_distribuidora,CLI-0091,2025-05-07,faturado,2850.00,2214.45,Representante
O-000371,cmp_nova_distribuidora,CLI-0108,2025-06-08,faturado,2885.00,2235.87,E-commerce B2B
O-000372,cmp_nova_distribuidora,CLI-0125,2025-07-09,faturado,2686.40,2076.59,Balcao
O-000373,cmp_nova_distribuidora,CLI-0142,2025-08-10,faturado,2955.00,2278.30,Televendas
O-000374,cmp_nova_distribuidora,CLI-0159,2025-09-11,faturado,2972.06,2282.24,Representante
O-000375,cmp_nova_distribuidora,CLI-0176,2025-10-12,faturado,2988.70,2315.65,E-commerce B2B
O-000376,cmp_nova_distribuidora,CLI-0193,2025-11-13,faturado,3545.81,2736.30,Balcao
O-000377,cmp_nova_distribuidora,CLI-0210,2025-12-14,faturado,3564.45,2739.64,Televendas
O-000378,cmp_nova_distribuidora,CLI-0227,2026-01-15,faturado,2793.21,2138.20,Representante
O-000379,cmp_nova_distribuidora,CLI-0244,2026-02-16,faturado,2806.98,2140.04,E-commerce B2B
O-000380,cmp_nova_distribuidora,CLI-0261,2026-03-17,faturado,3310.85,2547.04,Balcao
O-000381,cmp_nova_distribuidora,CLI-0278,2026-04-18,faturado,3326.10,2548.45,Televendas
O-000382,cmp_nova_distribuidora,CLI-0295,2026-05-19,faturado,3093.42,2360.59,Representante
O-000383,cmp_nova_distribuidora,CLI-0312,2026-06-20,faturado,3106.70,2361.09,E-commerce B2B
O-000384,cmp_nova_distribuidora,CLI-0329,2026-07-21,faturado,2870.00,2172.30,Balcao
O-000385,cmp_nova_distribuidora,CLI-0346,2024-08-22,faturado,3375.00,2622.37,Televendas
O-000386,cmp_nova_distribuidora,CLI-0363,2024-09-23,faturado,3410.00,2642.75,Representante
O-000387,cmp_nova_distribuidora,CLI-0380,2024-10-24,faturado,3445.00,2662.98,E-commerce B2B
O-000388,cmp_nova_distribuidora,CLI-0397,2024-11-25,faturado,4106.40,3166.04,Balcao
O-000389,cmp_nova_distribuidora,CLI-0414,2024-12-26,faturado,4147.70,3189.58,Televendas
O-000390,cmp_nova_distribuidora,CLI-0431,2025-01-27,faturado,3266.00,2537.68,Representante
O-000391,cmp_nova_distribuidora,CLI-0448,2025-02-28,faturado,3298.20,2556.10,E-commerce B2B
O-000392,cmp_nova_distribuidora,CLI-0465,2025-03-01,faturado,3909.60,3022.12,Balcao
O-000393,cmp_nova_distribuidora,CLI-0482,2025-04-02,faturado,3947.40,3043.45,Televendas
O-000394,cmp_nova_distribuidora,CLI-0499,2025-05-03,faturado,3690.00,2837.61,Representante
O-000395,cmp_nova_distribuidora,CLI-0516,2025-06-04,faturado,3725.00,2894.32,E-commerce B2B
O-000396,cmp_nova_distribuidora,CLI-0533,2025-07-05,faturado,3459.20,2680.88,Balcao
O-000397,cmp_nova_distribuidora,CLI-0550,2025-08-06,faturado,3795.00,2933.53,Televendas
O-000398,cmp_nova_distribuidora,CLI-0567,2025-09-07,faturado,3807.02,2931.03,Representante
O-000399,cmp_nova_distribuidora,CLI-0584,2025-10-08,faturado,3818.62,2928.12,E-commerce B2B
O-000400,cmp_nova_distribuidora,CLI-0011,2025-11-09,faturado,4519.16,3496.47,Balcao
O-000401,cmp_nova_distribuidora,CLI-0012,2025-12-10,faturado,4531.86,3492.25,Televendas
O-000402,cmp_nova_distribuidora,CLI-0013,2026-01-11,faturado,3542.83,2719.12,Representante
O-000403,cmp_nova_distribuidora,CLI-0014,2026-02-12,faturado,3551.95,2715.11,E-commerce B2B
O-000404,cmp_nova_distribuidora,CLI-0015,2026-03-13,faturado,4179.95,3182.19,Balcao
O-000405,cmp_nova_distribuidora,CLI-0001,2026-04-14,faturado,4189.75,3218.56,Televendas
O-000406,cmp_nova_distribuidora,CLI-0002,2026-05-15,faturado,3888.06,2974.75,Representante
O-000407,cmp_nova_distribuidora,CLI-0003,2026-06-16,faturado,3896.30,2968.98,E-commerce B2B
O-000408,cmp_nova_distribuidora,CLI-0004,2026-07-17,faturado,3591.79,2725.82,Balcao
O-000409,cmp_nova_distribuidora,CLI-0005,2024-08-18,faturado,4215.00,3241.33,Televendas
O-000410,cmp_nova_distribuidora,CLI-0006,2024-09-19,faturado,4250.00,3302.25,Representante
O-000411,cmp_nova_distribuidora,CLI-0007,2024-10-20,faturado,4285.00,3320.87,E-commerce B2B
O-000412,cmp_nova_distribuidora,CLI-0008,2024-11-21,faturado,5097.60,3940.44,Balcao
O-000413,cmp_nova_distribuidora,CLI-0009,2024-12-22,faturado,5138.90,3962.10,Televendas
O-000414,cmp_nova_distribuidora,CLI-0010,2025-01-23,faturado,4038.80,3105.84,Representante
O-000415,cmp_nova_distribuidora,CLI-0011,2025-02-24,faturado,4071.00,3163.16,E-commerce B2B
O-000416,cmp_nova_distribuidora,CLI-0012,2025-03-25,faturado,4816.80,3733.03,Balcao
O-000417,cmp_nova_distribuidora,CLI-0013,2025-04-26,faturado,4854.60,3752.60,Televendas
O-000418,cmp_nova_distribuidora,CLI-0014,2025-05-27,faturado,4530.00,3492.63,Representante
O-000419,cmp_nova_distribuidora,CLI-0015,2025-06-28,faturado,4565.00,3510.48,E-commerce B2B
O-000420,cmp_nova_distribuidora,CLI-0001,2025-07-01,faturado,1978.00,1536.91,Balcao
O-000421,cmp_nova_distribuidora,CLI-0002,2025-08-02,faturado,2185.00,1693.37,Televendas
O-000422,cmp_nova_distribuidora,CLI-0003,2025-09-03,faturado,2206.68,1703.34,Representante
O-000423,cmp_nova_distribuidora,CLI-0004,2025-10-04,faturado,2227.94,1712.84,E-commerce B2B
O-000424,cmp_nova_distribuidora,CLI-0005,2025-11-05,faturado,2653.56,2031.83,Balcao
O-000425,cmp_nova_distribuidora,CLI-0006,2025-12-06,faturado,2677.66,2068.76,Televendas
O-000426,cmp_nova_distribuidora,CLI-0007,2026-01-07,faturado,2106.06,1620.62,Representante
O-000427,cmp_nova_distribuidora,CLI-0008,2026-02-08,faturado,2124.08,1627.90,E-commerce B2B
O-000428,cmp_nova_distribuidora,CLI-0009,2026-03-09,faturado,2514.18,1919.08,Balcao
O-000429,cmp_nova_distribuidora,CLI-0010,2026-04-10,faturado,2534.41,1926.66,Televendas
O-000430,cmp_nova_distribuidora,CLI-0011,2026-05-11,faturado,2365.00,1814.19,Representante
O-000431,cmp_nova_distribuidora,CLI-0012,2026-06-12,faturado,2382.90,1820.53,E-commerce B2B
O-000432,cmp_nova_distribuidora,CLI-0013,2026-07-13,faturado,2208.35,1680.33,Balcao
O-000433,cmp_nova_distribuidora,CLI-0014,2024-08-14,faturado,2605.00,2008.45,Televendas
O-000434,cmp_nova_distribuidora,CLI-0015,2024-09-15,faturado,2640.00,2030.16,Representante
O-000435,cmp_nova_distribuidora,CLI-0576,2024-10-16,faturado,2675.00,2078.47,E-commerce B2B
O-000436,cmp_nova_distribuidora,CLI-0593,2024-11-17,faturado,3197.80,2478.30,Balcao
O-000437,cmp_nova_distribuidora,CLI-0610,2024-12-18,faturado,3239.10,2503.83,Televendas
O-000438,cmp_nova_distribuidora,CLI-0007,2025-01-19,faturado,2557.60,1971.91,Representante
O-000439,cmp_nova_distribuidora,CLI-0024,2025-02-20,faturado,2589.80,1991.56,E-commerce B2B
O-000440,cmp_nova_distribuidora,CLI-0041,2025-03-21,faturado,3078.00,2391.61,Balcao
O-000441,cmp_nova_distribuidora,CLI-0058,2025-04-22,faturado,3115.80,2414.75,Televendas
O-000442,cmp_nova_distribuidora,CLI-0075,2025-05-23,faturado,2920.00,2257.16,Representante
O-000443,cmp_nova_distribuidora,CLI-0092,2025-06-24,faturado,2955.00,2278.30,E-commerce B2B
O-000444,cmp_nova_distribuidora,CLI-0109,2025-07-25,faturado,2750.80,2115.37,Balcao
O-000445,cmp_nova_distribuidora,CLI-0126,2025-08-26,faturado,3025.00,2350.42,Televendas
O-000446,cmp_nova_distribuidora,CLI-0143,2025-09-27,faturado,3041.64,2353.92,Representante
O-000447,cmp_nova_distribuidora,CLI-0160,2025-10-28,faturado,3057.86,2357.00,E-commerce B2B
O-000448,cmp_nova_distribuidora,CLI-0177,2025-11-01,faturado,3626.92,2784.39,Balcao
O-000449,cmp_nova_distribuidora,CLI-0194,2025-12-02,faturado,3645.07,2787.02,Televendas
O-000450,cmp_nova_distribuidora,CLI-0211,2026-01-03,faturado,2855.68,2203.16,Representante
O-000451,cmp_nova_distribuidora,CLI-0228,2026-02-04,faturado,2869.06,2204.58,E-commerce B2B
O-000452,cmp_nova_distribuidora,CLI-0245,2026-03-05,faturado,3383.27,2589.21,Balcao
O-000453,cmp_nova_distribuidora,CLI-0262,2026-04-06,faturado,3398.07,2590.01,Televendas
O-000454,cmp_nova_distribuidora,CLI-0279,2026-05-07,faturado,3159.64,2398.48,Representante
O-000455,cmp_nova_distribuidora,CLI-0296,2026-06-08,faturado,3172.50,2430.13,E-commerce B2B
O-000456,cmp_nova_distribuidora,CLI-0313,2026-07-09,faturado,2930.14,2235.39,Balcao
O-000457,cmp_nova_distribuidora,CLI-0330,2024-08-10,faturado,3445.00,2662.98,Televendas
O-000458,cmp_nova_distribuidora,CLI-0347,2024-09-11,faturado,3480.00,2683.08,Representante
O-000459,cmp_nova_distribuidora,CLI-0364,2024-10-12,faturado,3515.00,2703.03,E-commerce B2B
O-000460,cmp_nova_distribuidora,CLI-0381,2024-11-13,faturado,4189.00,3254.85,Balcao
O-000461,cmp_nova_distribuidora,CLI-0398,2024-12-14,faturado,4230.30,3278.49,Televendas
O-000462,cmp_nova_distribuidora,CLI-0415,2025-01-15,faturado,3330.40,2574.40,Representante
O-000463,cmp_nova_distribuidora,CLI-0432,2025-02-16,faturado,3362.60,2592.56,E-commerce B2B
O-000464,cmp_nova_distribuidora,CLI-0449,2025-03-17,faturado,3985.20,3064.62,Balcao
O-000465,cmp_nova_distribuidora,CLI-0466,2025-04-18,faturado,4023.00,3125.87,Televendas
O-000466,cmp_nova_distribuidora,CLI-0483,2025-05-19,faturado,3760.00,2914.00,Representante
O-000467,cmp_nova_distribuidora,CLI-0500,2025-06-20,faturado,3795.00,2933.53,E-commerce B2B
O-000468,cmp_nova_distribuidora,CLI-0517,2025-07-21,faturado,3523.60,2716.69,Balcao
O-000469,cmp_nova_distribuidora,CLI-0534,2025-08-22,faturado,3865.00,2972.18,Televendas
O-000470,cmp_nova_distribuidora,CLI-0551,2025-09-23,faturado,3876.60,3007.85,Representante
O-000471,cmp_nova_distribuidora,CLI-0568,2025-10-24,faturado,3887.78,3004.47,E-commerce B2B
O-000472,cmp_nova_distribuidora,CLI-0585,2025-11-25,faturado,4600.28,3540.84,Balcao
O-000473,cmp_nova_distribuidora,CLI-0602,2025-12-26,faturado,4612.48,3535.93,Televendas
O-000474,cmp_nova_distribuidora,CLI-0619,2026-01-27,faturado,3605.30,2752.65,Representante
O-000475,cmp_nova_distribuidora,CLI-0016,2026-02-28,faturado,3614.04,2784.26,E-commerce B2B
O-000476,cmp_nova_distribuidora,CLI-0033,2026-03-01,faturado,4252.37,3262.84,Balcao
O-000477,cmp_nova_distribuidora,CLI-0050,2026-04-02,faturado,4261.72,3256.80,Televendas
O-000478,cmp_nova_distribuidora,CLI-0067,2026-05-03,faturado,3954.28,3009.60,Representante
O-000479,cmp_nova_distribuidora,CLI-0084,2026-06-04,faturado,3962.10,3003.27,E-commerce B2B
O-000480,cmp_nova_distribuidora,CLI-0101,2026-07-05,faturado,3651.94,2793.37,Balcao
O-000481,cmp_nova_distribuidora,CLI-0118,2024-08-06,faturado,4285.00,3320.87,Televendas
O-000482,cmp_nova_distribuidora,CLI-0135,2024-09-07,faturado,4320.00,3339.36,Representante
O-000483,cmp_nova_distribuidora,CLI-0152,2024-10-08,faturado,4355.00,3357.70,E-commerce B2B
O-000484,cmp_nova_distribuidora,CLI-0169,2024-11-09,faturado,5180.20,3983.57,Balcao
O-000485,cmp_nova_distribuidora,CLI-0186,2024-12-10,faturado,5221.50,4057.11,Televendas
O-000486,cmp_nova_distribuidora,CLI-0203,2025-01-11,faturado,4103.20,3179.97,Representante
O-000487,cmp_nova_distribuidora,CLI-0220,2025-02-12,faturado,4135.40,3196.67,E-commerce B2B
O-000488,cmp_nova_distribuidora,CLI-0237,2025-03-13,faturado,4892.40,3772.04,Balcao
O-000489,cmp_nova_distribuidora,CLI-0254,2025-04-14,faturado,4930.20,3791.32,Televendas
O-000490,cmp_nova_distribuidora,CLI-0271,2025-05-15,faturado,2150.00,1670.55,Representante
O-000491,cmp_nova_distribuidora,CLI-0288,2025-06-16,faturado,2185.00,1693.37,E-commerce B2B
O-000492,cmp_nova_distribuidora,CLI-0305,2025-07-17,faturado,2042.40,1578.78,Balcao
O-000493,cmp_nova_distribuidora,CLI-0322,2025-08-18,faturado,2255.00,1738.60,Televendas
O-000494,cmp_nova_distribuidora,CLI-0339,2025-09-19,faturado,2276.26,1747.94,Representante
O-000495,cmp_nova_distribuidora,CLI-0356,2025-10-20,faturado,2297.10,1779.79,E-commerce B2B
O-000496,cmp_nova_distribuidora,CLI-0373,2025-11-21,faturado,2734.67,2110.35,Balcao
O-000497,cmp_nova_distribuidora,CLI-0390,2025-12-22,faturado,2758.27,2120.01,Televendas
O-000498,cmp_nova_distribuidora,CLI-0407,2026-01-23,faturado,2168.53,1660.00,Representante
O-000499,cmp_nova_distribuidora,CLI-0424,2026-02-24,faturado,2186.16,1666.73,E-commerce B2B
O-000500,cmp_nova_distribuidora,CLI-0006,2026-03-25,faturado,2586.60,1989.87,Balcao
O-000501,cmp_nova_distribuidora,CLI-0007,2026-04-26,faturado,2606.39,1997.01,Televendas
O-000502,cmp_nova_distribuidora,CLI-0008,2026-05-27,faturado,2431.22,1855.26,Representante
O-000503,cmp_nova_distribuidora,CLI-0009,2026-06-28,faturado,2448.70,1861.00,E-commerce B2B
O-000504,cmp_nova_distribuidora,CLI-0010,2026-07-01,faturado,2268.50,1717.02,Balcao
O-000505,cmp_nova_distribuidora,CLI-0011,2024-08-02,faturado,2675.00,2078.47,Televendas
O-000506,cmp_nova_distribuidora,CLI-0012,2024-09-03,faturado,2710.00,2100.25,Representante
