payable_id,purchase_id,supplier_id,issue_date,due_date,amount,status,days_overdue
AP-0000324,PO-000260,SUP-026,2026-03-09,2026-04-21,2972.16,pago,0
AP-0000325,PO-000260,SUP-026,2026-03-09,2026-05-09,2972.16,pago,0
AP-0000326,PO-000261,SUP-031,2026-04-10,2026-05-23,6034.32,pago,0
AP-0000327,PO-000262,SUP-036,2026-05-11,2026-06-23,6124.99,pago,0
AP-0000328,PO-000263,SUP-041,2026-06-12,2026-07-25,6216.34,pago,0
AP-0000329,PO-000264,SUP-046,2026-07-13,2026-08-25,3154.18,pago,0
AP-0000330,PO-000264,SUP-046,2026-07-13,2026-09-12,3154.18,pago,0
AP-0000331,PO-000265,SUP-051,2024-08-14,2024-09-26,5370.00,pago,0
AP-0000332,PO-000266,SUP-056,2024-09-15,2024-10-28,5455.30,pago,0
AP-0000333,PO-000267,SUP-061,2024-10-16,2024-11-28,5541.26,pago,0
AP-0000334,PO-000268,SUP-066,2024-11-17,2024-12-30,2813.95,pago,0
AP-0000335,PO-000268,SUP-066,2024-11-17,2025-01-17,2813.95,pago,0
AP-0000336,PO-000269,SUP-071,2024-12-18,2025-01-30,5715.22,pago,0
AP-0000337,PO-000270,SUP-076,2025-01-19,2025-03-03,1872.00,pago,0
AP-0000338,PO-000271,SUP-081,2025-02-20,2025-04-04,1930.42,pago,0
AP-0000339,PO-000272,SUP-001,2025-03-21,2025-05-03,994.75,pago,0
AP-0000340,PO-000272,SUP-001,2025-03-21,2025-05-21,994.75,pago,0
AP-0000341,PO-000273,SUP-006,2025-04-22,2025-06-04,2049.26,pago,0
AP-0000342,PO-000274,SUP-011,2025-05-23,2025-07-05,2109.70,pago,0
AP-0000343,PO-000275,SUP-016,2025-06-24,2025-08-06,2170.80,pago,0
AP-0000344,PO-000276,SUP-021,2025-07-25,2025-09-06,1116.29,pago,0
AP-0000345,PO-000276,SUP-021,2025-07-25,2025-09-24,1116.29,pago,0
AP-0000346,PO-000277,SUP-026,2025-08-26,2025-10-08,2295.02,pago,0
AP-0000347,PO-000278,SUP-031,2025-09-27,2025-11-09,2358.14,pago,0
AP-0000348,PO-000279,SUP-036,2025-10-28,2025-12-10,2421.94,pago,0
AP-0000349,PO-000280,SUP-041,2025-11-01,2025-12-14,1243.20,pago,0
AP-0000350,PO-000280,SUP-041,2025-11-01,2026-01-01,1243.20,pago,0
AP-0000351,PO-000281,SUP-046,2025-12-02,2026-01-14,2551.54,pago,0
AP-0000352,PO-000282,SUP-051,2026-01-03,2026-02-15,2617.34,pago,0
AP-0000353,PO-000283,SUP-056,2026-02-04,2026-03-19,2683.82,pago,0
AP-0000354,PO-000284,SUP-061,2026-03-05,2026-04-17,1375.49,pago,0
AP-0000355,PO-000284,SUP-061,2026-03-05,2026-05-05,1375.49,pago,0
AP-0000356,PO-000285,SUP-066,2026-04-06,2026-05-19,2818.80,pago,0
AP-0000357,PO-000286,SUP-071,2026-05-07,2026-06-19,2887.30,pago,0
AP-0000358,PO-000287,SUP-076,2026-06-08,2026-07-21,2956.46,pago,0
AP-0000359,PO-000288,SUP-081,2026-07-09,2026-08-21,1513.15,pago,0
AP-0000360,PO-000288,SUP-081,2026-07-09,2026-09-08,1513.15,pago,0
AP-0000361,PO-000289,SUP-001,2024-08-10,2024-09-22,2598.00,pago,0
AP-0000362,PO-000290,SUP-006,2024-09-11,2024-10-24,2661.12,pago,0
AP-0000363,PO-000291,SUP-011,2024-10-12,2024-11-24,2724.91,pago,0
AP-0000364,PO-000292,SUP-016,2024-11-13,2024-12-26,1394.69,pago,0
AP-0000365,PO-000292,SUP-016,2024-11-13,2025-01-13,1394.69,pago,0
AP-0000366,PO-000293,SUP-021,2024-12-14,2025-01-26,2854.51,pago,0
AP-0000367,PO-000294,SUP-026,2025-01-15,2025-02-27,2920.32,pago,0
AP-0000368,PO-000295,SUP-031,2025-02-16,2025-03-31,2986.80,pago,0
AP-0000369,PO-000296,SUP-036,2025-03-17,2025-04-29,1526.98,pago,0
AP-0000370,PO-000296,SUP-036,2025-03-17,2025-05-17,1526.98,pago,0
AP-0000371,PO-000297,SUP-041,2025-04-18,2025-05-31,3121.78,pago,0
AP-0000372,PO-000298,SUP-046,2025-05-19,2025-07-01,3190.27,pago,0
AP-0000373,PO-000299,SUP-051,2025-06-20,2025-08-02,3259.44,pago,0
AP-0000374,PO-000300,SUP-056,2025-07-21,2025-09-02,1664.64,pago,0
AP-0000375,PO-000300,SUP-056,2025-07-21,2025-09-20,1664.64,pago,0
AP-0000376,PO-000301,SUP-061,2025-08-22,2025-10-04,3399.79,pago,0
AP-0000377,PO-000302,SUP-066,2025-09-23,2025-11-05,3470.98,pago,0
AP-0000378,PO-000303,SUP-071,2025-10-24,2025-12-06,3542.83,pago,0
AP-0000379,PO-000304,SUP-076,2025-11-25,2026-01-07,1807.68,pago,0
AP-0000380,PO-000304,SUP-076,2025-11-25,2026-01-25,1807.68,pago,0
AP-0000381,PO-000305,SUP-081,2025-12-26,2026-02-07,3688.56,pago,0
AP-0000382,PO-000306,SUP-001,2026-01-27,2026-03-11,3762.43,pago,0
AP-0000383,PO-000307,SUP-006,2026-02-28,2026-04-12,3836.98,pago,0
AP-0000384,PO-000308,SUP-011,2026-03-01,2026-04-13,1956.10,pago,0
AP-0000385,PO-000308,SUP-011,2026-03-01,2026-05-01,1956.10,pago,0
AP-0000386,PO-000309,SUP-016,2026-04-02,2026-05-15,3988.08,pago,0
AP-0000387,PO-000310,SUP-021,2026-05-03,2026-06-15,4064.64,pago,0
AP-0000388,PO-000311,SUP-026,2026-06-04,2026-07-17,4141.87,pago,0
AP-0000389,PO-000312,SUP-031,2026-07-05,2026-08-17,2109.89,pago,0
AP-0000390,PO-000312,SUP-031,2026-07-05,2026-09-04,2109.89,pago,0
AP-0000391,PO-000313,SUP-036,2024-08-06,2024-09-18,3606.00,pago,0
AP-0000392,PO-000314,SUP-041,2024-09-07,2024-10-20,3677.18,pago,0
AP-0000393,PO-000315,SUP-046,2024-10-08,2024-11-20,3749.04,pago,0
AP-0000394,PO-000316,SUP-051,2024-11-09,2024-12-22,1910.78,pago,0
AP-0000395,PO-000316,SUP-051,2024-11-09,2025-01-09,1910.78,pago,0
AP-0000396,PO-000317,SUP-056,2024-12-10,2025-01-22,3894.77,pago,0
AP-0000397,PO-000318,SUP-061,2025-01-11,2025-02-23,3968.64,pago,0
AP-0000398,PO-000319,SUP-066,2025-02-12,2025-03-27,4043.18,pago,0
AP-0000399,PO-000320,SUP-071,2025-03-13,2025-04-25,2059.20,pago,0
AP-0000400,PO-000320,SUP-071,2025-03-13,2025-05-13,2059.20,pago,0
AP-0000401,PO-000321,SUP-076,2025-04-14,2025-05-27,4194.29,pago,0
AP-0000402,PO-000322,SUP-081,2025-05-15,2025-06-27,4270.85,pago,0
AP-0000403,PO-000323,SUP-001,2025-06-16,2025-07-29,4348.08,pago,0
AP-0000404,PO-000324,SUP-006,2025-07-17,2025-08-29,2212.99,pago,0
AP-0000405,PO-000324,SUP-006,2025-07-17,2025-09-16,2212.99,pago,0
AP-0000406,PO-000325,SUP-011,2025-08-18,2025-09-30,4504.56,pago,0
AP-0000407,PO-000326,SUP-016,2025-09-19,2025-11-01,4583.81,pago,0
AP-0000408,PO-000327,SUP-021,2025-10-20,2025-12-02,4663.73,pago,0
AP-0000409,PO-000328,SUP-026,2025-11-21,2026-01-03,2372.16,pago,0
AP-0000410,PO-000328,SUP-026,2025-11-21,2026-01-21,2372.16,pago,0
AP-0000411,PO-000329,SUP-031,2025-12-22,2026-02-03,4825.58,pago,0
AP-0000412,PO-000330,SUP-036,2026-01-23,2026-03-07,4907.52,pago,0
AP-0000413,PO-000331,SUP-041,2026-02-24,2026-04-08,4990.13,pago,0
AP-0000414,PO-000332,SUP-046,2026-03-25,2026-05-07,2536.70,pago,0
AP-0000415,PO-000332,SUP-046,2026-03-25,2026-05-25,2536.70,pago,0
AP-0000416,PO-000333,SUP-051,2026-04-26,2026-06-08,5157.36,pago,0
AP-0000417,PO-000334,SUP-056,2026-05-27,2026-07-09,5241.98,pago,0
AP-0000418,PO-000335,SUP-061,2026-06-28,2026-08-10,5327.28,pago,0
AP-0000419,PO-000336,SUP-066,2026-07-01,2026-08-13,2706.62,pago,0
AP-0000420,PO-000336,SUP-066,2026-07-01,2026-08-31,2706.62,pago,0
AP-0000421,PO-000337,SUP-071,2024-08-02,2024-09-14,4614.00,pago,0
AP-0000422,PO-000338,SUP-076,2024-09-03,2024-10-16,4693.25,pago,0
AP-0000423,PO-000339,SUP-081,2024-10-04,2024-11-16,4773.17,pago,0
AP-0000424,PO-000340,SUP-001,2024-11-05,2024-12-18,2426.88,pago,0
AP-0000425,PO-000340,SUP-001,2024-11-05,2025-01-05,2426.88,pago,0
AP-0000426,PO-000341,SUP-006,2024-12-06,2025-01-18,4935.02,pago,0
AP-0000427,PO-000342,SUP-011,2025-01-07,2025-02-19,5016.96,pago,0
AP-0000428,PO-000343,SUP-016,2025-02-08,2025-03-23,5099.57,pago,0
AP-0000429,PO-000344,SUP-021,2025-03-09,2025-04-21,2591.42,pago,0
AP-0000430,PO-000344,SUP-021,2025-03-09,2025-05-09,2591.42,pago,0
AP-0000431,PO-000345,SUP-026,2025-04-10,2025-05-23,5266.80,pago,0
AP-0000432,PO-000346,SUP-031,2025-05-11,2025-06-23,5351.42,pago,0
AP-0000433,PO-000347,SUP-036,2025-06-12,2025-07-25,5436.72,pago,0
AP-0000434,PO-000348,SUP-041,2025-07-13,2025-08-25,2761.34,pago,0
AP-0000435,PO-000348,SUP-041,2025-07-13,2025-09-12,2761.34,pago,0
AP-0000436,PO-000349,SUP-046,2025-08-14,2025-09-26,5609.33,pago,0
AP-0000437,PO-000350,SUP-051,2025-09-15,2025-10-28,5696.64,pago,0
AP-0000438,PO-000351,SUP-056,2025-10-16,2025-11-28,5784.62,pago,0
AP-0000439,PO-000352,SUP-061,2025-11-17,2025-12-30,2936.64,pago,0
AP-0000440,PO-000352,SUP-061,2025-11-17,2026-01-17,2936.64,pago,0
AP-0000441,PO-000353,SUP-066,2025-12-18,2026-01-30,5962.61,pago,0
AP-0000442,PO-000354,SUP-071,2026-01-19,2026-03-03,6052.61,pago,0
AP-0000443,PO-000355,SUP-076,2026-02-20,2026-04-04,6143.28,pago,0
AP-0000444,PO-000356,SUP-081,2026-03-21,2026-05-03,3117.31,pago,0
AP-0000445,PO-000356,SUP-081,2026-03-21,2026-05-21,3117.31,pago,0
AP-0000446,PO-000357,SUP-001,2026-04-22,2026-06-04,6326.64,pago,0
AP-0000447,PO-000358,SUP-006,2026-05-23,2026-07-05,6419.33,pago,0
AP-0000448,PO-000359,SUP-011,2026-06-24,2026-08-06,6512.69,pago,0
AP-0000449,PO-000360,SUP-016,2026-07-25,2026-09-06,1065.60,pago,0
AP-0000450,PO-000360,SUP-016,2026-07-25,2026-09-24,1065.60,pago,0
AP-0000451,PO-000361,SUP-021,2024-08-26,2024-10-08,1842.00,pago,0
AP-0000452,PO-000362,SUP-026,2024-09-27,2024-11-09,1899.07,pago,0
AP-0000453,PO-000363,SUP-031,2024-10-28,2024-12-10,1956.82,pago,0
AP-0000454,PO-000364,SUP-036,2024-11-01,2024-12-14,1007.62,pago,0
AP-0000455,PO-000364,SUP-036,2024-11-01,2025-01-01,1007.62,pago,0
AP-0000456,PO-000365,SUP-041,2024-12-02,2025-01-14,2074.32,pago,0
AP-0000457,PO-000366,SUP-046,2025-01-03,2025-02-15,2134.08,pago,0
AP-0000458,PO-000367,SUP-051,2025-02-04,2025-03-19,2194.51,pago,0
AP-0000459,PO-000368,SUP-056,2025-03-05,2025-04-17,1127.81,pago,0
AP-0000460,PO-000368,SUP-056,2025-03-05,2025-05-05,1127.81,pago,0
AP-0000461,PO-000369,SUP-061,2025-04-06,2025-05-19,2317.39,pago,0
AP-0000462,PO-000370,SUP-066,2025-05-07,2025-06-19,2379.84,pago,0
AP-0000463,PO-000371,SUP-071,2025-06-08,2025-07-21,2442.96,pago,0
AP-0000464,PO-000372,SUP-076,2025-07-09,2025-08-21,1253.38,pago,0
AP-0000465,PO-000372,SUP-076,2025-07-09,2025-09-08,1253.38,pago,0
AP-0000466,PO-000373,SUP-081,2025-08-10,2025-09-22,2571.22,pago,0
AP-0000467,PO-000374,SUP-001,2025-09-11,2025-10-24,2636.35,pago,0
AP-0000468,PO-000375,SUP-006,2025-10-12,2025-11-24,2702.16,pago,0
AP-0000469,PO-000376,SUP-011,2025-11-13,2025-12-26,1384.32,pago,0
AP-0000470,PO-000376,SUP-011,2025-11-13,2026-01-13,1384.32,pago,0
AP-0000471,PO-000377,SUP-016,2025-12-14,2026-01-26,2835.79,pago,0
AP-0000472,PO-000378,SUP-021,2026-01-15,2026-02-27,2903.62,pago,0
AP-0000473,PO-000379,SUP-026,2026-02-16,2026-03-31,2972.11,pago,0
AP-0000474,PO-000380,SUP-031,2026-03-17,2026-04-29,1520.64,pago,0
AP-0000475,PO-000380,SUP-031,2026-03-17,2026-05-17,1520.64,pago,0
AP-0000476,PO-000381,SUP-036,2026-04-18,2026-05-31,3111.12,pago,0
AP-0000477,PO-000382,SUP-041,2026-05-19,2026-07-01,3181.63,pago,0
AP-0000478,PO-000383,SUP-046,2026-06-20,2026-08-02,3252.82,pago,0
AP-0000479,PO-000384,SUP-051,2026-07-21,2026-09-02,1662.34,pago,0
AP-0000480,PO-000384,SUP-051,2026-07-21,2026-09-20,1662.34,pago,0
AP-0000481,PO-000385,SUP-056,2024-08-22,2024-10-04,2850.00,pago,0
AP-0000482,PO-000386,SUP-061,2024-09-23,2024-11-05,2915.14,pago,0
AP-0000483,PO-000387,SUP-066,2024-10-24,2024-12-06,2980.94,pago,0
AP-0000484,PO-000388,SUP-071,2024-11-25,2025-01-07,1523.71,pago,0
AP-0000485,PO-000388,SUP-071,2024-11-25,2025-01-25,1523.71,pago,0
AP-0000486,PO-000389,SUP-076,2024-12-26,2025-02-07,3114.58,pago,0
AP-0000487,PO-000390,SUP-081,2025-01-27,2025-03-11,3182.40,pago,0
AP-0000488,PO-000391,SUP-001,2025-02-28,2025-04-12,3250.90,pago,0
AP-0000489,PO-000392,SUP-006,2025-03-01,2025-04-13,1660.03,pago,0
AP-0000490,PO-000392,SUP-006,2025-03-01,2025-05-01,1660.03,pago,0
AP-0000491,PO-000393,SUP-011,2025-04-02,2025-05-15,3389.90,pago,0
AP-0000492,PO-000394,SUP-016,2025-05-03,2025-06-15,3460.42,pago,0
AP-0000493,PO-000395,SUP-021,2025-06-04,2025-07-17,3531.60,pago,0
AP-0000494,PO-000396,SUP-026,2025-07-05,2025-08-17,1801.73,pago,0
AP-0000495,PO-000396,SUP-026,2025-07-05,2025-09-04,1801.73,pago,0
AP-0000496,PO-000397,SUP-031,2025-08-06,2025-09-18,3675.98,pago,0
AP-0000497,PO-000398,SUP-036,2025-09-07,2025-10-20,3749.18,pago,0
AP-0000498,PO-000399,SUP-041,2025-10-08,2025-11-20,3823.06,pago,0
AP-0000499,PO-000400,SUP-046,2025-11-09,2025-12-22,1948.80,pago,0
AP-0000500,PO-000400,SUP-046,2025-11-09,2026-01-09,1948.80,pago,0
AP-0000501,PO-000401,SUP-051,2025-12-10,2026-01-22,3972.82,pago,0
AP-0000502,PO-000402,SUP-056,2026-01-11,2026-02-23,4048.70,pago,0
AP-0000503,PO-000403,SUP-061,2026-02-12,2026-03-27,4125.26,pago,0
AP-0000504,PO-000404,SUP-066,2026-03-13,2026-04-25,2101.25,pago,0
AP-0000505,PO-000404,SUP-066,2026-03-13,2026-05-13,2101.25,pago,0
AP-0000506,PO-000405,SUP-071,2026-04-14,2026-05-27,4280.40,pago,0
AP-0000507,PO-000406,SUP-076,2026-05-15,2026-06-27,4358.98,pago,0
AP-0000508,PO-000407,SUP-081,2026-06-16,2026-07-29,4438.22,pago,0
AP-0000509,PO-000408,SUP-001,2026-07-17,2026-08-29,2259.07,pago,0
AP-0000510,PO-000408,SUP-001,2026-07-17,2026-09-16,2259.07,pago,0
AP-0000511,PO-000409,SUP-006,2024-08-18,2024-09-30,3858.00,pago,0
AP-0000512,PO-000410,SUP-011,2024-09-19,2024-11-01,3931.20,pago,0
AP-0000513,PO-000411,SUP-016,2024-10-20,2024-12-02,4005.07,pago,0
AP-0000514,PO-000412,SUP-021,2024-11-21,2025-01-03,2039.81,pago,0
AP-0000515,PO-000412,SUP-021,2024-11-21,2025-01-21,2039.81,pago,0
AP-0000516,PO-000413,SUP-026,2024-12-22,2025-02-03,4154.83,pago,0
AP-0000517,PO-000414,SUP-031,2025-01-23,2025-03-07,4230.72,pago,0
AP-0000518,PO-000415,SUP-036,2025-02-24,2025-04-08,4307.28,pago,0
AP-0000519,PO-000416,SUP-041,2025-03-25,2025-05-07,2192.26,pago,0
AP-0000520,PO-000416,SUP-041,2025-03-25,2025-05-25,2192.26,pago,0
AP-0000521,PO-000417,SUP-046,2025-04-26,2025-06-08,4462.42,pago,0
AP-0000522,PO-000418,SUP-051,2025-05-27,2025-07-09,4540.99,pago,0
AP-0000523,PO-000419,SUP-056,2025-06-28,2025-08-10,4620.24,pago,0
AP-0000524,PO-000420,SUP-061,2025-07-01,2025-08-13,2350.08,pago,0
AP-0000525,PO-000420,SUP-061,2025-07-01,2025-08-31,2350.08,pago,0
AP-0000526,PO-000421,SUP-066,2025-08-02,2025-09-14,4780.75,pago,0
AP-0000527,PO-000422,SUP-071,2025-09-03,2025-10-16,4862.02,pago,0
AP-0000528,PO-000423,SUP-076,2025-10-04,2025-11-16,4943.95,pago,0
AP-0000529,PO-000424,SUP-081,2025-11-05,2025-12-18,2513.28,pago,0
AP-0000530,PO-000424,SUP-081,2025-11-05,2026-01-05,2513.28,pago,0
AP-0000531,PO-000425,SUP-001,2025-12-06,2026-01-18,5109.84,pago,0
AP-0000532,PO-000426,SUP-006,2026-01-07,2026-02-19,5193.79,pago,0
AP-0000533,PO-000427,SUP-011,2026-02-08,2026-03-23,5278.42,pago,0
AP-0000534,PO-000428,SUP-016,2026-03-09,2026-04-21,2681.86,pago,0
AP-0000535,PO-000428,SUP-016,2026-03-09,2026-05-09,2681.86,pago,0
AP-0000536,PO-000429,SUP-021,2026-04-10,2026-05-23,5449.68,pago,0
AP-0000537,PO-000430,SUP-026,2026-05-11,2026-06-23,5536.32,pago,0
AP-0000538,PO-000431,SUP-031,2026-06-12,2026-07-25,5623.63,pago,0
AP-0000539,PO-000432,SUP-036,2026-07-13,2026-08-25,2855.81,pago,0
AP-0000540,PO-000432,SUP-036,2026-07-13,2026-09-12,2855.81,pago,0
AP-0000541,PO-000433,SUP-041,2024-08-14,2024-09-26,4866.00,pago,0
AP-0000542,PO-000434,SUP-046,2024-09-15,2024-10-28,4947.26,pago,0
AP-0000543,PO-000435,SUP-051,2024-10-16,2024-11-28,5029.20,pago,0
AP-0000544,PO-000436,SUP-056,2024-11-17,2024-12-30,2555.90,pago,0
AP-0000545,PO-000436,SUP-056,2024-11-17,2025-01-17,2555.90,pago,0
AP-0000546,PO-000437,SUP-061,2024-12-18,2025-01-30,5195.09,pago,0
AP-0000547,PO-000438,SUP-066,2025-01-19,2025-03-03,5279.04,pago,0
AP-0000548,PO-000439,SUP-071,2025-02-20,2025-04-04,5363.66,pago,0
AP-0000549,PO-000440,SUP-076,2025-03-21,2025-05-03,2724.48,pago,0
AP-0000550,PO-000440,SUP-076,2025-03-21,2025-05-21,2724.48,pago,0
AP-0000551,PO-000441,SUP-081,2025-04-22,2025-06-04,5534.93,pago,0
AP-0000552,PO-000442,SUP-001,2025-05-23,2025-07-05,5621.57,pago,0
AP-0000553,PO-000443,SUP-006,2025-06-24,2025-08-06,5708.88,pago,0
AP-0000554,PO-000444,SUP-011,2025-07-25,2025-09-06,2898.43,pago,0
AP-0000555,PO-000444,SUP-011,2025-07-25,2025-09-24,2898.43,pago,0
AP-0000556,PO-000445,SUP-016,2025-08-26,2025-10-08,5885.52,pago,0
AP-0000557,PO-000446,SUP-021,2025-09-27,2025-11-09,5974.85,pago,0
AP-0000558,PO-000447,SUP-026,2025-10-28,2025-12-10,6064.85,pago,0
AP-0000559,PO-000448,SUP-031,2025-11-01,2025-12-14,3077.76,pago,0
AP-0000560,PO-000448,SUP-031,2025-11-01,2026-01-01,3077.76,pago,0
AP-0000561,PO-000449,SUP-036,2025-12-02,2026-01-14,6246.86,pago,0
AP-0000562,PO-000450,SUP-041,2026-01-03,2026-02-15,2044.80,pago,0
AP-0000563,PO-000451,SUP-046,2026-02-04,2026-03-19,2107.25,pago,0
AP-0000564,PO-000452,SUP-051,2026-03-05,2026-04-17,1085.18,pago,0
AP-0000565,PO-000452,SUP-051,2026-03-05,2026-05-05,1085.18,pago,0
AP-0000566,PO-000453,SUP-056,2026-04-06,2026-05-19,2234.16,pago,0
AP-0000567,PO-000454,SUP-061,2026-05-07,2026-06-19,2298.62,pago,0
AP-0000568,PO-000455,SUP-066,2026-06-08,2026-07-21,2363.76,pago,0
AP-0000569,PO-000456,SUP-071,2026-07-09,2026-08-21,1214.78,pago,0
AP-0000570,PO-000456,SUP-071,2026-07-09,2026-09-08,1214.78,pago,0
AP-0000571,PO-000457,SUP-076,2024-08-10,2024-09-22,2094.00,pago,0
AP-0000572,PO-000458,SUP-081,2024-09-11,2024-10-24,2153.09,pago,0
AP-0000573,PO-000459,SUP-001,2024-10-12,2024-11-24,2212.85,pago,0
AP-0000574,PO-000460,SUP-006,2024-11-13,2024-12-26,1136.64,pago,0
AP-0000575,PO-000460,SUP-006,2024-11-13,2025-01-13,1136.64,pago,0
AP-0000576,PO-000461,SUP-011,2024-12-14,2025-01-26,2334.38,pago,0
AP-0000577,PO-000462,SUP-016,2025-01-15,2025-02-27,2396.16,pago,0
AP-0000578,PO-000463,SUP-021,2025-02-16,2025-03-31,2458.61,pago,0
AP-0000579,PO-000464,SUP-026,2025-03-17,2025-04-29,1260.86,pago,0
AP-0000580,PO-000464,SUP-026,2025-03-17,2025-05-17,1260.86,pago,0
AP-0000581,PO-000465,SUP-031,2025-04-18,2025-05-31,2585.52,pago,0
AP-0000582,PO-000466,SUP-036,2025-05-19,2025-07-01,2649.98,pago,0
AP-0000583,PO-000467,SUP-041,2025-06-20,2025-08-02,2715.12,pago,0
AP-0000584,PO-000468,SUP-046,2025-07-21,2025-09-02,1390.46,pago,0
AP-0000585,PO-000468,SUP-046,2025-07-21,2025-09-20,1390.46,pago,0
AP-0000586,PO-000469,SUP-051,2025-08-22,2025-10-04,2847.41,pago,0
AP-0000587,PO-000470,SUP-056,2025-09-23,2025-11-05,2914.56,pago,0
AP-0000588,PO-000471,SUP-061,2025-10-24,2025-12-06,2982.38,pago,0
AP-0000589,PO-000472,SUP-066,2025-11-25,2026-01-07,1525.44,pago,0
AP-0000590,PO-000472,SUP-066,2025-11-25,2026-01-25,1525.44,pago,0
AP-0000591,PO-000473,SUP-071,2025-12-26,2026-02-07,3120.05,pago,0
AP-0000592,PO-000474,SUP-076,2026-01-27,2026-03-11,3189.89,pago,0
AP-0000593,PO-000475,SUP-081,2026-02-28,2026-04-12,3260.40,pago,0
AP-0000594,PO-000476,SUP-001,2026-03-01,2026-04-13,1665.79,pago,0
AP-0000595,PO-000476,SUP-001,2026-03-01,2026-05-01,1665.79,pago,0
AP-0000596,PO-000477,SUP-006,2026-04-02,2026-05-15,3403.44,pago,0
AP-0000597,PO-000478,SUP-011,2026-05-03,2026-06-15,3475.97,pago,0
AP-0000598,PO-000479,SUP-016,2026-06-04,2026-07-17,3549.17,pago,0
AP-0000599,PO-000480,SUP-021,2026-07-05,2026-08-17,1811.52,pago,0
AP-0000600,PO-000480,SUP-021,2026-07-05,2026-09-04,1811.52,pago,0
AP-0000601,PO-000481,SUP-026,2024-08-06,2024-09-18,3102.00,pago,0
AP-0000602,PO-000482,SUP-031,2024-09-07,2024-10-20,3169.15,pago,0
AP-0000603,PO-000483,SUP-036,2024-10-08,2024-11-20,3236.98,pago,0
AP-0000604,PO-000484,SUP-041,2024-11-09,2024-12-22,1652.74,pago,0
AP-0000605,PO-000484,SUP-041,2024-11-09,2025-01-09,1652.74,pago,0
AP-0000606,PO-000485,SUP-046,2024-12-10,2025-01-22,3374.64,pago,0
AP-0000607,PO-000486,SUP-051,2025-01-11,2025-02-23,3444.48,pago,0
AP-0000608,PO-000487,SUP-056,2025-02-12,2025-03-27,3514.99,pago,0
AP-0000609,PO-000488,SUP-061,2025-03-13,2025-04-25,1793.09,pago,0
AP-0000610,PO-000488,SUP-061,2025-03-13,2025-05-13,1793.09,pago,0
AP-0000611,PO-000489,SUP-066,2025-04-14,2025-05-27,3658.03,pago,0
AP-0000612,PO-000490,SUP-071,2025-05-15,2025-06-27,3730.56,pago,0
AP-0000613,PO-000491,SUP-076,2025-06-16,2025-07-29,3803.76,pago,0
AP-0000614,PO-000492,SUP-081,2025-07-17,2025-08-29,1938.82,pago,0
AP-0000615,PO-000492,SUP-081,2025-07-17,2025-09-16,1938.82,pago,0
AP-0000616,PO-000493,SUP-001,2025-08-18,2025-09-30,3952.18,pago,0
AP-0000617,PO-000494,SUP-006,2025-09-19,2025-11-01,4027.39,pago,0
AP-0000618,PO-000495,SUP-011,2025-10-20,2025-12-02,4103.28,pago,0
AP-0000619,PO-000496,SUP-016,2025-11-21,2026-01-03,2089.92,pago,0
AP-0000620,PO-000496,SUP-016,2025-11-21,2026-01-21,2089.92,pago,0
AP-0000621,PO-000497,SUP-021,2025-12-22,2026-02-03,4257.07,pago,0
AP-0000622,PO-000498,SUP-026,2026-01-23,2026-03-07,4334.98,pago,0
AP-0000623,PO-000499,SUP-031,2026-02-24,2026-04-08,4413.55,pago,0
AP-0000624,PO-000500,SUP-036,2026-03-25,2026-05-07,2246.40,pago,0
AP-0000625,PO-000500,SUP-036,2026-03-25,2026-05-25,2246.40,pago,0
AP-0000626,PO-000501,SUP-041,2026-04-26,2026-06-08,4572.72,pago,0
AP-0000627,PO-000502,SUP-046,2026-05-27,2026-07-09,4653.31,pago,0
AP-0000628,PO-000503,SUP-051,2026-06-28,2026-08-10,4734.58,pago,0
AP-0000629,PO-000504,SUP-056,2026-07-01,2026-08-13,2408.26,pago,0
AP-0000630,PO-000504,SUP-056,2026-07-01,2026-08-31,2408.26,pago,0
AP-0000631,PO-000505,SUP-061,2024-08-02,2024-09-14,4110.00,pago,0
AP-0000632,PO-000506,SUP-066,2024-09-03,2024-10-16,4185.22,pago,0
AP-0000633,PO-000507,SUP-071,2024-10-04,2024-11-16,4261.10,pago,0
AP-0000634,PO-000508,SUP-076,2024-11-05,2024-12-18,2168.83,pago,0
AP-0000635,PO-000508,SUP-076,2024-11-05,2025-01-05,2168.83,pago,0
AP-0000636,PO-000509,SUP-081,2024-12-06,2025-01-18,4414.90,pago,0
AP-0000637,PO-000510,SUP-001,2025-01-07,2025-02-19,4492.80,pago,0
AP-0000638,PO-000511,SUP-006,2025-02-08,2025-03-23,4571.38,pago,0
AP-0000639,PO-000512,SUP-011,2025-03-09,2025-04-21,2325.31,pago,0
AP-0000640,PO-000512,SUP-011,2025-03-09,2025-05-09,2325.31,pago,0
AP-0000641,PO-000513,SUP-016,2025-04-10,2025-05-23,4730.54,pago,0
AP-0000642,PO-000514,SUP-021,2025-05-11,2025-06-23,4811.14,pago,0
AP-0000643,PO-000515,SUP-026,2025-06-12,2025-07-25,4892.40,pago,0
AP-0000644,PO-000516,SUP-031,2025-07-13,2025-08-25,2487.17,pago,0
AP-0000645,PO-000516,SUP-031,2025-07-13,2025-09-12,2487.17,pago,0
AP-0000646,PO-000517,SUP-036,2025-08-14,2025-09-26,5056.94,pago,0
AP-0000647,PO-000518,SUP-041,2025-09-15,2025-10-28,5140.22,pago,0
