order_item_id,order_id,product_external_id,quantity,unit_price,line_total
OI-0000481,O-000097,PRD-01040,2,309.50,619.00
OI-0000482,O-000097,PRD-01059,3,206.33,618.99
OI-0000483,O-000097,PRD-01078,1,619.00,619.00
OI-0000484,O-000097,PRD-01097,2,309.50,619.00
OI-0000485,O-000097,PRD-01116,3,206.33,618.99
OI-0000486,O-000098,PRD-01135,2,313.00,626.00
OI-0000487,O-000098,PRD-01154,3,208.67,626.01
OI-0000488,O-000098,PRD-01173,1,626.00,626.00
OI-0000489,O-000098,PRD-01192,2,313.00,626.00
OI-0000490,O-000098,PRD-01211,3,208.67,626.01
OI-0000491,O-000099,PRD-01230,2,316.50,633.00
OI-0000492,O-000099,PRD-01249,3,211.00,633.00
OI-0000493,O-000099,PRD-01268,1,633.00,633.00
OI-0000494,O-000099,PRD-01287,2,316.50,633.00
OI-0000495,O-000099,PRD-01306,3,211.00,633.00
OI-0000496,O-000100,PRD-01325,2,377.60,755.20
OI-0000497,O-000100,PRD-01344,3,251.73,755.19
OI-0000498,O-000100,PRD-00013,1,755.20,755.20
OI-0000499,O-000100,PRD-00032,2,377.60,755.20
OI-0000500,O-000100,PRD-00051,3,251.73,755.19
OI-0000501,O-000101,PRD-00070,2,381.73,763.46
OI-0000502,O-000101,PRD-00089,3,254.49,763.47
OI-0000503,O-000101,PRD-00108,1,763.46,763.46
OI-0000504,O-000101,PRD-00127,2,381.73,763.46
OI-0000505,O-000101,PRD-00146,3,254.49,763.47
OI-0000506,O-000102,PRD-00165,2,300.84,601.68
OI-0000507,O-000102,PRD-00184,3,200.56,601.68
OI-0000508,O-000102,PRD-00203,1,601.68,601.68
OI-0000509,O-000102,PRD-00222,2,300.84,601.68
OI-0000510,O-000102,PRD-00241,3,200.56,601.68
OI-0000511,O-000103,PRD-00260,2,304.06,608.12
OI-0000512,O-000103,PRD-00279,3,202.71,608.13
OI-0000513,O-000103,PRD-00298,1,608.12,608.12
OI-0000514,O-000103,PRD-00317,2,304.06,608.12
OI-0000515,O-000103,PRD-00336,3,202.71,608.13
OI-0000516,O-000104,PRD-00355,2,360.72,721.44
OI-0000517,O-000104,PRD-00374,3,240.48,721.44
OI-0000518,O-000104,PRD-00393,1,721.44,721.44
OI-0000519,O-000104,PRD-00412,2,360.72,721.44
OI-0000520,O-000104,PRD-00431,3,240.48,721.44
OI-0000521,O-000105,PRD-00450,2,364.50,729.00
OI-0000522,O-000105,PRD-00469,3,243.00,729.00
OI-0000523,O-000105,PRD-00488,1,729.00,729.00
OI-0000524,O-000105,PRD-00507,2,364.50,729.00
OI-0000525,O-000105,PRD-00526,3,243.00,729.00
OI-0000526,O-000106,PRD-00545,2,341.00,682.00
OI-0000527,O-000106,PRD-00564,3,227.33,681.99
OI-0000528,O-000106,PRD-00583,1,682.00,682.00
OI-0000529,O-000106,PRD-00602,2,341.00,682.00
OI-0000530,O-000106,PRD-00621,3,227.33,681.99
OI-0000531,O-000107,PRD-00640,2,344.50,689.00
OI-0000532,O-000107,PRD-00659,3,229.67,689.01
OI-0000533,O-000107,PRD-00678,1,689.00,689.00
OI-0000534,O-000107,PRD-00697,2,344.50,689.00
OI-0000535,O-000107,PRD-00716,3,229.67,689.01
OI-0000536,O-000108,PRD-00735,2,320.16,640.32
OI-0000537,O-000108,PRD-00754,3,213.44,640.32
OI-0000538,O-000108,PRD-00773,1,640.32,640.32
OI-0000539,O-000108,PRD-00792,2,320.16,640.32
OI-0000540,O-000108,PRD-00811,3,213.44,640.32
OI-0000541,O-000109,PRD-00830,2,351.50,703.00
OI-0000542,O-000109,PRD-00849,3,234.33,702.99
OI-0000543,O-000109,PRD-00868,1,703.00,703.00
OI-0000544,O-000109,PRD-00887,2,351.50,703.00
OI-0000545,O-000109,PRD-00906,3,234.33,702.99
OI-0000546,O-000110,PRD-00925,2,352.87,705.74
OI-0000547,O-000110,PRD-00944,3,235.25,705.75
OI-0000548,O-000110,PRD-00963,1,705.74,705.74
OI-0000549,O-000110,PRD-00982,2,352.87,705.74
OI-0000550,O-000110,PRD-01001,3,235.25,705.75
OI-0000551,O-000111,PRD-01020,2,354.20,708.40
OI-0000552,O-000111,PRD-01039,3,236.13,708.39
OI-0000553,O-000111,PRD-01058,1,708.40,708.40
OI-0000554,O-000111,PRD-01077,2,354.20,708.40
OI-0000555,O-000111,PRD-01096,3,236.13,708.39
OI-0000556,O-000112,PRD-01115,2,419.47,838.94
OI-0000557,O-000112,PRD-01134,3,279.65,838.95
OI-0000558,O-000112,PRD-01153,1,838.94,838.94
OI-0000559,O-000112,PRD-01172,2,419.47,838.94
OI-0000560,O-000112,PRD-01191,3,279.65,838.95
OI-0000561,O-000113,PRD-01210,2,420.94,841.88
OI-0000562,O-000113,PRD-01229,3,280.63,841.89
OI-0000563,O-000113,PRD-01248,1,841.88,841.88
OI-0000564,O-000113,PRD-01267,2,420.94,841.88
OI-0000565,O-000113,PRD-01286,3,280.63,841.89
OI-0000566,O-000114,PRD-01305,2,329.30,658.60
OI-0000567,O-000114,PRD-01324,3,219.53,658.59
OI-0000568,O-000114,PRD-01343,1,658.59,658.59
OI-0000569,O-000114,PRD-00012,2,329.30,658.60
OI-0000570,O-000114,PRD-00031,3,219.53,658.59
OI-0000571,O-000115,PRD-00050,2,330.36,660.72
OI-0000572,O-000115,PRD-00069,3,220.24,660.72
OI-0000573,O-000115,PRD-00088,1,660.73,660.73
OI-0000574,O-000115,PRD-00107,2,330.36,660.72
OI-0000575,O-000115,PRD-00126,3,220.24,660.72
OI-0000576,O-000116,PRD-00145,2,389.02,778.04
OI-0000577,O-000116,PRD-00164,3,259.35,778.05
OI-0000578,O-000116,PRD-00183,1,778.05,778.05
OI-0000579,O-000116,PRD-00202,2,389.02,778.04
OI-0000580,O-000116,PRD-00221,3,259.35,778.05
OI-0000581,O-000117,PRD-00240,2,390.19,780.38
OI-0000582,O-000117,PRD-00259,3,260.12,780.36
OI-0000583,O-000117,PRD-00278,1,780.37,780.37
OI-0000584,O-000117,PRD-00297,2,390.19,780.38
OI-0000585,O-000117,PRD-00316,3,260.12,780.36
OI-0000586,O-000118,PRD-00335,2,362.32,724.64
OI-0000587,O-000118,PRD-00354,3,241.55,724.65
OI-0000588,O-000118,PRD-00373,1,724.64,724.64
OI-0000589,O-000118,PRD-00392,2,362.32,724.64
OI-0000590,O-000118,PRD-00411,3,241.55,724.65
OI-0000591,O-000119,PRD-00430,2,363.31,726.62
OI-0000592,O-000119,PRD-00449,3,242.21,726.63
OI-0000593,O-000119,PRD-00468,1,726.62,726.62
OI-0000594,O-000119,PRD-00487,2,363.31,726.62
OI-0000595,O-000119,PRD-00506,3,242.21,726.63
OI-0000596,O-000120,PRD-00525,2,335.12,670.24
OI-0000597,O-000120,PRD-00544,3,223.41,670.23
OI-0000598,O-000120,PRD-00563,1,670.24,670.24
OI-0000599,O-000120,PRD-00582,2,335.12,670.24
OI-0000600,O-000120,PRD-00601,3,223.41,670.23
OI-0000601,O-000121,PRD-00620,2,393.50,787.00
OI-0000602,O-000121,PRD-00639,3,262.33,786.99
OI-0000603,O-000121,PRD-00658,1,787.00,787.00
OI-0000604,O-000121,PRD-00677,2,393.50,787.00
OI-0000605,O-000121,PRD-00696,3,262.33,786.99
OI-0000606,O-000122,PRD-00715,2,397.00,794.00
OI-0000607,O-000122,PRD-00734,3,264.67,794.01
OI-0000608,O-000122,PRD-00753,1,794.00,794.00
OI-0000609,O-000122,PRD-00772,2,397.00,794.00
OI-0000610,O-000122,PRD-00791,3,264.67,794.01
OI-0000611,O-000123,PRD-00810,2,400.50,801.00
OI-0000612,O-000123,PRD-00829,3,267.00,801.00
OI-0000613,O-000123,PRD-00848,1,801.00,801.00
OI-0000614,O-000123,PRD-00867,2,400.50,801.00
OI-0000615,O-000123,PRD-00886,3,267.00,801.00
OI-0000616,O-000124,PRD-00905,2,476.72,953.44
OI-0000617,O-000124,PRD-00924,3,317.81,953.43
OI-0000618,O-000124,PRD-00943,1,953.44,953.44
OI-0000619,O-000124,PRD-00962,2,476.72,953.44
OI-0000620,O-000124,PRD-00981,3,317.81,953.43
OI-0000621,O-000125,PRD-01000,2,480.85,961.70
OI-0000622,O-000125,PRD-01019,3,320.57,961.71
OI-0000623,O-000125,PRD-01038,1,961.70,961.70
OI-0000624,O-000125,PRD-01057,2,480.85,961.70
OI-0000625,O-000125,PRD-01076,3,320.57,961.71
OI-0000626,O-000126,PRD-01095,2,378.12,756.24
OI-0000627,O-000126,PRD-01114,3,252.08,756.24
OI-0000628,O-000126,PRD-01133,1,756.24,756.24
OI-0000629,O-000126,PRD-01152,2,378.12,756.24
OI-0000630,O-000126,PRD-01171,3,252.08,756.24
OI-0000631,O-000127,PRD-01190,2,381.34,762.68
OI-0000632,O-000127,PRD-01209,3,254.23,762.69
OI-0000633,O-000127,PRD-01228,1,762.68,762.68
OI-0000634,O-000127,PRD-01247,2,381.34,762.68
OI-0000635,O-000127,PRD-01266,3,254.23,762.69
OI-0000636,O-000128,PRD-01285,2,451.44,902.88
OI-0000637,O-000128,PRD-01304,3,300.96,902.88
OI-0000638,O-000128,PRD-01323,1,902.88,902.88
OI-0000639,O-000128,PRD-01342,2,451.44,902.88
OI-0000640,O-000128,PRD-00011,3,300.96,902.88
OI-0000641,O-000129,PRD-00030,2,455.22,910.44
OI-0000642,O-000129,PRD-00049,3,303.48,910.44
OI-0000643,O-000129,PRD-00068,1,910.44,910.44
OI-0000644,O-000129,PRD-00087,2,455.22,910.44
OI-0000645,O-000129,PRD-00106,3,303.48,910.44
OI-0000646,O-000130,PRD-00125,2,425.00,850.00
OI-0000647,O-000130,PRD-00144,3,283.33,849.99
OI-0000648,O-000130,PRD-00163,1,850.00,850.00
OI-0000649,O-000130,PRD-00182,2,425.00,850.00
OI-0000650,O-000130,PRD-00201,3,283.33,849.99
OI-0000651,O-000131,PRD-00220,2,428.50,857.00
OI-0000652,O-000131,PRD-00239,3,285.67,857.01
OI-0000653,O-000131,PRD-00258,1,857.00,857.00
OI-0000654,O-000131,PRD-00277,2,428.50,857.00
OI-0000655,O-000131,PRD-00296,3,285.67,857.01
OI-0000656,O-000132,PRD-00315,2,397.44,794.88
OI-0000657,O-000132,PRD-00334,3,264.96,794.88
OI-0000658,O-000132,PRD-00353,1,794.88,794.88
OI-0000659,O-000132,PRD-00372,2,397.44,794.88
OI-0000660,O-000132,PRD-00391,3,264.96,794.88
OI-0000661,O-000133,PRD-00410,2,435.50,871.00
OI-0000662,O-000133,PRD-00429,3,290.33,870.99
OI-0000663,O-000133,PRD-00448,1,871.00,871.00
OI-0000664,O-000133,PRD-00467,2,435.50,871.00
OI-0000665,O-000133,PRD-00486,3,290.33,870.99
OI-0000666,O-000134,PRD-00505,2,436.37,872.74
OI-0000667,O-000134,PRD-00524,3,290.91,872.73
OI-0000668,O-000134,PRD-00543,1,872.73,872.73
OI-0000669,O-000134,PRD-00562,2,436.37,872.74
OI-0000670,O-000134,PRD-00581,3,290.91,872.73
OI-0000671,O-000135,PRD-00600,2,437.19,874.38
OI-0000672,O-000135,PRD-00619,3,291.46,874.38
OI-0000673,O-000135,PRD-00638,1,874.38,874.38
OI-0000674,O-000135,PRD-00657,2,437.19,874.38
OI-0000675,O-000135,PRD-00676,3,291.46,874.38
OI-0000676,O-000136,PRD-00695,2,516.81,1033.62
OI-0000677,O-000136,PRD-00714,3,344.54,1033.62
OI-0000678,O-000136,PRD-00733,1,1033.61,1033.61
OI-0000679,O-000136,PRD-00752,2,516.81,1033.62
OI-0000680,O-000136,PRD-00771,3,344.54,1033.62
OI-0000681,O-000137,PRD-00790,2,517.68,1035.36
OI-0000682,O-000137,PRD-00809,3,345.12,1035.36
OI-0000683,O-000137,PRD-00828,1,1035.36,1035.36
OI-0000684,O-000137,PRD-00847,2,517.68,1035.36
OI-0000685,O-000137,PRD-00866,3,345.12,1035.36
OI-0000686,O-000138,PRD-00885,2,404.26,808.52
OI-0000687,O-000138,PRD-00904,3,269.50,808.50
OI-0000688,O-000138,PRD-00923,1,808.51,808.51
OI-0000689,O-000138,PRD-00942,2,404.26,808.52
OI-0000690,O-000138,PRD-00961,3,269.50,808.50
OI-0000691,O-000139,PRD-00980,2,404.86,809.72
OI-0000692,O-000139,PRD-00999,3,269.91,809.73
OI-0000693,O-000139,PRD-01018,1,809.72,809.72
OI-0000694,O-000139,PRD-01037,2,404.86,809.72
OI-0000695,O-000139,PRD-01056,3,269.91,809.73
OI-0000696,O-000140,PRD-01075,2,222.45,444.90
OI-0000697,O-000140,PRD-01094,3,148.30,444.90
OI-0000698,O-000140,PRD-01113,1,444.90,444.90
OI-0000699,O-000140,PRD-01132,2,222.45,444.90
OI-0000700,O-000140,PRD-01151,3,148.30,444.90
OI-0000701,O-000141,PRD-01170,2,224.65,449.30
OI-0000702,O-000141,PRD-01189,3,149.77,449.31
OI-0000703,O-000141,PRD-01208,1,449.31,449.31
OI-0000704,O-000141,PRD-01227,2,224.65,449.30
OI-0000705,O-000141,PRD-01246,3,149.77,449.31
OI-0000706,O-000142,PRD-01265,2,210.01,420.02
OI-0000707,O-000142,PRD-01284,3,140.01,420.03
OI-0000708,O-000142,PRD-01303,1,420.02,420.02
OI-0000709,O-000142,PRD-01322,2,210.01,420.02
OI-0000710,O-000142,PRD-01341,3,140.01,420.03
OI-0000711,O-000143,PRD-00010,2,211.97,423.94
OI-0000712,O-000143,PRD-00029,3,141.31,423.93
OI-0000713,O-000143,PRD-00048,1,423.94,423.94
OI-0000714,O-000143,PRD-00067,2,211.97,423.94
OI-0000715,O-000143,PRD-00086,3,141.31,423.93
OI-0000716,O-000144,PRD-00105,2,196.78,393.56
OI-0000717,O-000144,PRD-00124,3,131.18,393.54
OI-0000718,O-000144,PRD-00143,1,393.55,393.55
OI-0000719,O-000144,PRD-00162,2,196.78,393.56
OI-0000720,O-000144,PRD-00181,3,131.18,393.54
OI-0000721,O-000145,PRD-00200,2,232.50,465.00
OI-0000722,O-000145,PRD-00219,3,155.00,465.00
OI-0000723,O-000145,PRD-00238,1,465.00,465.00
OI-0000724,O-000145,PRD-00257,2,232.50,465.00
OI-0000725,O-000145,PRD-00276,3,155.00,465.00
OI-0000726,O-000146,PRD-00295,2,236.00,472.00
OI-0000727,O-000146,PRD-00314,3,157.33,471.99
OI-0000728,O-000146,PRD-00333,1,472.00,472.00
OI-0000729,O-000146,PRD-00352,2,236.00,472.00
OI-0000730,O-000146,PRD-00371,3,157.33,471.99
OI-0000731,O-000147,PRD-00390,2,239.50,479.00
OI-0000732,O-000147,PRD-00409,3,159.67,479.01
OI-0000733,O-000147,PRD-00428,1,479.00,479.00
OI-0000734,O-000147,PRD-00447,2,239.50,479.00
OI-0000735,O-000147,PRD-00466,3,159.67,479.01
OI-0000736,O-000148,PRD-00485,2,286.74,573.48
OI-0000737,O-000148,PRD-00504,3,191.16,573.48
OI-0000738,O-000148,PRD-00523,1,573.48,573.48
OI-0000739,O-000148,PRD-00542,2,286.74,573.48
OI-0000740,O-000148,PRD-00561,3,191.16,573.48
OI-0000741,O-000149,PRD-00580,2,290.87,581.74
OI-0000742,O-000149,PRD-00599,3,193.91,581.73
OI-0000743,O-000149,PRD-00618,1,581.74,581.74
OI-0000744,O-000149,PRD-00637,2,290.87,581.74
OI-0000745,O-000149,PRD-00656,3,193.91,581.73
OI-0000746,O-000150,PRD-00675,2,230.00,460.00
OI-0000747,O-000150,PRD-00694,3,153.33,459.99
OI-0000748,O-000150,PRD-00713,1,460.00,460.00
OI-0000749,O-000150,PRD-00732,2,230.00,460.00
OI-0000750,O-000150,PRD-00751,3,153.33,459.99
OI-0000751,O-000151,PRD-00770,2,233.22,466.44
OI-0000752,O-000151,PRD-00789,3,155.48,466.44
OI-0000753,O-000151,PRD-00808,1,466.44,466.44
OI-0000754,O-000151,PRD-00827,2,233.22,466.44
OI-0000755,O-000151,PRD-00846,3,155.48,466.44
OI-0000756,O-000152,PRD-00865,2,277.56,555.12
OI-0000757,O-000152,PRD-00884,3,185.04,555.12
OI-0000758,O-000152,PRD-00903,1,555.12,555.12
OI-0000759,O-000152,PRD-00922,2,277.56,555.12
OI-0000760,O-000152,PRD-00941,3,185.04,555.12
OI-0000761,O-000153,PRD-00960,2,281.34,562.68
OI-0000762,O-000153,PRD-00979,3,187.56,562.68
OI-0000763,O-000153,PRD-00998,1,562.68,562.68
OI-0000764,O-000153,PRD-01017,2,281.34,562.68
OI-0000765,O-000153,PRD-01036,3,187.56,562.68
OI-0000766,O-000154,PRD-01055,2,264.00,528.00
OI-0000767,O-000154,PRD-01074,3,176.00,528.00
OI-0000768,O-000154,PRD-01093,1,528.00,528.00
OI-0000769,O-000154,PRD-01112,2,264.00,528.00
OI-0000770,O-000154,PRD-01131,3,176.00,528.00
OI-0000771,O-000155,PRD-01150,2,267.50,535.00
OI-0000772,O-000155,PRD-01169,3,178.33,534.99
OI-0000773,O-000155,PRD-01188,1,535.00,535.00
OI-0000774,O-000155,PRD-01207,2,267.50,535.00
OI-0000775,O-000155,PRD-01226,3,178.33,534.99
OI-0000776,O-000156,PRD-01245,2,249.32,498.64
OI-0000777,O-000156,PRD-01264,3,166.21,498.63
OI-0000778,O-000156,PRD-01283,1,498.64,498.64
OI-0000779,O-000156,PRD-01302,2,249.32,498.64
OI-0000780,O-000156,PRD-01321,3,166.21,498.63
OI-0000781,O-000157,PRD-01340,2,274.50,549.00
OI-0000782,O-000157,PRD-00009,3,183.00,549.00
OI-0000783,O-000157,PRD-00028,1,549.00,549.00
OI-0000784,O-000157,PRD-00047,2,274.50,549.00
OI-0000785,O-000157,PRD-00066,3,183.00,549.00
OI-0000786,O-000158,PRD-00085,2,276.33,552.66
OI-0000787,O-000158,PRD-00104,3,184.22,552.66
OI-0000788,O-000158,PRD-00123,1,552.66,552.66
OI-0000789,O-000158,PRD-00142,2,276.33,552.66
OI-0000790,O-000158,PRD-00161,3,184.22,552.66
OI-0000791,O-000159,PRD-00180,2,278.12,556.24
OI-0000792,O-000159,PRD-00199,3,185.41,556.23
OI-0000793,O-000159,PRD-00218,1,556.24,556.24
OI-0000794,O-000159,PRD-00237,2,278.12,556.24
OI-0000795,O-000159,PRD-00256,3,185.41,556.23
OI-0000796,O-000160,PRD-00275,2,330.25,660.50
OI-0000797,O-000160,PRD-00294,3,220.16,660.48
OI-0000798,O-000160,PRD-00313,1,660.49,660.49
OI-0000799,O-000160,PRD-00332,2,330.25,660.50
OI-0000800,O-000160,PRD-00351,3,220.16,660.48
OI-0000801,O-000161,PRD-00370,2,332.26,664.52
OI-0000802,O-000161,PRD-00389,3,221.51,664.53
OI-0000803,O-000161,PRD-00408,1,664.52,664.52
OI-0000804,O-000161,PRD-00427,2,332.26,664.52
OI-0000805,O-000161,PRD-00446,3,221.51,664.53
OI-0000806,O-000162,PRD-00465,2,260.58,521.16
OI-0000807,O-000162,PRD-00484,3,173.72,521.16
OI-0000808,O-000162,PRD-00503,1,521.16,521.16
OI-0000809,O-000162,PRD-00522,2,260.58,521.16
OI-0000810,O-000162,PRD-00541,3,173.72,521.16
OI-0000811,O-000163,PRD-00560,2,262.07,524.14
OI-0000812,O-000163,PRD-00579,3,174.72,524.16
OI-0000813,O-000163,PRD-00598,1,524.15,524.15
OI-0000814,O-000163,PRD-00617,2,262.07,524.14
OI-0000815,O-000163,PRD-00636,3,174.72,524.16
OI-0000816,O-000164,PRD-00655,2,309.36,618.72
OI-0000817,O-000164,PRD-00674,3,206.24,618.72
OI-0000818,O-000164,PRD-00693,1,618.71,618.71
OI-0000819,O-000164,PRD-00712,2,309.36,618.72
OI-0000820,O-000164,PRD-00731,3,206.24,618.72
OI-0000821,O-000165,PRD-00750,2,311.02,622.04
OI-0000822,O-000165,PRD-00769,3,207.35,622.05
OI-0000823,O-000165,PRD-00788,1,622.04,622.04
OI-0000824,O-000165,PRD-00807,2,311.02,622.04
OI-0000825,O-000165,PRD-00826,3,207.35,622.05
OI-0000826,O-000166,PRD-00845,2,289.48,578.96
OI-0000827,O-000166,PRD-00864,3,192.98,578.94
OI-0000828,O-000166,PRD-00883,1,578.95,578.95
OI-0000829,O-000166,PRD-00902,2,289.48,578.96
OI-0000830,O-000166,PRD-00921,3,192.98,578.94
OI-0000831,O-000167,PRD-00940,2,290.93,581.86
OI-0000832,O-000167,PRD-00959,3,193.95,581.85
OI-0000833,O-000167,PRD-00978,1,581.86,581.86
OI-0000834,O-000167,PRD-00997,2,290.93,581.86
OI-0000835,O-000167,PRD-01016,3,193.95,581.85
OI-0000836,O-000168,PRD-01035,2,268.96,537.92
OI-0000837,O-000168,PRD-01054,3,179.30,537.90
OI-0000838,O-000168,PRD-01073,1,537.91,537.91
OI-0000839,O-000168,PRD-01092,2,268.96,537.92
OI-0000840,O-000168,PRD-01111,3,179.30,537.90
OI-0000841,O-000169,PRD-01130,2,316.50,633.00
OI-0000842,O-000169,PRD-01149,3,211.00,633.00
OI-0000843,O-000169,PRD-01168,1,633.00,633.00
OI-0000844,O-000169,PRD-01187,2,316.50,633.00
OI-0000845,O-000169,PRD-01206,3,211.00,633.00
OI-0000846,O-000170,PRD-01225,2,320.00,640.00
OI-0000847,O-000170,PRD-01244,3,213.33,639.99
OI-0000848,O-000170,PRD-01263,1,640.00,640.00
OI-0000849,O-000170,PRD-01282,2,320.00,640.00
OI-0000850,O-000170,PRD-01301,3,213.33,639.99
OI-0000851,O-000171,PRD-01320,2,323.50,647.00
OI-0000852,O-000171,PRD-01339,3,215.67,647.01
OI-0000853,O-000171,PRD-00008,1,647.00,647.00
OI-0000854,O-000171,PRD-00027,2,323.50,647.00
OI-0000855,O-000171,PRD-00046,3,215.67,647.01
OI-0000856,O-000172,PRD-00065,2,385.86,771.72
OI-0000857,O-000172,PRD-00084,3,257.24,771.72
OI-0000858,O-000172,PRD-00103,1,771.72,771.72
OI-0000859,O-000172,PRD-00122,2,385.86,771.72
OI-0000860,O-000172,PRD-00141,3,257.24,771.72
OI-0000861,O-000173,PRD-00160,2,389.99,779.98
OI-0000862,O-000173,PRD-00179,3,259.99,779.97
OI-0000863,O-000173,PRD-00198,1,779.98,779.98
OI-0000864,O-000173,PRD-00217,2,389.99,779.98
OI-0000865,O-000173,PRD-00236,3,259.99,779.97
OI-0000866,O-000174,PRD-00255,2,307.28,614.56
OI-0000867,O-000174,PRD-00274,3,204.85,614.55
OI-0000868,O-000174,PRD-00293,1,614.56,614.56
OI-0000869,O-000174,PRD-00312,2,307.28,614.56
OI-0000870,O-000174,PRD-00331,3,204.85,614.55
OI-0000871,O-000175,PRD-00350,2,310.50,621.00
OI-0000872,O-000175,PRD-00369,3,207.00,621.00
OI-0000873,O-000175,PRD-00388,1,621.00,621.00
OI-0000874,O-000175,PRD-00407,2,310.50,621.00
OI-0000875,O-000175,PRD-00426,3,207.00,621.00
OI-0000876,O-000176,PRD-00445,2,368.28,736.56
OI-0000877,O-000176,PRD-00464,3,245.52,736.56
OI-0000878,O-000176,PRD-00483,1,736.56,736.56
OI-0000879,O-000176,PRD-00502,2,368.28,736.56
OI-0000880,O-000176,PRD-00521,3,245.52,736.56
OI-0000881,O-000177,PRD-00540,2,372.06,744.12
OI-0000882,O-000177,PRD-00559,3,248.04,744.12
OI-0000883,O-000177,PRD-00578,1,744.12,744.12
OI-0000884,O-000177,PRD-00597,2,372.06,744.12
OI-0000885,O-000177,PRD-00616,3,248.04,744.12
OI-0000886,O-000178,PRD-00635,2,348.00,696.00
OI-0000887,O-000178,PRD-00654,3,232.00,696.00
OI-0000888,O-000178,PRD-00673,1,696.00,696.00
OI-0000889,O-000178,PRD-00692,2,348.00,696.00
OI-0000890,O-000178,PRD-00711,3,232.00,696.00
OI-0000891,O-000179,PRD-00730,2,351.50,703.00
OI-0000892,O-000179,PRD-00749,3,234.33,702.99
OI-0000893,O-000179,PRD-00768,1,703.00,703.00
OI-0000894,O-000179,PRD-00787,2,351.50,703.00
OI-0000895,O-000179,PRD-00806,3,234.33,702.99
OI-0000896,O-000180,PRD-00825,2,326.60,653.20
OI-0000897,O-000180,PRD-00844,3,217.73,653.19
OI-0000898,O-000180,PRD-00863,1,653.20,653.20
OI-0000899,O-000180,PRD-00882,2,326.60,653.20
OI-0000900,O-000180,PRD-00901,3,217.73,653.19
OI-0000901,O-000181,PRD-00920,2,358.50,717.00
OI-0000902,O-000181,PRD-00939,3,239.00,717.00
OI-0000903,O-000181,PRD-00958,1,717.00,717.00
OI-0000904,O-000181,PRD-00977,2,358.50,717.00
OI-0000905,O-000181,PRD-00996,3,239.00,717.00
OI-0000906,O-000182,PRD-01015,2,359.83,719.66
OI-0000907,O-000182,PRD-01034,3,239.89,719.67
OI-0000908,O-000182,PRD-01053,1,719.66,719.66
OI-0000909,O-000182,PRD-01072,2,359.83,719.66
OI-0000910,O-000182,PRD-01091,3,239.89,719.67
OI-0000911,O-000183,PRD-01110,2,361.11,722.22
OI-0000912,O-000183,PRD-01129,3,240.74,722.22
OI-0000913,O-000183,PRD-01148,1,722.23,722.23
OI-0000914,O-000183,PRD-01167,2,361.11,722.22
OI-0000915,O-000183,PRD-01186,3,240.74,722.22
OI-0000916,O-000184,PRD-01205,2,427.58,855.16
OI-0000917,O-000184,PRD-01224,3,285.05,855.15
OI-0000918,O-000184,PRD-01243,1,855.16,855.16
OI-0000919,O-000184,PRD-01262,2,427.58,855.16
OI-0000920,O-000184,PRD-01281,3,285.05,855.15
OI-0000921,O-000185,PRD-01300,2,429.00,858.00
OI-0000922,O-000185,PRD-01319,3,286.00,858.00
OI-0000923,O-000185,PRD-01338,1,858.00,858.00
OI-0000924,O-000185,PRD-00007,2,429.00,858.00
OI-0000925,O-000185,PRD-00026,3,286.00,858.00
OI-0000926,O-000186,PRD-00045,2,335.54,671.08
OI-0000927,O-000186,PRD-00064,3,223.69,671.07
OI-0000928,O-000186,PRD-00083,1,671.08,671.08
OI-0000929,O-000186,PRD-00102,2,335.54,671.08
OI-0000930,O-000186,PRD-00121,3,223.69,671.07
OI-0000931,O-000187,PRD-00140,2,336.57,673.14
OI-0000932,O-000187,PRD-00159,3,224.38,673.14
OI-0000933,O-000187,PRD-00178,1,673.14,673.14
OI-0000934,O-000187,PRD-00197,2,336.57,673.14
OI-0000935,O-000187,PRD-00216,3,224.38,673.14
OI-0000936,O-000188,PRD-00235,2,396.27,792.54
OI-0000937,O-000188,PRD-00254,3,264.18,792.54
OI-0000938,O-000188,PRD-00273,1,792.53,792.53
OI-0000939,O-000188,PRD-00292,2,396.27,792.54
OI-0000940,O-000188,PRD-00311,3,264.18,792.54
OI-0000941,O-000189,PRD-00330,2,397.38,794.76
OI-0000942,O-000189,PRD-00349,3,264.92,794.76
OI-0000943,O-000189,PRD-00368,1,794.77,794.77
OI-0000944,O-000189,PRD-00387,2,397.38,794.76
OI-0000945,O-000189,PRD-00406,3,264.92,794.76
OI-0000946,O-000190,PRD-00425,2,368.94,737.88
OI-0000947,O-000190,PRD-00444,3,245.96,737.88
OI-0000948,O-000190,PRD-00463,1,737.88,737.88
OI-0000949,O-000190,PRD-00482,2,368.94,737.88
OI-0000950,O-000190,PRD-00501,3,245.96,737.88
OI-0000951,O-000191,PRD-00520,2,369.89,739.78
OI-0000952,O-000191,PRD-00539,3,246.59,739.77
OI-0000953,O-000191,PRD-00558,1,739.78,739.78
OI-0000954,O-000191,PRD-00577,2,369.89,739.78
OI-0000955,O-000191,PRD-00596,3,246.59,739.77
OI-0000956,O-000192,PRD-00615,2,341.13,682.26
OI-0000957,O-000192,PRD-00634,3,227.42,682.26
OI-0000958,O-000192,PRD-00653,1,682.27,682.27
OI-0000959,O-000192,PRD-00672,2,341.13,682.26
OI-0000960,O-000192,PRD-00691,3,227.42,682.26
OI-0000961,O-000193,PRD-00710,2,400.50,801.00
